component,variable,metric_key,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.038265848847489875,-0.027246974443699834,0.09613446694092778,0.09613446694092778,0.5789473684210527,123
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.008601064620997079,-0.06066124490141858,0.09189513733186438,0.09189513733186438,0.5263157894736842,123
raw,mean_speed,raw__mean_speed,19,1471,0.06705115040360601,0.023577414612040562,0.09077205648440297,0.09077205648440297,0.631578947368421,123
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.018494917762817975,-0.06130784552577784,0.05599975019559576,0.05599975019559576,0.631578947368421,123
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.06193064584964092,0.06861413638790548,-0.021109437803237208,0.021109437803237208,0.5789473684210527,123
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.004267736856467308,0.11718351715568381,-0.018319365931267234,0.018319365931267234,0.5789473684210527,123
raw,speed_rms,raw__speed_rms,19,1471,-0.02286553961050042,-0.01250706358543932,-0.004634047348355319,0.004634047348355319,0.5263157894736842,123
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.039421287234014606,0.11318282933752102,0.08005031421530873,0.08005031421530873,0.5263157894736842,124
raw,speed_rms,raw__speed_rms,19,1471,0.06825828763221839,0.1204838411013216,-0.06783722534093398,0.06783722534093398,0.5789473684210527,124
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.09608681464627555,0.17798776465617694,-0.06302084596107191,0.06302084596107191,0.5789473684210527,124
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.03552283722157532,0.07115722825581339,0.05440086794505164,0.05440086794505164,0.5263157894736842,124
raw,mean_speed,raw__mean_speed,19,1471,-0.00988029348967423,0.06291923356084617,-0.04331905465917377,0.04331905465917377,0.5789473684210527,124
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.031426868609069826,0.03209748583415059,-0.03289157514071833,0.03289157514071833,0.5789473684210527,124
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.016737862243920307,0.019588959568956232,-0.027127993845127596,0.027127993845127596,0.5263157894736842,124
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.07581341478012218,0.09403192060615742,0.015908750844020686,0.015908750844020686,0.5263157894736842,124
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.03366893634604025,0.07241772369701638,-0.0038763759595691755,0.0038763759595691755,0.5263157894736842,124
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.0947752243834381,0.11207073137393553,0.003844380054449148,0.003844380054449148,0.5263157894736842,124
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.031045661446390482,0.029089657768914035,-0.003608148264519405,0.003608148264519405,0.5789473684210527,124
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.03192654495934116,0.053323129917212456,-0.002760022876729884,0.002760022876729884,0.5789473684210527,124
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,-0.0752924913196909,-0.07328878069665426,-0.10025086331066158,0.10025086331066158,0.5263157894736842,125
raw,speed_rms,raw__speed_rms,19,1469,-0.07771222512921024,0.025560268811821052,0.09717599635984192,0.09717599635984192,0.5263157894736842,125
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.011148853687790505,-0.037416911145434495,0.0935273815624432,0.0935273815624432,0.5263157894736842,125
raw,mean_speed,raw__mean_speed,19,1469,-0.05568842988440818,0.014162968090903838,0.04463040001454305,0.04463040001454305,0.5789473684210527,125
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,0.005040107041409669,-0.04881286152290443,0.04140974069139303,0.04140974069139303,0.5263157894736842,125
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.0995549510649266,0.03442504369493794,0.03878582958710827,0.03878582958710827,0.5263157894736842,125
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,-0.015277553723600764,0.07126645184586777,-0.02836974122825492,0.02836974122825492,0.5263157894736842,125
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,-0.19138666759332065,-0.008391940837174816,-0.01478545663725822,0.01478545663725822,0.5263157894736842,125
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,-0.0034203642302274018,0.028699728846561995,0.012269451744942497,0.012269451744942497,0.5263157894736842,125
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.017923689356533767,-0.023957405716332092,0.0071653611553629815,0.0071653611553629815,0.5263157894736842,125
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.19527947438344165,-0.03243742188435156,-0.006694776850686646,0.006694776850686646,0.5263157894736842,125
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,-0.10365256053487015,-0.08689963462872062,-0.0016855049864578642,0.0016855049864578642,0.5263157894736842,125
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.019665787688190606,-0.026031257973985922,0.08961851277470206,0.08961851277470206,0.5789473684210527,126
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.01300664499389359,0.06715499068810199,-0.06681505958269322,0.06681505958269322,0.5263157894736842,126
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.10262415773766934,-0.0043330848002553005,-0.0655058399307577,0.0655058399307577,0.6842105263157895,126
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.06519284580879606,0.06442748984344589,-0.058731716689337514,0.058731716689337514,0.5263157894736842,126
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.03221283598498287,0.007326657434825162,0.0558700637435475,0.0558700637435475,0.5263157894736842,126
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.09565202376389136,0.07712954484097889,-0.04124294352078772,0.04124294352078772,0.5263157894736842,126
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.06981510737523783,0.015120158372233294,-0.039615333236457606,0.039615333236457606,0.5789473684210527,126
raw,speed_rms,raw__speed_rms,19,1471,0.10468262064541367,0.02856141365364795,-0.03928233416847021,0.03928233416847021,0.5789473684210527,126
raw,mean_speed,raw__mean_speed,19,1471,0.08752490690699052,0.08169810444441784,-0.032713087150118295,0.032713087150118295,0.5789473684210527,126
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.004333507444615262,0.05783371255803396,0.03207857286172974,0.03207857286172974,0.5263157894736842,126
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.00099594901749811,-0.040031985395780574,-0.011133904107702958,0.011133904107702958,0.5263157894736842,126
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.05243131087891362,0.118656967967905,-0.010023959524334658,0.010023959524334658,0.5263157894736842,126
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.13646285915715212,-0.09911566990419796,0.3082685883380641,0.3082685883380641,0.631578947368421,127
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.15063119015056647,-0.10074531306621205,0.2920577118486217,0.2920577118486217,0.5789473684210527,127
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.1361224571873472,-0.029818414781167063,0.1938180470573729,0.1938180470573729,0.631578947368421,127
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.08155398610827556,-0.10448565928011712,0.16816342185648547,0.16816342185648547,0.631578947368421,127
raw,speed_rms,raw__speed_rms,19,1471,0.0749909592476479,-0.09885643746220063,0.12956076702181263,0.12956076702181263,0.6842105263157895,127
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.09403804979378737,-0.015614575712353647,-0.09448727053597084,0.09448727053597084,0.631578947368421,127
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.022010411262934293,-0.0012564228456385246,-0.0858308449864108,0.0858308449864108,0.5789473684210527,127
raw,mean_speed,raw__mean_speed,19,1471,0.10495102143841561,-0.06297219431276252,0.0820212119757072,0.0820212119757072,0.5789473684210527,127
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.04404669748951373,-0.06313635146403584,0.0634619898646123,0.0634619898646123,0.5789473684210527,127
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.04724871745033177,-0.030574707599730536,-0.047197499715535635,0.047197499715535635,0.5789473684210527,127
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.015949855286214218,-0.029185753872117318,0.0286683912895309,0.0286683912895309,0.5789473684210527,127
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.03652670595216234,0.003639235500782656,-0.021020864107349213,0.021020864107349213,0.5789473684210527,127
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.09788769352294063,-0.08013094703982188,-0.16909369244889455,0.16909369244889455,0.5263157894736842,128
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.08469730568097311,0.045974480349680324,-0.12278052444841828,0.12278052444841828,0.631578947368421,128
raw,mean_speed,raw__mean_speed,19,1471,-0.009652836273747245,0.055406143299344235,-0.11608033999213768,0.11608033999213768,0.5789473684210527,128
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.012187789795860854,0.08228086752213648,-0.08995338493237606,0.08995338493237606,0.6842105263157895,128
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.038438159002400274,0.009349849427731483,-0.07842753828374782,0.07842753828374782,0.6842105263157895,128
raw,speed_rms,raw__speed_rms,19,1471,0.01678887847282534,0.02416389462058821,-0.07099539408343719,0.07099539408343719,0.631578947368421,128
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.013656122496734646,0.07440044004936543,-0.06120198024350132,0.06120198024350132,0.5789473684210527,128
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.12938695828479768,-0.007842057244633827,-0.05756916836445963,0.05756916836445963,0.5263157894736842,128
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.07080338904273735,-0.04131586335209331,-0.0183013568660794,0.0183013568660794,0.5263157894736842,128
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.06956133742532633,0.016912831757175395,0.01631424275795107,0.01631424275795107,0.5263157894736842,128
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.015202534610052693,0.03258749602753461,-0.010587677587458932,0.010587677587458932,0.5263157894736842,128
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.04329001568395818,0.019654151098594003,-0.005624439435934353,0.005624439435934353,0.5789473684210527,128
raw,speed_rms,raw__speed_rms,19,1471,0.06555558342894574,-0.05283134974557968,0.14731839243841535,0.14731839243841535,0.5263157894736842,129
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.03481594927668957,-0.045209378036345504,0.07531578951486115,0.07531578951486115,0.7894736842105263,129
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.05582337183240871,-0.03235327858137903,-0.06922545777802314,0.06922545777802314,0.5263157894736842,129
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.024242449060905003,0.057883965294001305,-0.06773285243361091,0.06773285243361091,0.5263157894736842,129
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.03476624942417822,-0.01698213996231196,-0.06102785984097253,0.06102785984097253,0.5789473684210527,129
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.0658842861774283,0.006548011131373432,0.043596559245052735,0.043596559245052735,0.5789473684210527,129
raw,mean_speed,raw__mean_speed,19,1471,0.02658894122460672,0.021500923652472914,-0.02442450809751251,0.02442450809751251,0.5789473684210527,129
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.011761532681889175,-0.013438650031533328,0.01900200748862718,0.01900200748862718,0.5263157894736842,129
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.0060748698417285585,-0.030369102132439568,-0.013289398590775096,0.013289398590775096,0.5789473684210527,129
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.034309285614333884,0.026888877320521296,-0.008621795821480788,0.008621795821480788,0.5263157894736842,129
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.019316446099583162,0.027568825899738705,0.006142825267836133,0.006142825267836133,0.5263157894736842,129
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.012902042403191094,-0.07785229421519496,0.0038616975300140854,0.0038616975300140854,0.5263157894736842,129
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.08136133156224969,0.15049061653632262,-0.2623632612058948,0.2623632612058948,0.6842105263157895,130
raw,speed_rms,raw__speed_rms,19,1470,-0.13018550485190045,0.09341691290620419,-0.20310653817890809,0.20310653817890809,0.6842105263157895,130
raw,mean_speed,raw__mean_speed,19,1470,-0.02388989017181531,0.13254122904956614,-0.14154784463482195,0.14154784463482195,0.5789473684210527,130
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.00011509196303532976,0.03115877193710409,-0.1062986309288746,0.1062986309288746,0.631578947368421,130
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.04153848150203302,0.11604501398512201,-0.09848939994827427,0.09848939994827427,0.631578947368421,130
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.0025164125310387364,0.027651305492878434,-0.08826430248848854,0.08826430248848854,0.631578947368421,130
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.010481787663260689,-0.006979409795302982,-0.057881000225076584,0.057881000225076584,0.5263157894736842,130
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.027551660280291542,0.05346891904362261,-0.05115121549613799,0.05115121549613799,0.5263157894736842,130
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.037707933254134574,-0.01737071850907857,-0.03654159849284477,0.03654159849284477,0.5263157894736842,130
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.04068364186932871,-0.01711589474211278,-0.014645179882087592,0.014645179882087592,0.5789473684210527,130
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.056450394957795066,0.06530479562851815,0.014061032776408688,0.014061032776408688,0.5263157894736842,130
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.033404644571007946,0.0015358507087895878,0.0004079827286428972,0.0004079827286428972,0.5263157894736842,130
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.047251393533552066,0.1003140986216664,-0.13436390970641743,0.13436390970641743,0.5789473684210527,131
raw,speed_rms,raw__speed_rms,19,1471,0.015246911242323219,0.11165495947188522,-0.12036748898405986,0.12036748898405986,0.7368421052631579,131
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.008308610490752988,0.09414182338097393,-0.12014671921691754,0.12014671921691754,0.5789473684210527,131
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.03238256660775047,0.17890978014416686,-0.10662634399682702,0.10662634399682702,0.5789473684210527,131
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.05182869462347209,0.09571026259925267,-0.07447733706508544,0.07447733706508544,0.5789473684210527,131
raw,mean_speed,raw__mean_speed,19,1471,0.01351479147163881,0.13915373729140632,-0.06296607679304969,0.06296607679304969,0.631578947368421,131
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.037146419502801065,-0.05489786172615156,0.0573542238262999,0.0573542238262999,0.5789473684210527,131
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.015432675331179535,0.12326210046801656,-0.04539979052339141,0.04539979052339141,0.631578947368421,131
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.01415096213866629,-0.053248607714066754,0.02193770891593183,0.02193770891593183,0.5263157894736842,131
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.002025440452896425,-0.024316743102371446,0.02014551807948431,0.02014551807948431,0.5263157894736842,131
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.06983440439503609,0.1119818444535623,-0.018515955107759247,0.018515955107759247,0.5789473684210527,131
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.03264467243659676,-0.004443987656040616,0.013222437828505434,0.013222437828505434,0.5263157894736842,131
raw,speed_rms,raw__speed_rms,19,1470,0.12830239406644303,-0.03169416001998532,0.24371005485243954,0.24371005485243954,0.6842105263157895,132
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.17897268225976679,-0.08927049242369323,0.18793695899313922,0.18793695899313922,0.7894736842105263,132
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,0.10483968804067381,-0.015408375704012253,0.17912027902760014,0.17912027902760014,0.7368421052631579,132
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.14775241888577356,-0.05766917540549771,0.16691063529315495,0.16691063529315495,0.7894736842105263,132
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.11388336500335053,-0.034113375938241264,0.15501135344914616,0.15501135344914616,0.7894736842105263,132
raw,mean_speed,raw__mean_speed,19,1470,0.09999485997955673,-0.04626204965033831,0.10682023151988723,0.10682023151988723,0.631578947368421,132
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.13476354249750055,0.08282037389461319,0.10370556422903253,0.10370556422903253,0.6842105263157895,132
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.013875721844936469,0.09533056316228478,-0.08928455002293706,0.08928455002293706,0.631578947368421,132
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.08090050890577977,0.07134312855024452,0.03311425898020667,0.03311425898020667,0.631578947368421,132
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,0.06135968197066788,0.09897261499221993,-0.020062757239769163,0.020062757239769163,0.5789473684210527,132
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.03741747724158406,0.0563725373818261,-0.018576899494006205,0.018576899494006205,0.5263157894736842,132
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.1043678396642877,0.06585318366940107,0.013760290599559077,0.013760290599559077,0.5263157894736842,132
raw,mean_speed,raw__mean_speed,19,1471,0.06565356352573232,-0.0014994306789627779,0.11566291092712747,0.11566291092712747,0.5263157894736842,133
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.09987857175253906,-0.01958450536632994,0.09553872347239328,0.09553872347239328,0.631578947368421,133
raw,speed_rms,raw__speed_rms,19,1471,0.09765186003834891,-0.04638884995883952,0.09118548949568586,0.09118548949568586,0.631578947368421,133
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.12149766660753852,-0.007562171348387853,0.08172608014304403,0.08172608014304403,0.631578947368421,133
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.004473977192965273,0.01583880748872374,0.06541386764303977,0.06541386764303977,0.5263157894736842,133
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.04915376301005936,0.015539702953773889,0.04755019485283268,0.04755019485283268,0.5789473684210527,133
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.0038858966183584753,0.06923631996799703,-0.03628501293906733,0.03628501293906733,0.5789473684210527,133
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.0026589706552621606,-0.024765798572987996,0.031046595359887436,0.031046595359887436,0.5263157894736842,133
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.016343435060019007,0.020424198008103855,0.030837188505044744,0.030837188505044744,0.5263157894736842,133
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.03455674145943499,0.0006401521404238164,0.023040494091579954,0.023040494091579954,0.5263157894736842,133
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.037926291697552905,-0.013246766313190328,0.015247331309485301,0.015247331309485301,0.5263157894736842,133
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.05987040536079319,-0.006484160380199999,-0.005295658952003235,0.005295658952003235,0.5263157894736842,133
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.1084540972876964,-0.03934062240202374,0.09262214234105048,0.09262214234105048,0.631578947368421,134
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.03721795715330094,-0.012394630423971431,0.08511153032725009,0.08511153032725009,0.631578947368421,134
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,-0.0393319712927796,0.02724198363864634,-0.07904496100076797,0.07904496100076797,0.5263157894736842,134
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.0856082852433735,-0.06521914090566418,0.07761712017938507,0.07761712017938507,0.6842105263157895,134
raw,mean_speed,raw__mean_speed,19,1469,-0.09803348300077785,-0.09116580522989298,-0.07241268596596245,0.07241268596596245,0.5263157894736842,134
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,0.06881309912112865,-0.011579399042402322,0.06127592001201554,0.06127592001201554,0.6842105263157895,134
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,-0.0826275556417122,-0.012301018058738178,-0.055724141109977476,0.055724141109977476,0.5789473684210527,134
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,-0.027707514223084873,-0.03299403122246621,-0.050949385859722196,0.050949385859722196,0.5789473684210527,134
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.0940903077478529,-0.004990289774437613,-0.046821645701964676,0.046821645701964676,0.5789473684210527,134
raw,speed_rms,raw__speed_rms,19,1469,-0.027691546080072238,-0.03748615483528305,0.04504232178262147,0.04504232178262147,0.5789473684210527,134
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,-0.08678028247854244,-0.07448302765755976,-0.030977063436141067,0.030977063436141067,0.5789473684210527,134
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,0.0016465716512048534,0.0468531776599528,-0.020741265871908332,0.020741265871908332,0.5263157894736842,134
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.07722043182153328,-0.013633773668694508,-0.14991684705052963,0.14991684705052963,0.5789473684210527,135
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.03973784183537234,0.04821747743427232,-0.1372934875664283,0.1372934875664283,0.6842105263157895,135
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.029923903608367775,0.01612901204520229,-0.10447669930631923,0.10447669930631923,0.6842105263157895,135
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,0.03542962976143371,0.00969307814306615,-0.09916095397031903,0.09916095397031903,0.5789473684210527,135
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.04128915927222043,-0.004908533730191289,-0.06290791690175572,0.06290791690175572,0.5789473684210527,135
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.016279574330463155,-0.008961512181550044,0.06261157071160744,0.06261157071160744,0.6842105263157895,135
raw,mean_speed,raw__mean_speed,19,1470,0.050872994893470525,0.0054423793547607735,0.06085856671691903,0.06085856671691903,0.5263157894736842,135
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.052121101576469986,0.01762538401414568,-0.056044541882534604,0.056044541882534604,0.5789473684210527,135
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.04019527338452486,0.005515777407456901,-0.0392821008204996,0.0392821008204996,0.631578947368421,135
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.03972251095243946,-0.029705707588826243,-0.037114911796220576,0.037114911796220576,0.5789473684210527,135
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.023361053350852323,0.09610147802010366,-0.017594901380307282,0.017594901380307282,0.5263157894736842,135
raw,speed_rms,raw__speed_rms,19,1470,0.031874016014944745,0.06106879640616697,-0.0017787802302927092,0.0017787802302927092,0.5263157894736842,135
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.0026916796423488987,0.040906353703027726,-0.13468480238430153,0.13468480238430153,0.5789473684210527,136
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.09593094699959596,-0.032961901023403045,0.1307940911954953,0.1307940911954953,0.5789473684210527,136
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.02378913553721035,0.04533463116991039,-0.09043627726832759,0.09043627726832759,0.631578947368421,136
raw,mean_speed,raw__mean_speed,19,1470,-0.04274396925763416,-0.06249734596033729,-0.06618318666614018,0.06618318666614018,0.5789473684210527,136
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.08722845978258689,-0.04858387002037398,-0.04907131486476113,0.04907131486476113,0.5263157894736842,136
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.016722248545949614,-0.042104628893197105,0.04404778671152987,0.04404778671152987,0.5263157894736842,136
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.053212254510948354,0.00737231390571233,-0.04375583234704333,0.04375583234704333,0.5263157894736842,136
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.07019634196969703,-0.04168401036346994,0.039465614003635185,0.039465614003635185,0.5263157894736842,136
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.04197023121708737,0.020743785562194805,-0.027453847755046917,0.027453847755046917,0.5789473684210527,136
raw,speed_rms,raw__speed_rms,19,1470,-0.023463022099639852,-0.040679521033463395,-0.020749215846118774,0.020749215846118774,0.5789473684210527,136
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.011361673615193371,-0.028372817310613085,-0.02071607078395528,0.02071607078395528,0.5789473684210527,136
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.008309686711338138,-0.032285300247178295,0.005406413177538899,0.005406413177538899,0.5263157894736842,136
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.16652913518449375,-0.15425971286842713,0.23096317227696592,0.23096317227696592,0.7894736842105263,137
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.019048762121515933,0.02056241369486511,0.16514574541986832,0.16514574541986832,0.5789473684210527,137
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.17520775491461626,-0.0906903054432662,0.15562485276295548,0.15562485276295548,0.7368421052631579,137
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.11177472066612104,0.0017320417657755108,-0.15088467703733355,0.15088467703733355,0.5789473684210527,137
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.13096776433645194,-0.07107452343774677,0.14971283400326676,0.14971283400326676,0.6842105263157895,137
raw,mean_speed,raw__mean_speed,19,1471,0.1038608355341019,0.02399867119454302,0.1414225484729938,0.1414225484729938,0.5789473684210527,137
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.135768401902568,-0.04865768318876701,0.14016694753631576,0.14016694753631576,0.7894736842105263,137
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.08866820099829506,-0.03707879602292247,0.13845881117614822,0.13845881117614822,0.7368421052631579,137
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.14171128430191243,-0.07960126655597607,0.13759924640639487,0.13759924640639487,0.6842105263157895,137
raw,speed_rms,raw__speed_rms,19,1471,0.11460675324670067,-0.053761573773151584,0.13291562049156241,0.13291562049156241,0.6842105263157895,137
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.02681933765557983,0.022220661198324332,-0.06365020924208097,0.06365020924208097,0.631578947368421,137
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.05580137473970087,0.09931719140827855,0.010230198936663326,0.010230198936663326,0.5789473684210527,137
