variable,family,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
resid_tangential_fraction,tangential_swirl,19,1471,-0.04783586675606455,0.010959741923006194,-0.07094174101951892,0.07094174101951892,0.631578947368421,90
radius_resid_speed_corr,edge_core,19,1471,0.00031948424624289595,0.0032715863864883343,0.05627482519536019,0.05627482519536019,0.5789473684210527,90
resid_speed_rms,residual_intensity,19,1471,0.05464571003347335,0.012666922010544535,0.047256866768352,0.047256866768352,0.5263157894736842,90
edge_minus_core_resid_tangential,edge_core,19,1471,-0.07205705666188472,0.047330990296308675,0.04262172988908597,0.04262172988908597,0.5263157894736842,90
resid_radial_abs_mean,radial,19,1471,0.05626729731344349,0.0678096760044309,0.030192663483611465,0.030192663483611465,0.6842105263157895,90
resid_inward_fraction,radial,19,1471,0.013395566782151494,0.08252955268839066,-0.027024440036553618,0.027024440036553618,0.5789473684210527,90
resid_velocity_cov_trace,residual_intensity,19,1471,0.031150104498329348,0.03288140956913016,0.012784244757624519,0.012784244757624519,0.5263157894736842,90
resid_polarization,residual_order,19,1471,0.04667422903659979,0.017972856098528167,-0.0074984385249790494,0.0074984385249790494,0.5263157894736842,90
resid_radial_velocity_mean,radial,19,1470,0.0025485663624218446,-0.06533875448576176,0.13133301900791108,0.13133301900791108,0.5263157894736842,91
edge_minus_core_resid_speed,edge_core,19,1470,-0.04911569302348894,-0.10505499578095881,0.09262116349251337,0.09262116349251337,0.5263157894736842,91
resid_tangential_fraction,tangential_swirl,19,1470,0.033774568225433454,0.07937950720550734,-0.07807784894635864,0.07807784894635864,0.631578947368421,91
edge_minus_core_resid_tangential,edge_core,19,1470,-0.025108752974725007,-0.08965928509305121,0.06663207273340788,0.06663207273340788,0.5789473684210527,91
resid_polarization,residual_order,19,1470,0.012499760170150642,0.048212061529763005,-0.0599458360863199,0.0599458360863199,0.631578947368421,91
resid_inward_fraction,radial,19,1470,-0.005961699124972811,0.001322244069686767,0.05366684294118834,0.05366684294118834,0.6842105263157895,91
resid_speed_rms,residual_intensity,19,1470,-0.04467255921772298,0.009353043364622782,-0.04816862187943263,0.04816862187943263,0.631578947368421,91
radius_resid_speed_corr,edge_core,19,1470,-0.05854208057606236,-0.07752945780942849,0.02998425350839105,0.02998425350839105,0.5789473684210527,91
radius_resid_tangential_corr,edge_core,19,1470,0.0037579243446588945,-0.08154841096290301,0.02985339531970549,0.02985339531970549,0.5263157894736842,91
resid_velocity_cov_trace,residual_intensity,19,1470,-0.047979350326296466,0.00455753626798662,-0.020764100146277054,0.020764100146277054,0.5789473684210527,91
resid_radial_abs_mean,radial,19,1470,0.012702004550846524,-0.04341119720368192,-0.019642382915473877,0.019642382915473877,0.5263157894736842,91
resid_tangential_speed_mean,tangential_swirl,19,1470,-0.0795563099872281,0.01209510782419862,-0.016855142255284034,0.016855142255284034,0.5789473684210527,91
resid_polarization,residual_order,19,1471,-0.08709366716691441,0.0071137096043360215,-0.20751678886079983,0.20751678886079983,0.6842105263157895,92
resid_radial_abs_mean,radial,19,1471,-0.07846460771102037,-0.08103458985733634,-0.1594477330647867,0.1594477330647867,0.5789473684210527,92
radius_resid_speed_corr,edge_core,19,1471,0.0376567813267189,0.05629638125050379,-0.14008931579038325,0.14008931579038325,0.5263157894736842,92
edge_minus_core_resid_speed,edge_core,19,1471,-0.06134725461942836,0.05606324128800478,-0.12638753308350065,0.12638753308350065,0.631578947368421,92
resid_tangential_speed_mean,tangential_swirl,19,1471,0.09223216461515099,-0.03809766231077821,0.11696245306972597,0.11696245306972597,0.5263157894736842,92
radius_resid_tangential_corr,edge_core,19,1471,-0.0381810638246205,0.055736299662170585,-0.10788697216522986,0.10788697216522986,0.5789473684210527,92
edge_minus_core_resid_tangential,edge_core,19,1471,-0.13357508113439864,0.040142345246297145,-0.09107577898157254,0.09107577898157254,0.5789473684210527,92
resid_velocity_cov_trace,residual_intensity,19,1471,0.010036506741231715,-0.02321303756235782,0.059696042692722884,0.059696042692722884,0.5263157894736842,92
resid_speed_rms,residual_intensity,19,1471,0.015822840360213003,0.0319717841742147,0.04244804568320426,0.04244804568320426,0.5263157894736842,92
resid_inward_fraction,radial,19,1471,-0.025340418834833622,0.02504456324694046,-0.03976808259183623,0.03976808259183623,0.5263157894736842,92
resid_tangential_fraction,tangential_swirl,19,1471,0.023564681983597735,-0.04392628185123161,0.028902262568141213,0.028902262568141213,0.5263157894736842,92
resid_radial_velocity_mean,radial,19,1471,0.0035040208491719516,-0.08576594870854956,-0.00874201656451884,0.00874201656451884,0.5263157894736842,92
resid_radial_abs_mean,radial,19,1470,0.07137064629484086,-0.1027358258857829,0.19278826574237795,0.19278826574237795,0.7368421052631579,93
resid_polarization,residual_order,19,1470,0.0038382135363254077,0.04361702131056017,-0.12939128127941013,0.12939128127941013,0.5789473684210527,93
resid_velocity_cov_trace,residual_intensity,19,1470,0.04873880478102932,-0.031132900329993538,0.12250115904136305,0.12250115904136305,0.5789473684210527,93
edge_minus_core_resid_tangential,edge_core,19,1470,0.07096961354818271,0.03837620016637899,0.11342113734680034,0.11342113734680034,0.5263157894736842,93
resid_tangential_fraction,tangential_swirl,19,1470,-0.12473954604792986,0.01885619995980986,-0.11124371754007689,0.11124371754007689,0.5789473684210527,93
resid_speed_rms,residual_intensity,19,1470,0.06203696034949281,-0.04382646028586359,0.07979227077710303,0.07979227077710303,0.5263157894736842,93
resid_inward_fraction,radial,19,1470,-0.03359893373132866,0.053191243598973786,-0.06834894465878688,0.06834894465878688,0.6842105263157895,93
radius_resid_tangential_corr,edge_core,19,1470,-0.03605550649548425,-0.015582010335771806,0.0674329193023665,0.0674329193023665,0.5263157894736842,93
edge_minus_core_resid_speed,edge_core,19,1470,0.07684500792780671,0.01173531151493129,0.06614579214505541,0.06614579214505541,0.5263157894736842,93
radius_resid_speed_corr,edge_core,19,1470,0.07050468041417614,-0.05575924454506458,0.053850548628385835,0.053850548628385835,0.5789473684210527,93
resid_tangential_speed_mean,tangential_swirl,19,1470,-0.010553718835640047,0.00013577318939650418,-0.03197705491837688,0.03197705491837688,0.5263157894736842,93
resid_radial_velocity_mean,radial,19,1470,0.10142170521295557,-0.08202510230208299,0.012162867627720009,0.012162867627720009,0.5789473684210527,93
resid_velocity_cov_trace,residual_intensity,19,1471,0.07754727206411074,-0.15858394229813122,0.22864239537470027,0.22864239537470027,0.7894736842105263,94
resid_speed_rms,residual_intensity,19,1471,0.07590623326417312,-0.21183162985864298,0.22771002779582233,0.22771002779582233,0.7368421052631579,94
resid_tangential_speed_mean,tangential_swirl,19,1471,0.1265524915376005,-0.05619686586580447,0.16676085221311604,0.16676085221311604,0.7894736842105263,94
edge_minus_core_resid_speed,edge_core,19,1471,-0.07248203594279212,-0.0572355964643359,-0.16324312589575063,0.16324312589575063,0.5263157894736842,94
radius_resid_speed_corr,edge_core,19,1471,-0.03513432798119409,-0.06289391452949111,0.1565063549064708,0.1565063549064708,0.5263157894736842,94
resid_radial_velocity_mean,radial,19,1471,0.10093702534707771,-0.10834678311609064,0.15365957892996596,0.15365957892996596,0.5263157894736842,94
resid_polarization,residual_order,19,1471,0.07912071640463118,0.0029968141346576327,0.08710970579960906,0.08710970579960906,0.631578947368421,94
resid_inward_fraction,radial,19,1471,-0.026955673309014314,0.0378413638443342,-0.08226844032640207,0.08226844032640207,0.631578947368421,94
radius_resid_tangential_corr,edge_core,19,1471,-0.0909934845662621,-0.016027229274945057,-0.07820294911333668,0.07820294911333668,0.6842105263157895,94
resid_radial_abs_mean,radial,19,1471,0.08302567710909586,-0.022097987430016452,0.07235516434896916,0.07235516434896916,0.6842105263157895,94
resid_tangential_fraction,tangential_swirl,19,1471,0.06250584215038296,0.06671111242482672,0.03141870399131658,0.03141870399131658,0.5263157894736842,94
edge_minus_core_resid_tangential,edge_core,19,1471,-0.07538426093813405,-0.03895734828705483,-0.0061235144445934,0.0061235144445934,0.5263157894736842,94
resid_radial_abs_mean,radial,19,1471,-0.11864509907167642,0.00036393930030333144,-0.11075844616610354,0.11075844616610354,0.5789473684210527,95
resid_inward_fraction,radial,19,1471,0.040401017045454624,-0.012153279372611125,-0.0830324829545458,0.0830324829545458,0.5789473684210527,95
radius_resid_tangential_corr,edge_core,19,1471,0.0675644746511491,-0.06571742991857248,0.0804415879347498,0.0804415879347498,0.631578947368421,95
radius_resid_speed_corr,edge_core,19,1471,0.056651122264646914,0.017538493016296175,0.07373509430546653,0.07373509430546653,0.5263157894736842,95
resid_tangential_speed_mean,tangential_swirl,19,1471,0.13859633088295525,0.06851862266610248,0.05513791337059429,0.05513791337059429,0.5789473684210527,95
edge_minus_core_resid_speed,edge_core,19,1471,0.029563839219733934,0.06073901949613947,0.020334275961313708,0.020334275961313708,0.5789473684210527,95
resid_polarization,residual_order,19,1471,-0.03654373168890589,-0.017667618923222286,-0.0188761127656836,0.0188761127656836,0.5789473684210527,95
resid_radial_velocity_mean,radial,19,1471,-0.01828381352515443,-0.00830132149562185,-0.015805206999774557,0.015805206999774557,0.5263157894736842,95
resid_speed_rms,residual_intensity,19,1471,0.07316379623987124,0.06779646500755446,0.012936243078189275,0.012936243078189275,0.5263157894736842,95
edge_minus_core_resid_tangential,edge_core,19,1471,0.01280164646665749,0.06488241882018142,-0.011695172301301043,0.011695172301301043,0.631578947368421,95
resid_tangential_fraction,tangential_swirl,19,1471,-0.021665504986131456,0.00010008882432054056,0.010719230225823717,0.010719230225823717,0.5263157894736842,95
resid_velocity_cov_trace,residual_intensity,19,1471,0.06613582309714883,0.07898901532865926,-0.007447971731748687,0.007447971731748687,0.5263157894736842,95
resid_speed_rms,residual_intensity,19,1470,-0.010734653531498672,-0.09516709906196084,0.2535364408845553,0.2535364408845553,0.5789473684210527,96
resid_velocity_cov_trace,residual_intensity,19,1470,-0.020576190132098392,-0.1180577257108183,0.2456100535850937,0.2456100535850937,0.631578947368421,96
edge_minus_core_resid_tangential,edge_core,19,1470,-0.02854427913135351,0.018383412131950994,-0.15072237443813402,0.15072237443813402,0.5789473684210527,96
edge_minus_core_resid_speed,edge_core,19,1470,-0.06416867111363916,0.03288128330594803,0.11127215253842403,0.11127215253842403,0.631578947368421,96
resid_tangential_speed_mean,tangential_swirl,19,1470,-0.10062512860630661,-0.023285923591849153,-0.08478802301285261,0.08478802301285261,0.6842105263157895,96
resid_tangential_fraction,tangential_swirl,19,1470,-0.026932704819394082,0.005635704887250098,-0.08329329856922302,0.08329329856922302,0.5263157894736842,96
resid_inward_fraction,radial,19,1470,-0.024720757613986045,0.018127366627252662,0.07543413268971,0.07543413268971,0.631578947368421,96
resid_radial_velocity_mean,radial,19,1470,-0.049586351960224935,0.04600433326552117,0.07181940035194623,0.07181940035194623,0.5789473684210527,96
radius_resid_speed_corr,edge_core,19,1470,-0.08294299332623609,-0.01018068356330376,-0.06273620883445052,0.06273620883445052,0.5789473684210527,96
resid_polarization,residual_order,19,1470,-0.04664485815548692,0.06518624382713234,-0.016768082733103568,0.016768082733103568,0.631578947368421,96
radius_resid_tangential_corr,edge_core,19,1470,-0.009714038259325042,0.0694594688153366,-0.010977250243565023,0.010977250243565023,0.5789473684210527,96
resid_radial_abs_mean,radial,19,1470,0.15847524109668107,0.00033271327703268683,0.010296801982825093,0.010296801982825093,0.5789473684210527,96
resid_tangential_fraction,tangential_swirl,19,1469,0.06120801612881557,-0.058923489822398395,0.16139786108148968,0.16139786108148968,0.631578947368421,97
radius_resid_tangential_corr,edge_core,19,1469,-0.0010516257890544334,0.029225069334541415,-0.13071199397890332,0.13071199397890332,0.5789473684210527,97
edge_minus_core_resid_speed,edge_core,19,1469,0.10504214258378586,-0.00047459084881362745,0.08992685241185434,0.08992685241185434,0.631578947368421,97
resid_speed_rms,residual_intensity,19,1469,-0.06721745928818632,0.016213902547580428,-0.07591589014187344,0.07591589014187344,0.631578947368421,97
resid_inward_fraction,radial,19,1469,-0.05674154941043047,-0.04589575735294116,-0.06791180440667234,0.06791180440667234,0.5263157894736842,97
radius_resid_speed_corr,edge_core,19,1469,0.002918270306493609,-0.026081020460167692,0.062681706272778,0.062681706272778,0.5789473684210527,97
edge_minus_core_resid_tangential,edge_core,19,1469,0.002446675447098458,-0.024503329420688558,-0.049870864370032034,0.049870864370032034,0.5263157894736842,97
resid_velocity_cov_trace,residual_intensity,19,1469,-0.06433563396996529,0.015381494683893292,-0.04951553247511101,0.04951553247511101,0.5789473684210527,97
resid_tangential_speed_mean,tangential_swirl,19,1469,-0.04982199744764483,0.02277252685751245,-0.009096689064604951,0.009096689064604951,0.5263157894736842,97
resid_radial_velocity_mean,radial,19,1469,-0.06064475388350449,-0.004537124960481254,0.007541675585083785,0.007541675585083785,0.5263157894736842,97
resid_radial_abs_mean,radial,19,1469,-0.00027824093448652193,-0.03822328276955317,-0.007411945714308157,0.007411945714308157,0.5263157894736842,97
resid_polarization,residual_order,19,1469,-0.03186040075191268,0.0029193352869294614,0.006947659257418498,0.006947659257418498,0.5263157894736842,97
resid_radial_velocity_mean,radial,19,1471,0.008183726248427226,-0.1287164329821658,0.14431751251622532,0.14431751251622532,0.5789473684210527,98
resid_speed_rms,residual_intensity,19,1471,0.052678180772822866,0.11151853792605593,0.10128990789696904,0.10128990789696904,0.5789473684210527,98
resid_velocity_cov_trace,residual_intensity,19,1471,0.03630470244874978,0.0888056480659174,0.09235328291719999,0.09235328291719999,0.5789473684210527,98
edge_minus_core_resid_tangential,edge_core,19,1471,0.0293703083268875,0.0015838221094717983,0.06651818600801157,0.06651818600801157,0.5789473684210527,98
resid_tangential_fraction,tangential_swirl,19,1471,-0.05276825990305678,0.030466689013486842,-0.06129172555813845,0.06129172555813845,0.631578947368421,98
resid_tangential_speed_mean,tangential_swirl,19,1471,0.010412555949184166,0.0493579913740646,0.05984569138604873,0.05984569138604873,0.631578947368421,98
radius_resid_speed_corr,edge_core,19,1471,0.03313512785905531,-0.050153214390222,0.05426743634269122,0.05426743634269122,0.5263157894736842,98
resid_inward_fraction,radial,19,1471,-0.0038178142292062123,-0.046460083425938145,0.04274815441643394,0.04274815441643394,0.7368421052631579,98
edge_minus_core_resid_speed,edge_core,19,1471,-0.00973140678488469,0.05253884003583437,-0.04030748605180787,0.04030748605180787,0.5263157894736842,98
resid_polarization,residual_order,19,1471,0.027043214517854686,0.04475030600005328,0.025472095655490246,0.025472095655490246,0.631578947368421,98
resid_radial_abs_mean,radial,19,1471,0.029362599533695438,0.02868899499167088,0.006111933834746494,0.006111933834746494,0.5263157894736842,98
radius_resid_tangential_corr,edge_core,19,1471,0.006414198561407902,-0.0017684377512888483,-0.0010988681818811241,0.0010988681818811241,0.5263157894736842,98
resid_speed_rms,residual_intensity,19,1470,0.058929785410520796,-0.06516120041290378,0.2203271162893657,0.2203271162893657,0.6842105263157895,99
resid_velocity_cov_trace,residual_intensity,19,1470,0.031049208188022814,-0.06416749081456746,0.16042760694032318,0.16042760694032318,0.7368421052631579,99
radius_resid_tangential_corr,edge_core,19,1470,-0.018902258709936212,-0.14096178600742043,0.14994776033082724,0.14994776033082724,0.6842105263157895,99
radius_resid_speed_corr,edge_core,19,1470,0.015692840749181924,-0.0641897352651733,0.13646603176640537,0.13646603176640537,0.6842105263157895,99
resid_tangential_speed_mean,tangential_swirl,19,1470,0.02496600186335464,-0.0651059501265068,0.1301580600113724,0.1301580600113724,0.631578947368421,99
resid_inward_fraction,radial,19,1470,-0.03862451898828104,0.078399373430008,-0.11923703843661627,0.11923703843661627,0.631578947368421,99
resid_polarization,residual_order,19,1470,-0.12595452433878684,-0.004046776710920699,-0.04797758011631745,0.04797758011631745,0.631578947368421,99
edge_minus_core_resid_speed,edge_core,19,1470,-0.002200343429311996,-0.10220587342536762,0.039600705096026395,0.039600705096026395,0.5263157894736842,99
resid_tangential_fraction,tangential_swirl,19,1470,0.05206025308644763,-0.06125147403932413,0.021380040956028468,0.021380040956028468,0.5789473684210527,99
edge_minus_core_resid_tangential,edge_core,19,1470,-0.010865203430319381,-0.07083282581772374,-0.011733443742854094,0.011733443742854094,0.5263157894736842,99
resid_radial_abs_mean,radial,19,1470,-0.04050235402039819,-0.0694503404609067,0.00946732206341877,0.00946732206341877,0.5263157894736842,99
resid_radial_velocity_mean,radial,19,1470,0.008025245758120025,-0.0035591124343538894,-0.0009411177614174829,0.0009411177614174829,0.5263157894736842,99
edge_minus_core_resid_speed,edge_core,19,1470,0.010645959593266738,-0.09019387523280933,-0.14967316386044846,0.14967316386044846,0.5263157894736842,100
resid_polarization,residual_order,19,1470,0.16998056826567795,-0.03370132591101677,0.14928384493694036,0.14928384493694036,0.631578947368421,100
resid_tangential_speed_mean,tangential_swirl,19,1470,-0.0261068939067296,0.12957909599687245,-0.13682318113778735,0.13682318113778735,0.631578947368421,100
edge_minus_core_resid_tangential,edge_core,19,1470,0.11144604451529522,0.024378700334859282,0.12988048761670887,0.12988048761670887,0.5263157894736842,100
resid_radial_velocity_mean,radial,19,1470,-0.08636729252594766,-0.11591109008147574,0.11709233535351796,0.11709233535351796,0.6842105263157895,100
resid_inward_fraction,radial,19,1470,-0.005298473582589613,0.08489632899592073,-0.11319820558059446,0.11319820558059446,0.631578947368421,100
resid_speed_rms,residual_intensity,19,1470,-0.05779029675686459,0.09381246030500628,-0.08856093491609118,0.08856093491609118,0.5263157894736842,100
resid_velocity_cov_trace,residual_intensity,19,1470,-0.04553639804483289,0.08323806192223115,-0.08361788498745493,0.08361788498745493,0.5263157894736842,100
radius_resid_tangential_corr,edge_core,19,1470,0.04593807346237494,-0.06377636552022206,0.07448977991735149,0.07448977991735149,0.5263157894736842,100
resid_radial_abs_mean,radial,19,1470,-0.016149965901949948,0.05336079924664988,-0.06332208413273177,0.06332208413273177,0.631578947368421,100
resid_tangential_fraction,tangential_swirl,19,1470,0.03652607595799229,0.02517539256667367,0.047513387186827266,0.047513387186827266,0.631578947368421,100
radius_resid_speed_corr,edge_core,19,1470,-0.010899802949708881,-0.10607819607876859,-0.0367411742706933,0.0367411742706933,0.5263157894736842,100
edge_minus_core_resid_speed,edge_core,19,1471,-0.013944973196852117,0.13754434781752975,-0.19564962470198038,0.19564962470198038,0.6842105263157895,101
radius_resid_speed_corr,edge_core,19,1470,-0.0040153345469510215,0.11136783705801356,-0.18215075135227,0.18215075135227,0.6842105263157895,101
resid_radial_velocity_mean,radial,19,1470,-0.10738163151429109,-0.0824790941544063,-0.10749948728651726,0.10749948728651726,0.6842105263157895,101
resid_inward_fraction,radial,19,1471,-0.02585362429140997,0.03399547623524812,-0.10734741886054602,0.10734741886054602,0.5789473684210527,101
resid_velocity_cov_trace,residual_intensity,19,1471,-0.12713606477986317,-0.06051335763185012,-0.08562191616219683,0.08562191616219683,0.5789473684210527,101
resid_polarization,residual_order,19,1470,-0.02801576823602861,0.02444932291475691,-0.0851321204387343,0.0851321204387343,0.631578947368421,101
resid_tangential_fraction,tangential_swirl,19,1470,-0.018145598554583503,0.031562081773298764,-0.07544677626247717,0.07544677626247717,0.5263157894736842,101
edge_minus_core_resid_tangential,edge_core,19,1471,-0.003928885987144831,0.030464922027566788,-0.07275339970542238,0.07275339970542238,0.6842105263157895,101
resid_speed_rms,residual_intensity,19,1471,-0.1330478144088377,-0.056399252234927685,-0.060996569451215954,0.060996569451215954,0.631578947368421,101
radius_resid_tangential_corr,edge_core,19,1470,-0.0039566126289765635,0.030322478670357644,-0.05446624946956017,0.05446624946956017,0.5789473684210527,101
resid_tangential_speed_mean,tangential_swirl,19,1471,0.0020260860818076543,0.02789785565303765,0.03106156269343764,0.03106156269343764,0.5789473684210527,101
resid_radial_abs_mean,radial,19,1470,-0.004261880343798569,-0.035895606138580505,-0.015115101211743087,0.015115101211743087,0.5789473684210527,101
edge_minus_core_resid_speed,edge_core,19,1469,-0.08169413491324626,0.08002354316048348,-0.1443966875615308,0.1443966875615308,0.7894736842105263,102
radius_resid_speed_corr,edge_core,19,1467,-0.06592441780342517,0.039309042370975045,-0.12069345988195915,0.12069345988195915,0.6842105263157895,102
resid_tangential_speed_mean,tangential_swirl,19,1469,-0.008865748399576953,-0.0856600679551001,0.10449168745221749,0.10449168745221749,0.5789473684210527,102
resid_polarization,residual_order,19,1467,0.018216686492661893,0.10789800441327936,-0.08104761824029638,0.08104761824029638,0.5789473684210527,102
resid_radial_abs_mean,radial,19,1467,0.03881517368121834,-0.06741273034336305,0.07845939466328875,0.07845939466328875,0.5263157894736842,102
radius_resid_tangential_corr,edge_core,19,1467,-0.020962735708803734,-0.005718610219911449,-0.029885757871795218,0.029885757871795218,0.5789473684210527,102
resid_inward_fraction,radial,19,1469,0.10115734672413768,0.021059594783109203,0.029099623904049687,0.029099623904049687,0.5263157894736842,102
resid_speed_rms,residual_intensity,19,1469,-0.14663622444709046,-0.1431607487328984,0.016834417790950962,0.016834417790950962,0.5263157894736842,102
resid_tangential_fraction,tangential_swirl,19,1467,-0.016641097221093026,0.009421994487542162,-0.016120156820245535,0.016120156820245535,0.5789473684210527,102
edge_minus_core_resid_tangential,edge_core,19,1469,0.01917206323947082,-0.05350378293145641,0.013949610465951862,0.013949610465951862,0.5263157894736842,102
resid_velocity_cov_trace,residual_intensity,19,1469,-0.11618675717058835,-0.1471910200826747,0.011712564473174703,0.011712564473174703,0.5263157894736842,102
resid_radial_velocity_mean,radial,19,1467,-0.12445353469267272,-0.05300450883854074,0.0014586452249228249,0.0014586452249228249,0.5263157894736842,102
radius_resid_tangential_corr,edge_core,19,1471,-0.026575622488129863,-0.004286546851997652,0.12813737192323946,0.12813737192323946,0.631578947368421,103
resid_radial_abs_mean,radial,19,1471,-0.048425743493164586,-0.06129151915173402,-0.12703907488256247,0.12703907488256247,0.5789473684210527,103
radius_resid_speed_corr,edge_core,19,1471,-0.07567357588175141,-0.02943676359395292,-0.068316676321872,0.068316676321872,0.631578947368421,103
resid_tangential_speed_mean,tangential_swirl,19,1471,-0.022420838035029755,0.03329597892158043,-0.06243261543150172,0.06243261543150172,0.5263157894736842,103
resid_radial_velocity_mean,radial,19,1471,-0.16026985705633784,-0.0186084965835438,-0.05274715962641091,0.05274715962641091,0.631578947368421,103
resid_tangential_fraction,tangential_swirl,19,1471,-0.01835858688932676,0.003812440194141453,0.047587396097286405,0.047587396097286405,0.5789473684210527,103
resid_velocity_cov_trace,residual_intensity,19,1471,0.02163108456419549,-0.04521244450948872,-0.03771286037358623,0.03771286037358623,0.5263157894736842,103
resid_polarization,residual_order,19,1471,0.07206768459088203,0.03847392814173939,-0.035704921588303115,0.035704921588303115,0.5789473684210527,103
edge_minus_core_resid_speed,edge_core,19,1471,-0.10828033253700037,0.02816757367709418,0.03380462740244716,0.03380462740244716,0.5263157894736842,103
resid_inward_fraction,radial,19,1471,0.04201817478627701,0.03772307249635831,-0.03294019760505823,0.03294019760505823,0.5263157894736842,103
resid_speed_rms,residual_intensity,19,1471,0.01876027724404862,-0.04004825080232552,-0.0228026149341094,0.0228026149341094,0.5263157894736842,103
edge_minus_core_resid_tangential,edge_core,19,1471,-0.012420341937841917,0.014943964702793577,0.00476557769721403,0.00476557769721403,0.5263157894736842,103
resid_speed_rms,residual_intensity,19,1471,0.07737901446131662,-0.06501205533694061,0.20115698871766466,0.20115698871766466,0.6842105263157895,104
resid_velocity_cov_trace,residual_intensity,19,1471,0.04896825493706691,-0.09347683745154456,0.1997170578944119,0.1997170578944119,0.6842105263157895,104
edge_minus_core_resid_tangential,edge_core,19,1471,-0.16396547313598692,0.07116988642591421,-0.19131139816445342,0.19131139816445342,0.6842105263157895,104
radius_resid_speed_corr,edge_core,19,1471,-0.10956338745606908,0.1449332722622677,-0.1724324341943586,0.1724324341943586,0.7368421052631579,104
edge_minus_core_resid_speed,edge_core,19,1471,-0.06547746625308551,0.034020382766789384,-0.17092079050902545,0.17092079050902545,0.7894736842105263,104
resid_radial_abs_mean,radial,19,1471,0.04674363025908551,-0.03210463012156603,0.1658909401704924,0.1658909401704924,0.7368421052631579,104
resid_polarization,residual_order,19,1471,-0.075479797019921,0.0028852290800501224,-0.12145130528636466,0.12145130528636466,0.5789473684210527,104
resid_tangential_speed_mean,tangential_swirl,19,1471,0.06007798324648075,-0.0013746144343504407,0.11870822529327339,0.11870822529327339,0.6842105263157895,104
radius_resid_tangential_corr,edge_core,19,1471,-0.041391226962243066,0.003036100110858475,-0.09009554750268087,0.09009554750268087,0.5789473684210527,104
resid_radial_velocity_mean,radial,19,1471,0.02508894288513952,0.007137671040443397,0.020286532128921952,0.020286532128921952,0.5789473684210527,104
resid_inward_fraction,radial,19,1471,0.02448441041679339,0.017839758522727275,-0.01917752051124086,0.01917752051124086,0.5263157894736842,104
resid_tangential_fraction,tangential_swirl,19,1471,-0.02180815955603814,0.0435254450513511,-0.017056238264016865,0.017056238264016865,0.5263157894736842,104
resid_tangential_speed_mean,tangential_swirl,19,1471,0.043579266343182745,-0.03126276316159449,0.12011072517862081,0.12011072517862081,0.6842105263157895,105
resid_speed_rms,residual_intensity,19,1471,0.012107047867645743,0.02676033842986092,-0.07982344478774553,0.07982344478774553,0.5263157894736842,105
edge_minus_core_resid_speed,edge_core,19,1471,-0.019127146817351212,-0.03145418577640646,0.07779717536320349,0.07779717536320349,0.5263157894736842,105
resid_tangential_fraction,tangential_swirl,19,1471,-0.06918315932753719,0.06207229122868049,-0.07421660938163643,0.07421660938163643,0.5263157894736842,105
resid_radial_velocity_mean,radial,19,1471,-0.013986309992750467,0.12664088305496954,-0.07232900353225521,0.07232900353225521,0.5789473684210527,105
edge_minus_core_resid_tangential,edge_core,19,1471,0.08239801212450786,-0.07652170226557886,0.045819306029689755,0.045819306029689755,0.631578947368421,105
resid_velocity_cov_trace,residual_intensity,19,1471,0.006482268135202696,0.019267833322261008,-0.03194790374092249,0.03194790374092249,0.5789473684210527,105
resid_radial_abs_mean,radial,19,1471,0.052389298331600775,-0.010337805090952834,-0.02702680125473972,0.02702680125473972,0.5263157894736842,105
radius_resid_tangential_corr,edge_core,19,1471,-0.058332145210297295,-0.0632383273566352,0.02515669385666683,0.02515669385666683,0.5263157894736842,105
radius_resid_speed_corr,edge_core,19,1471,-0.06313267251187607,-0.05466709578857987,-0.020457945909370945,0.020457945909370945,0.5263157894736842,105
resid_polarization,residual_order,19,1471,-0.03138509780012541,-0.04004999755298755,0.01784374828078611,0.01784374828078611,0.5263157894736842,105
resid_inward_fraction,radial,19,1471,-0.01064881539737457,-0.04317340355195241,0.015771564682550004,0.015771564682550004,0.5789473684210527,105
edge_minus_core_resid_speed,edge_core,19,1470,-0.030721193811982697,-0.11704377734683635,0.18710058197474616,0.18710058197474616,0.631578947368421,106
edge_minus_core_resid_tangential,edge_core,19,1470,0.08609846497644552,-0.08013960181467927,0.18025715389101885,0.18025715389101885,0.6842105263157895,106
resid_speed_rms,residual_intensity,19,1470,-0.06562201650365174,0.11340395810327998,-0.15362022183024848,0.15362022183024848,0.631578947368421,106
resid_velocity_cov_trace,residual_intensity,19,1470,-0.05455409253703447,0.10649156393822294,-0.15260645120448324,0.15260645120448324,0.631578947368421,106
resid_tangential_fraction,tangential_swirl,19,1470,-0.16760829796475424,-0.03401912066672755,-0.1447824305587254,0.1447824305587254,0.7368421052631579,106
resid_radial_velocity_mean,radial,19,1470,-0.149458259729897,0.003350766410745637,-0.12357799137381398,0.12357799137381398,0.6842105263157895,106
resid_radial_abs_mean,radial,19,1470,0.042568663828656206,0.02702382160729999,0.12005711117952739,0.12005711117952739,0.5789473684210527,106
resid_polarization,residual_order,19,1470,-0.010157380873352828,0.021627794838220995,-0.07601514276078947,0.07601514276078947,0.631578947368421,106
