spectral_set,run_frames,run_duration_sec,partition_id,ob,dataset
low,139,1.389999999999722,eig4,12,Ob12.txt
high,20,0.19999999999996,eig4,12,Ob12.txt
low,9,0.089999999999982,eig4,12,Ob12.txt
high,38,0.379999999999924,eig4,12,Ob12.txt
low,17,0.169999999999966,eig4,12,Ob12.txt
high,6,0.059999999999988,eig4,12,Ob12.txt
low,24,0.239999999999952,eig4,12,Ob12.txt
high,2,0.019999999999996,eig4,12,Ob12.txt
low,9,0.089999999999982,eig4,12,Ob12.txt
high,2,0.019999999999996,eig4,12,Ob12.txt
low,42,0.419999999999916,eig4,12,Ob12.txt
high,17,0.169999999999966,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,5,0.04999999999999,eig4,12,Ob12.txt
low,16,0.159999999999968,eig4,12,Ob12.txt
high,45,0.44999999999991,eig4,12,Ob12.txt
low,90,0.89999999999982,eig4,12,Ob12.txt
high,39,0.389999999999922,eig4,12,Ob12.txt
low,6,0.059999999999988,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,12,Ob12.txt
low,98,0.979999999999804,eig4,12,Ob12.txt
high,44,0.439999999999912,eig4,12,Ob12.txt
low,28,0.279999999999944,eig4,12,Ob12.txt
high,34,0.339999999999932,eig4,12,Ob12.txt
low,6,0.059999999999988,eig4,12,Ob12.txt
high,28,0.279999999999944,eig4,12,Ob12.txt
low,27,0.269999999999946,eig4,12,Ob12.txt
high,40,0.39999999999992,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,12,Ob12.txt
low,44,0.439999999999912,eig4,12,Ob12.txt
high,16,0.159999999999968,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,2,0.019999999999996,eig4,12,Ob12.txt
low,109,1.089999999999782,eig4,12,Ob12.txt
high,10,0.09999999999998,eig4,12,Ob12.txt
low,105,1.04999999999979,eig4,12,Ob12.txt
high,31,0.309999999999938,eig4,12,Ob12.txt
low,78,0.779999999999844,eig4,12,Ob12.txt
high,22,0.219999999999956,eig4,12,Ob12.txt
low,3,0.029999999999994,eig4,12,Ob12.txt
high,3,0.029999999999994,eig4,12,Ob12.txt
low,57,0.569999999999886,eig4,12,Ob12.txt
high,39,0.389999999999922,eig4,12,Ob12.txt
low,67,0.669999999999866,eig4,12,Ob12.txt
high,7,0.069999999999986,eig4,12,Ob12.txt
low,10,0.09999999999998,eig4,12,Ob12.txt
high,14,0.139999999999972,eig4,12,Ob12.txt
low,112,1.119999999999776,eig4,12,Ob12.txt
high,40,0.39999999999992,eig4,12,Ob12.txt
low,42,0.419999999999916,eig4,12,Ob12.txt
high,21,0.209999999999958,eig4,12,Ob12.txt
low,5,0.04999999999999,eig4,12,Ob12.txt
high,5,0.04999999999999,eig4,12,Ob12.txt
low,2,0.019999999999996,eig4,12,Ob12.txt
high,10,0.09999999999998,eig4,12,Ob12.txt
low,23,0.229999999999954,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,12,Ob12.txt
low,3,0.029999999999994,eig4,12,Ob12.txt
high,43,0.429999999999914,eig4,12,Ob12.txt
low,16,0.159999999999968,eig4,12,Ob12.txt
high,46,0.459999999999908,eig4,12,Ob12.txt
low,3,0.029999999999994,eig4,12,Ob12.txt
high,55,0.54999999999989,eig4,12,Ob12.txt
low,3,0.029999999999994,eig4,12,Ob12.txt
high,42,0.419999999999916,eig4,12,Ob12.txt
low,8,0.079999999999984,eig4,12,Ob12.txt
high,2,0.019999999999996,eig4,12,Ob12.txt
low,8,0.079999999999984,eig4,12,Ob12.txt
high,7,0.069999999999986,eig4,12,Ob12.txt
low,30,0.29999999999994,eig4,12,Ob12.txt
high,3,0.029999999999994,eig4,12,Ob12.txt
low,14,0.139999999999972,eig4,12,Ob12.txt
high,11,0.109999999999978,eig4,12,Ob12.txt
low,1,0.009999999999998,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,12,Ob12.txt
low,9,0.089999999999982,eig4,12,Ob12.txt
high,6,0.059999999999988,eig4,12,Ob12.txt
low,81,0.809999999999838,eig4,12,Ob12.txt
high,4,0.039999999999992,eig4,12,Ob12.txt
low,9,0.089999999999982,eig4,12,Ob12.txt
high,34,0.339999999999932,eig4,12,Ob12.txt
low,43,0.429999999999914,eig4,12,Ob12.txt
high,23,0.229999999999954,eig4,12,Ob12.txt
low,3,0.029999999999994,eig4,12,Ob12.txt
high,10,0.09999999999998,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,2,0.019999999999996,eig4,12,Ob12.txt
low,5,0.04999999999999,eig4,12,Ob12.txt
high,20,0.19999999999996,eig4,12,Ob12.txt
low,28,0.279999999999944,eig4,12,Ob12.txt
high,61,0.609999999999878,eig4,12,Ob12.txt
low,2,0.019999999999996,eig4,12,Ob12.txt
high,6,0.059999999999988,eig4,12,Ob12.txt
low,1,0.009999999999998,eig4,12,Ob12.txt
high,13,0.129999999999974,eig4,12,Ob12.txt
low,146,1.459999999999708,eig4,12,Ob12.txt
high,7,0.069999999999986,eig4,12,Ob12.txt
low,8,0.079999999999984,eig4,12,Ob12.txt
high,19,0.189999999999962,eig4,12,Ob12.txt
low,113,1.129999999999774,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,8,0.079999999999984,eig4,12,Ob12.txt
low,8,0.079999999999984,eig4,12,Ob12.txt
high,6,0.059999999999988,eig4,12,Ob12.txt
low,22,0.219999999999956,eig4,12,Ob12.txt
high,3,0.029999999999994,eig4,12,Ob12.txt
low,1,0.009999999999998,eig4,12,Ob12.txt
high,7,0.069999999999986,eig4,12,Ob12.txt
low,89,0.889999999999822,eig4,12,Ob12.txt
high,11,0.109999999999978,eig4,12,Ob12.txt
low,1,0.009999999999998,eig4,12,Ob12.txt
high,66,0.659999999999868,eig4,12,Ob12.txt
low,58,0.579999999999884,eig4,12,Ob12.txt
high,52,0.519999999999896,eig4,12,Ob12.txt
low,11,0.109999999999978,eig4,12,Ob12.txt
high,7,0.069999999999986,eig4,12,Ob12.txt
low,4,0.039999999999992,eig4,12,Ob12.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,99,0.989999999999802,eig4,13,Ob13.txt
high,23,0.229999999999954,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,181,1.8099999999996381,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,18,0.179999999999964,eig4,13,Ob13.txt
low,13,0.129999999999974,eig4,13,Ob13.txt
high,33,0.329999999999934,eig4,13,Ob13.txt
low,36,0.359999999999928,eig4,13,Ob13.txt
high,102,1.019999999999796,eig4,13,Ob13.txt
low,8,0.079999999999984,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,66,0.659999999999868,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,15,0.14999999999997,eig4,13,Ob13.txt
low,21,0.209999999999958,eig4,13,Ob13.txt
high,38,0.379999999999924,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,30,0.29999999999994,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,12,0.119999999999976,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,30,0.29999999999994,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,53,0.529999999999894,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,4,0.039999999999992,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,11,0.109999999999978,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,54,0.539999999999892,eig4,13,Ob13.txt
high,20,0.19999999999996,eig4,13,Ob13.txt
low,45,0.44999999999991,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,78,0.779999999999844,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,10,0.09999999999998,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,41,0.409999999999918,eig4,13,Ob13.txt
high,33,0.329999999999934,eig4,13,Ob13.txt
low,35,0.34999999999993,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,22,0.219999999999956,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,22,0.219999999999956,eig4,13,Ob13.txt
low,11,0.109999999999978,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,40,0.39999999999992,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,16,0.159999999999968,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,27,0.269999999999946,eig4,13,Ob13.txt
high,55,0.54999999999989,eig4,13,Ob13.txt
low,30,0.29999999999994,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,55,0.54999999999989,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,46,0.459999999999908,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,12,0.119999999999976,eig4,13,Ob13.txt
high,55,0.54999999999989,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,31,0.309999999999938,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,12,0.119999999999976,eig4,13,Ob13.txt
low,66,0.659999999999868,eig4,13,Ob13.txt
high,164,1.639999999999672,eig4,13,Ob13.txt
low,162,1.619999999999676,eig4,13,Ob13.txt
high,51,0.509999999999898,eig4,13,Ob13.txt
low,9,0.089999999999982,eig4,13,Ob13.txt
high,44,0.439999999999912,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,106,1.059999999999788,eig4,13,Ob13.txt
low,10,0.09999999999998,eig4,13,Ob13.txt
high,112,1.119999999999776,eig4,13,Ob13.txt
low,42,0.419999999999916,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,28,0.279999999999944,eig4,13,Ob13.txt
high,18,0.179999999999964,eig4,13,Ob13.txt
low,29,0.289999999999942,eig4,13,Ob13.txt
high,33,0.329999999999934,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,36,0.359999999999928,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,67,0.669999999999866,eig4,13,Ob13.txt
low,42,0.419999999999916,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,110,1.09999999999978,eig4,13,Ob13.txt
low,43,0.429999999999914,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,39,0.389999999999922,eig4,13,Ob13.txt
high,68,0.679999999999864,eig4,13,Ob13.txt
low,13,0.129999999999974,eig4,13,Ob13.txt
high,18,0.179999999999964,eig4,13,Ob13.txt
low,52,0.519999999999896,eig4,13,Ob13.txt
high,63,0.629999999999874,eig4,13,Ob13.txt
low,15,0.14999999999997,eig4,13,Ob13.txt
high,51,0.509999999999898,eig4,13,Ob13.txt
low,19,0.189999999999962,eig4,13,Ob13.txt
high,17,0.169999999999966,eig4,13,Ob13.txt
low,50,0.4999999999999,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,62,0.619999999999876,eig4,13,Ob13.txt
low,52,0.519999999999896,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,8,0.079999999999984,eig4,13,Ob13.txt
high,15,0.14999999999997,eig4,13,Ob13.txt
low,22,0.219999999999956,eig4,13,Ob13.txt
high,31,0.309999999999938,eig4,13,Ob13.txt
low,126,1.259999999999748,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,77,0.769999999999846,eig4,13,Ob13.txt
low,22,0.219999999999956,eig4,13,Ob13.txt
high,72,0.719999999999856,eig4,13,Ob13.txt
low,51,0.509999999999898,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,67,0.669999999999866,eig4,13,Ob13.txt
low,59,0.589999999999882,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,23,0.229999999999954,eig4,13,Ob13.txt
low,41,0.409999999999918,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,30,0.29999999999994,eig4,13,Ob13.txt
high,34,0.339999999999932,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,15,0.14999999999997,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,62,0.619999999999876,eig4,13,Ob13.txt
high,14,0.139999999999972,eig4,13,Ob13.txt
low,66,0.659999999999868,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,35,0.34999999999993,eig4,13,Ob13.txt
high,52,0.519999999999896,eig4,13,Ob13.txt
low,26,0.259999999999948,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,11,0.109999999999978,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,68,0.679999999999864,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,26,0.259999999999948,eig4,13,Ob13.txt
high,43,0.429999999999914,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,15,0.14999999999997,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,20,0.19999999999996,eig4,13,Ob13.txt
high,21,0.209999999999958,eig4,13,Ob13.txt
low,80,0.79999999999984,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,9,0.089999999999982,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,9,0.089999999999982,eig4,13,Ob13.txt
high,72,0.719999999999856,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,19,0.189999999999962,eig4,13,Ob13.txt
high,20,0.19999999999996,eig4,13,Ob13.txt
low,39,0.389999999999922,eig4,13,Ob13.txt
high,35,0.34999999999993,eig4,13,Ob13.txt
low,137,1.369999999999726,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,90,0.89999999999982,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,23,0.229999999999954,eig4,13,Ob13.txt
low,168,1.679999999999664,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,101,1.009999999999798,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,4,0.039999999999992,eig4,13,Ob13.txt
high,44,0.439999999999912,eig4,13,Ob13.txt
low,8,0.079999999999984,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,37,0.369999999999926,eig4,13,Ob13.txt
high,22,0.219999999999956,eig4,13,Ob13.txt
low,36,0.359999999999928,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,65,0.64999999999987,eig4,13,Ob13.txt
high,15,0.14999999999997,eig4,13,Ob13.txt
low,83,0.829999999999834,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,88,0.879999999999824,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,33,0.329999999999934,eig4,13,Ob13.txt
high,9,0.089999999999982,eig4,13,Ob13.txt
low,142,1.419999999999716,eig4,13,Ob13.txt
high,16,0.159999999999968,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,35,0.34999999999993,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,13,0.129999999999974,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,9,0.089999999999982,eig4,13,Ob13.txt
high,33,0.329999999999934,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,47,0.469999999999906,eig4,13,Ob13.txt
low,77,0.769999999999846,eig4,13,Ob13.txt
high,32,0.319999999999936,eig4,13,Ob13.txt
low,32,0.319999999999936,eig4,13,Ob13.txt
high,20,0.19999999999996,eig4,13,Ob13.txt
low,21,0.209999999999958,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,43,0.429999999999914,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,40,0.39999999999992,eig4,13,Ob13.txt
high,17,0.169999999999966,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,24,0.239999999999952,eig4,13,Ob13.txt
low,84,0.839999999999832,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,23,0.229999999999954,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,81,0.809999999999838,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,45,0.44999999999991,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,10,0.09999999999998,eig4,13,Ob13.txt
high,38,0.379999999999924,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,63,0.629999999999874,eig4,13,Ob13.txt
high,21,0.209999999999958,eig4,13,Ob13.txt
low,159,1.5899999999996821,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,147,1.469999999999706,eig4,13,Ob13.txt
high,85,0.84999999999983,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,59,0.589999999999882,eig4,13,Ob13.txt
low,46,0.459999999999908,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,41,0.409999999999918,eig4,13,Ob13.txt
low,25,0.24999999999995,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,40,0.39999999999992,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,30,0.29999999999994,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,92,0.919999999999816,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,13,0.129999999999974,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,24,0.239999999999952,eig4,13,Ob13.txt
high,7,0.069999999999986,eig4,13,Ob13.txt
low,59,0.589999999999882,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,24,0.239999999999952,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,11,0.109999999999978,eig4,13,Ob13.txt
high,64,0.639999999999872,eig4,13,Ob13.txt
low,11,0.109999999999978,eig4,13,Ob13.txt
high,16,0.159999999999968,eig4,13,Ob13.txt
low,78,0.779999999999844,eig4,13,Ob13.txt
high,30,0.29999999999994,eig4,13,Ob13.txt
low,18,0.179999999999964,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,43,0.429999999999914,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,18,0.179999999999964,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,10,0.09999999999998,eig4,13,Ob13.txt
high,161,1.609999999999678,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,70,0.69999999999986,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,9,0.089999999999982,eig4,13,Ob13.txt
low,73,0.729999999999854,eig4,13,Ob13.txt
high,78,0.779999999999844,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,53,0.529999999999894,eig4,13,Ob13.txt
low,12,0.119999999999976,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,24,0.239999999999952,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,4,0.039999999999992,eig4,13,Ob13.txt
high,47,0.469999999999906,eig4,13,Ob13.txt
low,19,0.189999999999962,eig4,13,Ob13.txt
high,29,0.289999999999942,eig4,13,Ob13.txt
low,4,0.039999999999992,eig4,13,Ob13.txt
high,4,0.039999999999992,eig4,13,Ob13.txt
low,100,0.9999999999998,eig4,13,Ob13.txt
high,10,0.09999999999998,eig4,13,Ob13.txt
low,63,0.629999999999874,eig4,13,Ob13.txt
high,47,0.469999999999906,eig4,13,Ob13.txt
low,7,0.069999999999986,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,108,1.079999999999784,eig4,13,Ob13.txt
high,18,0.179999999999964,eig4,13,Ob13.txt
low,34,0.339999999999932,eig4,13,Ob13.txt
high,52,0.519999999999896,eig4,13,Ob13.txt
low,55,0.54999999999989,eig4,13,Ob13.txt
high,1,0.009999999999998,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,47,0.469999999999906,eig4,13,Ob13.txt
low,64,0.639999999999872,eig4,13,Ob13.txt
high,5,0.04999999999999,eig4,13,Ob13.txt
low,20,0.19999999999996,eig4,13,Ob13.txt
high,9,0.089999999999982,eig4,13,Ob13.txt
low,37,0.369999999999926,eig4,13,Ob13.txt
high,11,0.109999999999978,eig4,13,Ob13.txt
low,10,0.09999999999998,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,94,0.939999999999812,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,30,0.29999999999994,eig4,13,Ob13.txt
low,74,0.739999999999852,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,8,0.079999999999984,eig4,13,Ob13.txt
high,6,0.059999999999988,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,18,0.179999999999964,eig4,13,Ob13.txt
low,48,0.479999999999904,eig4,13,Ob13.txt
high,12,0.119999999999976,eig4,13,Ob13.txt
low,25,0.24999999999995,eig4,13,Ob13.txt
high,15,0.14999999999997,eig4,13,Ob13.txt
low,25,0.24999999999995,eig4,13,Ob13.txt
high,22,0.219999999999956,eig4,13,Ob13.txt
low,59,0.589999999999882,eig4,13,Ob13.txt
high,39,0.389999999999922,eig4,13,Ob13.txt
low,16,0.159999999999968,eig4,13,Ob13.txt
high,85,0.84999999999983,eig4,13,Ob13.txt
low,44,0.439999999999912,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,2,0.019999999999996,eig4,13,Ob13.txt
high,84,0.839999999999832,eig4,13,Ob13.txt
low,41,0.409999999999918,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,23,0.229999999999954,eig4,13,Ob13.txt
high,16,0.159999999999968,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,8,0.079999999999984,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,63,0.629999999999874,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,18,0.179999999999964,eig4,13,Ob13.txt
high,15,0.14999999999997,eig4,13,Ob13.txt
low,9,0.089999999999982,eig4,13,Ob13.txt
high,3,0.029999999999994,eig4,13,Ob13.txt
low,38,0.379999999999924,eig4,13,Ob13.txt
high,20,0.19999999999996,eig4,13,Ob13.txt
low,6,0.059999999999988,eig4,13,Ob13.txt
high,13,0.129999999999974,eig4,13,Ob13.txt
low,9,0.089999999999982,eig4,13,Ob13.txt
high,56,0.559999999999888,eig4,13,Ob13.txt
low,5,0.04999999999999,eig4,13,Ob13.txt
high,2,0.019999999999996,eig4,13,Ob13.txt
low,1,0.009999999999998,eig4,13,Ob13.txt
high,61,0.609999999999878,eig4,13,Ob13.txt
low,12,0.119999999999976,eig4,13,Ob13.txt
high,48,0.479999999999904,eig4,13,Ob13.txt
low,98,0.979999999999804,eig4,13,Ob13.txt
high,25,0.24999999999995,eig4,13,Ob13.txt
low,17,0.169999999999966,eig4,13,Ob13.txt
high,23,0.229999999999954,eig4,13,Ob13.txt
low,3,0.029999999999994,eig4,13,Ob13.txt
high,16,0.159999999999968,eig4,13,Ob13.txt
low,105,1.04999999999979,eig4,13,Ob13.txt
high,32,0.319999999999936,eig4,13,Ob13.txt
low,22,0.219999999999956,eig4,13,Ob13.txt
