ob,dataset,history_window_sec,history_feature,current_state,spearman_corr,pearson_corr,n
12,Ob12.txt,0.5,dR_h,dCdt,-0.6228460816347204,-0.628696138599644,1993
12,Ob12.txt,0.5,dR_h,R,0.3580213054666451,0.3799270019520848,1993
12,Ob12.txt,0.5,path_length,C,0.023473163431437717,0.10622664944566867,1993
12,Ob12.txt,0.5,path_length,dCdt,-0.029595543714671307,-0.014821286676908622,1993
12,Ob12.txt,0.5,path_length,R,-0.12374781900153094,-0.13412295866036344,1993
12,Ob12.txt,0.5,cos_theta_h,C,0.24750995464112846,0.2806221243487611,1965
12,Ob12.txt,0.5,cos_theta_h,dCdt,0.6057233506606449,0.5968953944358334,1965
12,Ob12.txt,0.5,cos_theta_h,R,-0.1665002102011144,-0.22376870500658053,1965
12,Ob12.txt,0.5,sin_theta_h,C,-0.2418855782518704,-0.2617425394163929,1965
12,Ob12.txt,0.5,sin_theta_h,dCdt,-0.38119647635208603,-0.4405371996798801,1965
12,Ob12.txt,0.5,sin_theta_h,R,0.2994695697727809,0.3165690639422922,1965
12,Ob12.txt,0.5,turning_proxy,C,0.016248583644906583,0.00824220411655035,1920
12,Ob12.txt,0.5,turning_proxy,dCdt,0.032266961267621866,0.016420755372858715,1920
12,Ob12.txt,0.5,turning_proxy,R,0.010086969356816773,0.021039270784878737,1920
12,Ob12.txt,0.75,dC_h,C,0.45992181777608754,0.5051075314050577,1990
12,Ob12.txt,0.75,dC_h,dCdt,0.5151942383106327,0.5283869026506296,1990
12,Ob12.txt,0.75,dC_h,R,-0.42159763350213486,-0.45154507268317057,1990
12,Ob12.txt,0.75,dR_h,C,-0.4414675204918263,-0.4673177524913171,1990
12,Ob12.txt,0.75,dR_h,dCdt,-0.44260123662889844,-0.45379958493721473,1990
12,Ob12.txt,0.75,dR_h,R,0.48898858463516326,0.5208231682387127,1990
12,Ob12.txt,0.75,path_length,C,0.0157022167029957,0.13418102654009587,1990
12,Ob12.txt,0.75,path_length,dCdt,-0.03243312932708888,0.00045650177146663753,1990
12,Ob12.txt,0.75,path_length,R,-0.10658499869161561,-0.12679291053311992,1990
12,Ob12.txt,0.75,cos_theta_h,C,0.34320279535054926,0.3749288424091455,1976
12,Ob12.txt,0.75,cos_theta_h,dCdt,0.45629377310188995,0.4549219984454429,1976
12,Ob12.txt,0.75,cos_theta_h,R,-0.2378868124724757,-0.3103389312505825,1976
12,Ob12.txt,0.75,sin_theta_h,C,-0.30524990965518733,-0.33333364830371837,1976
12,Ob12.txt,0.75,sin_theta_h,dCdt,-0.2626200578937804,-0.3187185435587859,1976
12,Ob12.txt,0.75,sin_theta_h,R,0.3923847881032116,0.4167098691482599,1976
12,Ob12.txt,0.75,turning_proxy,C,0.06729123910773019,0.052299397223073536,1952
12,Ob12.txt,0.75,turning_proxy,dCdt,0.030704960975028173,0.0045910916259805055,1952
12,Ob12.txt,0.75,turning_proxy,R,-0.040628839366473,-0.016435445452833417,1952
13,Ob13.txt,0.25,dC_h,C,0.1627440248631742,0.19030072866135925,1995
13,Ob13.txt,0.25,dC_h,dCdt,0.8841537827882369,0.8967939762202274,1995
13,Ob13.txt,0.25,dC_h,R,-0.1665743837506462,-0.184245594814108,1995
13,Ob13.txt,0.25,dR_h,C,-0.15054097455927987,-0.17090892793513138,1995
13,Ob13.txt,0.25,dR_h,dCdt,-0.8295680024538785,-0.834914201112615,1995
13,Ob13.txt,0.25,dR_h,R,0.16979231575722237,0.1868730682532137,1995
13,Ob13.txt,0.25,path_length,C,0.024994942033749627,0.07449768479874383,1995
13,Ob13.txt,0.25,path_length,dCdt,0.010634551053222951,0.06781384767665048,1995
13,Ob13.txt,0.25,path_length,R,-0.05001822409383136,-0.09164622634873486,1995
13,Ob13.txt,0.25,cos_theta_h,C,0.1317687277823232,0.15194685024736673,1904
13,Ob13.txt,0.25,cos_theta_h,dCdt,0.7301634239786671,0.7135456613580707,1904
13,Ob13.txt,0.25,cos_theta_h,R,-0.12057078225797954,-0.15176456479780545,1904
13,Ob13.txt,0.25,sin_theta_h,C,-0.10015847683655783,-0.1197986294515317,1904
13,Ob13.txt,0.25,sin_theta_h,dCdt,-0.5669478316771405,-0.6158403169047509,1904
13,Ob13.txt,0.25,sin_theta_h,R,0.13628335483133383,0.1540393174522174,1904
13,Ob13.txt,0.25,turning_proxy,C,0.04820821079853565,0.04409815467558367,1784
13,Ob13.txt,0.25,turning_proxy,dCdt,0.01223002937030892,-0.007514055582379083,1784
13,Ob13.txt,0.25,turning_proxy,R,-0.0378959030123572,-0.041172485136848354,1784
13,Ob13.txt,0.5,dC_h,C,0.34363083327576266,0.3897902891739685,1992
13,Ob13.txt,0.5,dC_h,dCdt,0.7249825427707316,0.7389571040663219,1992
13,Ob13.txt,0.5,dC_h,R,-0.3518801967500582,-0.3803478489495671,1992
13,Ob13.txt,0.5,dR_h,C,-0.3273803367549404,-0.3604385855693771,1992
13,Ob13.txt,0.5,dR_h,dCdt,-0.6798736941934664,-0.6878014263376054,1992
13,Ob13.txt,0.5,dR_h,R,0.37058749574300653,0.40033324844282775,1992
13,Ob13.txt,0.5,path_length,C,0.04270280833115294,0.13286479539204826,1992
13,Ob13.txt,0.5,path_length,dCdt,0.011862276137285263,0.05964866518128853,1992
13,Ob13.txt,0.5,path_length,R,-0.06405362193818889,-0.12345959142913844,1992
13,Ob13.txt,0.5,cos_theta_h,C,0.27095601629021926,0.3074135127354428,1960
13,Ob13.txt,0.5,cos_theta_h,dCdt,0.5846623194228895,0.5916814033953235,1960
13,Ob13.txt,0.5,cos_theta_h,R,-0.24443385397059708,-0.2985167167659978,1960
13,Ob13.txt,0.5,sin_theta_h,C,-0.21513322808485505,-0.25216943289361893,1960
13,Ob13.txt,0.5,sin_theta_h,dCdt,-0.4406398024598081,-0.5001975328827241,1960
13,Ob13.txt,0.5,sin_theta_h,R,0.29088795088308017,0.3180236213533582,1960
13,Ob13.txt,0.5,turning_proxy,C,0.07066087815611365,0.06560118103761776,1913
13,Ob13.txt,0.5,turning_proxy,dCdt,-0.0062610408256872025,-0.026812796046154302,1913
13,Ob13.txt,0.5,turning_proxy,R,-0.03641474948963152,-0.047718557396954304,1913
13,Ob13.txt,0.75,dC_h,C,0.46483430193824865,0.5221564099451919,1990
13,Ob13.txt,0.75,dC_h,dCdt,0.551246945946802,0.5531199720419964,1990
13,Ob13.txt,0.75,dC_h,R,-0.4737601439665545,-0.510043403355487,1990
13,Ob13.txt,0.75,dR_h,C,-0.4464949599040593,-0.4873794335934576,1990
13,Ob13.txt,0.75,dR_h,dCdt,-0.516054682765716,-0.5147054162548579,1990
13,Ob13.txt,0.75,dR_h,R,0.5038313489398946,0.5412031607927322,1990
13,Ob13.txt,0.75,path_length,C,0.06905870828179805,0.18875994778108504,1990
13,Ob13.txt,0.75,path_length,dCdt,0.01896217175048772,0.04849122913107337,1990
13,Ob13.txt,0.75,path_length,R,-0.08610963117881852,-0.1509134356665687,1990
13,Ob13.txt,0.75,cos_theta_h,C,0.34585049138710205,0.3863515499514544,1974
13,Ob13.txt,0.75,cos_theta_h,dCdt,0.4360874740784672,0.45366360289075575,1974
13,Ob13.txt,0.75,cos_theta_h,R,-0.3068703906102785,-0.37268768149795073,1974
13,Ob13.txt,0.75,sin_theta_h,C,-0.29025447558819095,-0.327915608881607,1974
13,Ob13.txt,0.75,sin_theta_h,dCdt,-0.32828509100473646,-0.3804442412918282,1974
13,Ob13.txt,0.75,sin_theta_h,R,0.3929076630935622,0.4163342743341673,1974
13,Ob13.txt,0.75,turning_proxy,C,0.13169986122613705,0.11027288431125866,1959
13,Ob13.txt,0.75,turning_proxy,dCdt,-0.02646300663465546,-0.048863872410882164,1959
13,Ob13.txt,0.75,turning_proxy,R,-0.0827235989916445,-0.07914379306757909,1959
14,Ob14.txt,0.25,dC_h,C,0.11358756759074365,0.14356641608257406,1995
14,Ob14.txt,0.25,dC_h,dCdt,0.8622853099809017,0.8761209856877947,1995
14,Ob14.txt,0.25,dC_h,R,-0.11614078301020256,-0.13059623268710052,1995
14,Ob14.txt,0.25,dR_h,C,-0.11664491568638137,-0.1552917099619586,1995
14,Ob14.txt,0.25,dR_h,dCdt,-0.7816210818481631,-0.7965488672271667,1995
14,Ob14.txt,0.25,dR_h,R,0.14242789694743063,0.16788355264300442,1995
14,Ob14.txt,0.25,path_length,C,0.0201570462438289,0.03567574487158023,1995
14,Ob14.txt,0.25,path_length,dCdt,-0.003966476251573289,-0.04208622008819465,1995
14,Ob14.txt,0.25,path_length,R,-0.029945458899941792,-0.037602772769976665,1995
14,Ob14.txt,0.25,cos_theta_h,C,0.05244174392731803,0.08669115432220688,1915
14,Ob14.txt,0.25,cos_theta_h,dCdt,0.7420746685953059,0.7202254576262745,1915
14,Ob14.txt,0.25,cos_theta_h,R,-0.04399820835588083,-0.07841166718513583,1915
14,Ob14.txt,0.25,sin_theta_h,C,-0.08345301179542335,-0.09459626600209196,1915
14,Ob14.txt,0.25,sin_theta_h,dCdt,-0.5164900343170625,-0.6016368703064057,1915
14,Ob14.txt,0.25,sin_theta_h,R,0.13536035529957624,0.13855454367498224,1915
14,Ob14.txt,0.25,turning_proxy,C,-0.041910226340595276,-0.01910492622151825,1789
14,Ob14.txt,0.25,turning_proxy,dCdt,0.04070016654713955,0.008470648947412372,1789
14,Ob14.txt,0.25,turning_proxy,R,0.03700434034416304,0.013885875989428278,1789
14,Ob14.txt,0.5,dC_h,C,0.2621285049372318,0.310083938815399,1992
14,Ob14.txt,0.5,dC_h,dCdt,0.7097180103008529,0.7260783171341689,1992
14,Ob14.txt,0.5,dC_h,R,-0.28833908853632073,-0.31800235331713145,1992
14,Ob14.txt,0.5,dR_h,C,-0.2560901637938857,-0.31158162198539996,1992
14,Ob14.txt,0.5,dR_h,dCdt,-0.632503291817331,-0.646570121873583,1992
14,Ob14.txt,0.5,dR_h,R,0.32810316674523016,0.3715635142825678,1992
14,Ob14.txt,0.5,path_length,C,0.023407666759711766,0.04724746942402814,1992
14,Ob14.txt,0.5,path_length,dCdt,-0.003610588382461341,-0.0343260912261601,1992
14,Ob14.txt,0.5,path_length,R,-0.02698818523725768,-0.027048804100361742,1992
14,Ob14.txt,0.5,cos_theta_h,C,0.1537826949734475,0.20302374336733292,1968
14,Ob14.txt,0.5,cos_theta_h,dCdt,0.6096805326510472,0.6090711333412255,1968
14,Ob14.txt,0.5,cos_theta_h,R,-0.13969322809749743,-0.19837063422242365,1968
14,Ob14.txt,0.5,sin_theta_h,C,-0.15734641087664158,-0.19243038005097926,1968
14,Ob14.txt,0.5,sin_theta_h,dCdt,-0.40038382005540357,-0.4874265178035813,1968
14,Ob14.txt,0.5,sin_theta_h,R,0.26422931320497534,0.28336840040285727,1968
14,Ob14.txt,0.5,turning_proxy,C,-0.058325452632020436,-0.046330025547590796,1933
14,Ob14.txt,0.5,turning_proxy,dCdt,0.028785342522587104,0.013348793650900267,1933
14,Ob14.txt,0.5,turning_proxy,R,0.05703033183652592,0.05044976573940916,1933
14,Ob14.txt,0.75,dC_h,C,0.3694929821059331,0.42569869553787204,1990
14,Ob14.txt,0.75,dC_h,dCdt,0.5515532196969936,0.5601108989381315,1990
14,Ob14.txt,0.75,dC_h,R,-0.41762258136328684,-0.45139688297418384,1990
14,Ob14.txt,0.75,dR_h,C,-0.3522353413678743,-0.4152192329323121,1990
14,Ob14.txt,0.75,dR_h,dCdt,-0.4757668990359906,-0.47983413049769724,1990
14,Ob14.txt,0.75,dR_h,R,0.4622825414593811,0.5084727865007332,1990
14,Ob14.txt,0.75,path_length,C,0.034726817987613345,0.06614312233713174,1990
14,Ob14.txt,0.75,path_length,dCdt,0.00016681857964971614,-0.016428666289806926,1990
14,Ob14.txt,0.75,path_length,R,-0.024682788594972197,-0.024087604254398497,1990
14,Ob14.txt,0.75,cos_theta_h,C,0.24703401691367158,0.29816578167284413,1975
14,Ob14.txt,0.75,cos_theta_h,dCdt,0.4911172007999654,0.48795563554728927,1975
14,Ob14.txt,0.75,cos_theta_h,R,-0.23052230630440895,-0.29683540076514936,1975
14,Ob14.txt,0.75,sin_theta_h,C,-0.21086421537695155,-0.2627165019221537,1975
14,Ob14.txt,0.75,sin_theta_h,dCdt,-0.27812663430521023,-0.3588658670038954,1975
14,Ob14.txt,0.75,sin_theta_h,R,0.3630259072861876,0.3871485186417628,1975
14,Ob14.txt,0.75,turning_proxy,C,-0.048846555414531624,-0.04062022748861569,1949
14,Ob14.txt,0.75,turning_proxy,dCdt,0.017134631735053373,0.017937001692558154,1949
14,Ob14.txt,0.75,turning_proxy,R,0.05034092952665421,0.04728036497548215,1949
15,Ob15.txt,0.25,dC_h,C,0.16934857792598187,0.16374938440378375,1995
15,Ob15.txt,0.25,dC_h,dCdt,0.8593895931318597,0.8789746643206853,1995
15,Ob15.txt,0.25,dC_h,R,-0.18563650479517263,-0.16308662662920922,1995
15,Ob15.txt,0.25,dR_h,C,-0.15015998921168708,-0.14799828088350084,1995
15,Ob15.txt,0.25,dR_h,dCdt,-0.8288039642909018,-0.814791764050968,1995
15,Ob15.txt,0.25,dR_h,R,0.1788581620220403,0.17119584954343964,1995
15,Ob15.txt,0.25,path_length,C,0.0735555801764236,0.14360905270433255,1995
15,Ob15.txt,0.25,path_length,dCdt,0.0013737250445265007,-0.05028347825751307,1995
15,Ob15.txt,0.25,path_length,R,-0.09676611463815708,-0.1475464086969352,1995
15,Ob15.txt,0.25,cos_theta_h,C,0.14947699000990874,0.14332691873396045,1860
15,Ob15.txt,0.25,cos_theta_h,dCdt,0.7380843830595358,0.7087575850411889,1860
15,Ob15.txt,0.25,cos_theta_h,R,-0.1557076673691317,-0.16166687362205942,1860
15,Ob15.txt,0.25,sin_theta_h,C,-0.09568828175489925,-0.10607632549240308,1860
15,Ob15.txt,0.25,sin_theta_h,dCdt,-0.5726766748437906,-0.6046516159595537,1860
15,Ob15.txt,0.25,sin_theta_h,R,0.1364042405474011,0.147382165318807,1860
15,Ob15.txt,0.25,turning_proxy,C,0.0007501040179989874,0.01556938598806716,1720
15,Ob15.txt,0.25,turning_proxy,dCdt,0.040641692300621084,0.01672120122763424,1720
15,Ob15.txt,0.25,turning_proxy,R,0.014786210143501802,0.01010482713977019,1720
15,Ob15.txt,0.5,dC_h,C,0.33430311518648465,0.34927082297543194,1993
15,Ob15.txt,0.5,dC_h,dCdt,0.6967005317756569,0.7239892833201006,1993
15,Ob15.txt,0.5,dC_h,R,-0.3635697306465489,-0.3420663473870288,1993
15,Ob15.txt,0.5,dR_h,C,-0.31147811281552606,-0.31985074101183103,1993
15,Ob15.txt,0.5,dR_h,dCdt,-0.673746590244379,-0.6730741423957393,1993
15,Ob15.txt,0.5,dR_h,R,0.3637078604737978,0.3656528178601702,1993
15,Ob15.txt,0.5,path_length,C,0.09329701422683713,0.17001022165935611,1993
15,Ob15.txt,0.5,path_length,dCdt,-0.01093152598122868,-0.03412611429465965,1993
15,Ob15.txt,0.5,path_length,R,-0.11546238804674745,-0.15429266841807057,1993
15,Ob15.txt,0.5,cos_theta_h,C,0.2746439700759886,0.2938431135879487,1940
15,Ob15.txt,0.5,cos_theta_h,dCdt,0.5805281451057227,0.5836978966094762,1940
15,Ob15.txt,0.5,cos_theta_h,R,-0.2785176093086136,-0.30862785792896075,1940
15,Ob15.txt,0.5,sin_theta_h,C,-0.1953020297091535,-0.23218249526927923,1940
15,Ob15.txt,0.5,sin_theta_h,dCdt,-0.4484579085291698,-0.4929700853871647,1940
15,Ob15.txt,0.5,sin_theta_h,R,0.2657046038760504,0.3080875941616838,1940
15,Ob15.txt,0.5,turning_proxy,C,-0.01786625068019187,0.013190255042151582,1891
15,Ob15.txt,0.5,turning_proxy,dCdt,0.04743519461584223,0.017663218358658073,1891
15,Ob15.txt,0.5,turning_proxy,R,0.025623306685375477,0.0009699462325971239,1891
15,Ob15.txt,0.75,dC_h,C,0.4429169619472777,0.47706870510581584,1990
15,Ob15.txt,0.75,dC_h,dCdt,0.5253557582942564,0.5488666946133632,1990
15,Ob15.txt,0.75,dC_h,R,-0.47982902985671133,-0.46256689090554953,1990
15,Ob15.txt,0.75,dR_h,C,-0.41986036766014,-0.43905063998073296,1990
15,Ob15.txt,0.75,dR_h,dCdt,-0.5078149694651116,-0.5113903306149504,1990
15,Ob15.txt,0.75,dR_h,R,0.4878336401571688,0.4950417460450038,1990
15,Ob15.txt,0.75,path_length,C,0.11446273231017556,0.2084369257072044,1990
15,Ob15.txt,0.75,path_length,dCdt,-0.03266216730450476,-0.020925669519539728,1990
15,Ob15.txt,0.75,path_length,R,-0.1314185015025911,-0.16209190607801155,1990
15,Ob15.txt,0.75,cos_theta_h,C,0.3542707504336842,0.3794757516408168,1958
15,Ob15.txt,0.75,cos_theta_h,dCdt,0.43177912151187203,0.45124527764319017,1958
15,Ob15.txt,0.75,cos_theta_h,R,-0.3562414979624492,-0.3974781832456116,1958
15,Ob15.txt,0.75,sin_theta_h,C,-0.26974813300783984,-0.3139853701225967,1958
15,Ob15.txt,0.75,sin_theta_h,dCdt,-0.3511525745597045,-0.389860291757254,1958
15,Ob15.txt,0.75,sin_theta_h,R,0.36928609081441865,0.41554792329932655,1958
15,Ob15.txt,0.75,turning_proxy,C,0.02099036243283078,0.02349158144523107,1929
15,Ob15.txt,0.75,turning_proxy,dCdt,0.0631658722210774,0.0013948129572156679,1929
15,Ob15.txt,0.75,turning_proxy,R,-0.022977801587201543,-0.016934316584572177,1929
16,Ob16.txt,0.25,dC_h,C,0.13018424840722234,0.1508742079419742,1995
16,Ob16.txt,0.25,dC_h,dCdt,0.8354715539630477,0.8596144653358688,1995
16,Ob16.txt,0.25,dC_h,R,-0.12781788794593582,-0.12666258541177652,1995
16,Ob16.txt,0.25,dR_h,C,-0.13503553890988737,-0.15264416928966443,1995
16,Ob16.txt,0.25,dR_h,dCdt,-0.8196873879885469,-0.8170682499819063,1995
16,Ob16.txt,0.25,dR_h,R,0.13420110407313973,0.1410603753924759,1995
16,Ob16.txt,0.25,path_length,C,0.11110275089738,0.18301579052487627,1995
16,Ob16.txt,0.25,path_length,dCdt,0.02493686553354218,0.05439879778928134,1995
16,Ob16.txt,0.25,path_length,R,-0.1289087205262479,-0.17534269690004883,1995
16,Ob16.txt,0.25,cos_theta_h,C,0.1093961929467959,0.11554329922786967,1826
16,Ob16.txt,0.25,cos_theta_h,dCdt,0.7104310159433628,0.7126229903826091,1826
16,Ob16.txt,0.25,cos_theta_h,R,-0.1092529372500461,-0.11209166742223275,1826
16,Ob16.txt,0.25,sin_theta_h,C,-0.0959360191041759,-0.11767489603064582,1826
16,Ob16.txt,0.25,sin_theta_h,dCdt,-0.5786330628848171,-0.6388440551655915,1826
16,Ob16.txt,0.25,sin_theta_h,R,0.10237121211505285,0.1274501720031986,1826
16,Ob16.txt,0.25,turning_proxy,C,0.03326927935591805,0.02850416343494164,1618
16,Ob16.txt,0.25,turning_proxy,dCdt,0.06016816215556518,-0.0028197221421700836,1618
16,Ob16.txt,0.25,turning_proxy,R,-0.03941678858733606,-0.04725571873871208,1618
16,Ob16.txt,0.5,dC_h,C,0.2939067369865417,0.33489479331061767,1993
16,Ob16.txt,0.5,dC_h,dCdt,0.7006080932088306,0.7287332044127935,1993
16,Ob16.txt,0.5,dC_h,R,-0.2883347265210112,-0.2927009451851964,1993
16,Ob16.txt,0.5,dR_h,C,-0.2998664047201786,-0.3298876946534149,1993
16,Ob16.txt,0.5,dR_h,dCdt,-0.6880651703082578,-0.6925767111221,1993
16,Ob16.txt,0.5,dR_h,R,0.2992452547918149,0.31743299889784077,1993
16,Ob16.txt,0.5,path_length,C,0.12307765673046077,0.2175987627945935,1993
16,Ob16.txt,0.5,path_length,dCdt,0.007727042230918996,0.04021109729741319,1993
16,Ob16.txt,0.5,path_length,R,-0.13827036274796864,-0.19048298487004559,1993
16,Ob16.txt,0.5,cos_theta_h,C,0.2116154151123452,0.23679937804734616,1938
16,Ob16.txt,0.5,cos_theta_h,dCdt,0.5711828869518824,0.588092556953657,1938
16,Ob16.txt,0.5,cos_theta_h,R,-0.19856289571196262,-0.2175471305570882,1938
16,Ob16.txt,0.5,sin_theta_h,C,-0.18992886550369656,-0.2258750506248344,1938
16,Ob16.txt,0.5,sin_theta_h,dCdt,-0.4627243133072964,-0.5232239502369571,1938
16,Ob16.txt,0.5,sin_theta_h,R,0.2003246831200158,0.2356591814669559,1938
16,Ob16.txt,0.5,turning_proxy,C,0.033284108687536285,0.03314719012523869,1835
16,Ob16.txt,0.5,turning_proxy,dCdt,0.05039230465709313,-0.01649994955832016,1835
16,Ob16.txt,0.5,turning_proxy,R,-0.02148493040469025,-0.03654406748761148,1835
16,Ob16.txt,0.75,dC_h,C,0.4176665455451325,0.46579751930000496,1990
16,Ob16.txt,0.75,dC_h,dCdt,0.563431474590781,0.5855375911052674,1990
16,Ob16.txt,0.75,dC_h,R,-0.40831507078928775,-0.4123786244586976,1990
16,Ob16.txt,0.75,dR_h,C,-0.41804188411354887,-0.4529739335512075,1990
16,Ob16.txt,0.75,dR_h,dCdt,-0.5495184022866307,-0.5545307693992766,1990
16,Ob16.txt,0.75,dR_h,R,0.41644566240800573,0.4390581427335968,1990
16,Ob16.txt,0.75,path_length,C,0.1420114466683026,0.2480463509309891,1990
16,Ob16.txt,0.75,path_length,dCdt,-0.015151912202651762,0.01939477030418295,1990
16,Ob16.txt,0.75,path_length,R,-0.14661143978481395,-0.1958987443934954,1990
16,Ob16.txt,0.75,cos_theta_h,C,0.3071449496855664,0.3397849751242572,1961
16,Ob16.txt,0.75,cos_theta_h,dCdt,0.4569800318594799,0.47815857371359627,1961
16,Ob16.txt,0.75,cos_theta_h,R,-0.28405537195813907,-0.31010863717820436,1961
16,Ob16.txt,0.75,sin_theta_h,C,-0.2554332354277951,-0.30723426907480905,1961
16,Ob16.txt,0.75,sin_theta_h,dCdt,-0.35917406050322287,-0.41532572964590475,1961
16,Ob16.txt,0.75,sin_theta_h,R,0.26951676394046375,0.31999267082385574,1961
16,Ob16.txt,0.75,turning_proxy,C,0.08614135927785167,0.07895273062204448,1902
16,Ob16.txt,0.75,turning_proxy,dCdt,0.043563322016374875,-0.030346529212727055,1902
16,Ob16.txt,0.75,turning_proxy,R,-0.06882339472930064,-0.07693263689010922,1902
17,Ob17.txt,0.25,dC_h,C,0.1631853327929876,0.18040661473694575,1996
17,Ob17.txt,0.25,dC_h,dCdt,0.8806210008127746,0.8897779686169348,1996
17,Ob17.txt,0.25,dC_h,R,-0.1575108983181856,-0.1548264971721209,1996
17,Ob17.txt,0.25,dR_h,C,-0.16861370075816787,-0.17122674819356157,1996
17,Ob17.txt,0.25,dR_h,dCdt,-0.8533450000969178,-0.8319376964478963,1996
17,Ob17.txt,0.25,dR_h,R,0.16607525086656608,0.16589991165071635,1996
17,Ob17.txt,0.25,path_length,C,0.09505220055285211,0.1387523008468336,1996
17,Ob17.txt,0.25,path_length,dCdt,0.000536076162098256,0.009522685584380675,1996
17,Ob17.txt,0.25,path_length,R,-0.11558950069445482,-0.165157122549786,1996
17,Ob17.txt,0.25,cos_theta_h,C,0.13175844401931633,0.16444796861804767,1834
17,Ob17.txt,0.25,cos_theta_h,dCdt,0.7694930433400061,0.7389803197761301,1834
17,Ob17.txt,0.25,cos_theta_h,R,-0.12459758885054478,-0.1468774436169647,1834
17,Ob17.txt,0.25,sin_theta_h,C,-0.13029144381332516,-0.147826206784418,1834
17,Ob17.txt,0.25,sin_theta_h,dCdt,-0.566520202382266,-0.6265677227715756,1834
17,Ob17.txt,0.25,sin_theta_h,R,0.14021766258183108,0.1563154314862749,1834
17,Ob17.txt,0.25,turning_proxy,C,-0.026807936945312645,-0.038225698287653084,1643
17,Ob17.txt,0.25,turning_proxy,dCdt,0.09784553450952096,0.013737633238500831,1643
17,Ob17.txt,0.25,turning_proxy,R,0.03465129066137988,0.03517227241340718,1643
17,Ob17.txt,0.5,dC_h,C,0.34144426344991374,0.3767685861203392,1994
17,Ob17.txt,0.5,dC_h,dCdt,0.7087991346913461,0.7254260471526335,1994
17,Ob17.txt,0.5,dC_h,R,-0.3315637665214878,-0.3327621811209735,1994
17,Ob17.txt,0.5,dR_h,C,-0.35007887217935374,-0.3552197959018882,1994
17,Ob17.txt,0.5,dR_h,dCdt,-0.687353636310052,-0.6796124083350082,1994
17,Ob17.txt,0.5,dR_h,R,0.34656335295418406,0.3559626546063614,1994
17,Ob17.txt,0.5,path_length,C,0.11588467646506287,0.18982126375604652,1994
17,Ob17.txt,0.5,path_length,dCdt,-0.012889346920600635,0.010349865574092997,1994
17,Ob17.txt,0.5,path_length,R,-0.1330070643819003,-0.18516466424559447,1994
17,Ob17.txt,0.5,cos_theta_h,C,0.25428936372267247,0.3094572545738911,1922
17,Ob17.txt,0.5,cos_theta_h,dCdt,0.6008304444424207,0.5977052485066033,1922
17,Ob17.txt,0.5,cos_theta_h,R,-0.24047112490025585,-0.2848320001997303,1922
17,Ob17.txt,0.5,sin_theta_h,C,-0.24846075308018467,-0.2667740656235678,1922
17,Ob17.txt,0.5,sin_theta_h,dCdt,-0.42891999148567805,-0.4936120766605042,1922
17,Ob17.txt,0.5,sin_theta_h,R,0.26594874668940827,0.2952937070849429,1922
17,Ob17.txt,0.5,turning_proxy,C,0.005904485871021829,0.02123986198893959,1826
17,Ob17.txt,0.5,turning_proxy,dCdt,0.06561091497128511,-0.0037036093764400055,1826
17,Ob17.txt,0.5,turning_proxy,R,0.00799980172085504,-0.017175531061106506,1826
17,Ob17.txt,0.75,dC_h,C,0.465118713815001,0.5084054494006198,1991
17,Ob17.txt,0.75,dC_h,dCdt,0.5233721739350964,0.5404969544020742,1991
17,Ob17.txt,0.75,dC_h,R,-0.4523534205067078,-0.4552206164406889,1991
17,Ob17.txt,0.75,dR_h,C,-0.4751673883812143,-0.47821298841825405,1991
17,Ob17.txt,0.75,dR_h,dCdt,-0.5077472027283155,-0.5096569361497723,1991
17,Ob17.txt,0.75,dR_h,R,0.4712984661527215,0.4843527477773284,1991
17,Ob17.txt,0.75,path_length,C,0.1265985455467446,0.21982231200896468,1991
17,Ob17.txt,0.75,path_length,dCdt,-0.02683832711268031,0.00818137312668801,1991
17,Ob17.txt,0.75,path_length,R,-0.1399958148533449,-0.1852128755953854,1991
17,Ob17.txt,0.75,cos_theta_h,C,0.33171965034906276,0.3960879039086048,1951
17,Ob17.txt,0.75,cos_theta_h,dCdt,0.42374633437245296,0.44418944415153117,1951
17,Ob17.txt,0.75,cos_theta_h,R,-0.31267775667795417,-0.37174080693372574,1951
17,Ob17.txt,0.75,sin_theta_h,C,-0.3302434519627468,-0.34623601621622796,1951
17,Ob17.txt,0.75,sin_theta_h,dCdt,-0.3237704497903555,-0.3715959875733244,1951
17,Ob17.txt,0.75,sin_theta_h,R,0.3538530019526314,0.3892530918908188,1951
17,Ob17.txt,0.75,turning_proxy,C,0.034657807211052334,0.023054316483982505,1880
17,Ob17.txt,0.75,turning_proxy,dCdt,0.058959878658355426,-0.01235697832419933,1880
17,Ob17.txt,0.75,turning_proxy,R,-0.026904004679166826,-0.028412040388491936,1880
18,Ob18.txt,0.25,dC_h,C,0.1469035445722706,0.1538314203864022,1995
18,Ob18.txt,0.25,dC_h,dCdt,0.8833675858440057,0.8915514317566017,1995
18,Ob18.txt,0.25,dC_h,R,-0.16750913006925003,-0.15534217891313365,1995
18,Ob18.txt,0.25,dR_h,C,-0.14305322887764652,-0.15386301611905667,1995
18,Ob18.txt,0.25,dR_h,dCdt,-0.8491947311187861,-0.8398936470692889,1995
18,Ob18.txt,0.25,dR_h,R,0.16809869843381303,0.16724058282478416,1995
18,Ob18.txt,0.25,path_length,C,0.12325634066150412,0.11512623159235866,1995
