target,covariate,left_out_ob,spearman_rho_loo,theil_sen_slope_loo
t1_local_to_b3_ratio,ob_index_proxy,10,0.43034055727554177,0.06786157135395655
t1_local_to_b3_ratio,ob_index_proxy,11,0.4551083591331269,0.06786157135395655
t1_local_to_b3_ratio,ob_index_proxy,12,0.4695562435500516,0.06677829363171035
t1_local_to_b3_ratio,ob_index_proxy,13,0.4551083591331269,0.06900885359529556
t1_local_to_b3_ratio,ob_index_proxy,14,0.47368421052631576,0.07652779313192612
t1_local_to_b3_ratio,ob_index_proxy,15,0.45717234262125905,0.07235040075779145
t1_local_to_b3_ratio,ob_index_proxy,16,0.4241486068111455,0.06419938263403938
t1_local_to_b3_ratio,ob_index_proxy,17,0.43859649122807015,0.06677829363171035
t1_local_to_b3_ratio,ob_index_proxy,18,0.5768833849329206,0.08617251495354245
t1_local_to_b3_ratio,ob_index_proxy,19,0.45923632610939114,0.08393334364050248
t1_local_to_b3_ratio,early_ob_le_8,1,-0.3843988218816523,-0.6350077410013402
t1_local_to_b3_ratio,early_ob_le_8,2,-0.40636446884631816,-0.6758379994726742
t1_local_to_b3_ratio,early_ob_le_8,3,-0.3843988218816523,-0.6391378681609168
t1_local_to_b3_ratio,early_ob_le_8,4,-0.3843988218816523,-0.6394914018156648
t1_local_to_b3_ratio,early_ob_le_8,5,-0.40636446884631816,-0.6394914018156648
t1_local_to_b3_ratio,early_ob_le_8,6,-0.6260209384929766,-0.8837567986289574
t1_local_to_b3_ratio,early_ob_le_8,7,-0.428330115810984,-0.6897350022982076
t1_local_to_b3_ratio,early_ob_le_8,8,-0.5161927036696474,-0.8331596644916666
t1_local_to_b3_ratio,early_ob_le_8,9,-0.4309971159206156,-0.6529234009140528
t1_local_to_b3_ratio,early_ob_le_8,10,-0.4525469717166464,-0.6899117691255816
t1_local_to_b3_ratio,early_ob_le_8,11,-0.4309971159206156,-0.6689110745682303
t1_local_to_b3_ratio,early_ob_le_8,12,-0.4309971159206156,-0.6393146349882908
t1_local_to_b3_ratio,early_ob_le_8,13,-0.4525469717166464,-0.6827865008854409
t1_local_to_b3_ratio,early_ob_le_8,14,-0.4740968275126772,-0.7868146820448909
t1_local_to_b3_ratio,early_ob_le_8,15,-0.4525469717166464,-0.673652374298347
t1_local_to_b3_ratio,early_ob_le_8,16,-0.4309971159206156,-0.6393146349882908
t1_local_to_b3_ratio,early_ob_le_8,17,-0.4309971159206156,-0.6529234009140528
t1_local_to_b3_ratio,early_ob_le_8,18,-0.5171965391047387,-0.7868146820448909
t1_local_to_b3_ratio,early_ob_le_8,19,-0.4525469717166464,-0.673652374298347
t1_local_to_b3_ratio,file_size_mb,1,-0.3498452012383901,-0.014504749709140511
t1_local_to_b3_ratio,file_size_mb,2,-0.4179566563467492,-0.017479032028819206
t1_local_to_b3_ratio,file_size_mb,3,-0.3766769865841073,-0.015270109213629613
t1_local_to_b3_ratio,file_size_mb,4,-0.47781217750258,-0.019149000585871538
t1_local_to_b3_ratio,file_size_mb,5,-0.5500515995872033,-0.021225998425585164
t1_local_to_b3_ratio,file_size_mb,6,-0.3684210526315789,-0.01311379518190547
t1_local_to_b3_ratio,file_size_mb,7,-0.4262125902992776,-0.015270109213629613
t1_local_to_b3_ratio,file_size_mb,8,-0.4117647058823529,-0.01739848288367696
t1_local_to_b3_ratio,file_size_mb,9,-0.44272445820433437,-0.01487664696506429
t1_local_to_b3_ratio,file_size_mb,10,-0.43653250773993807,-0.02044369242043652
t1_local_to_b3_ratio,file_size_mb,11,-0.37874097007223945,-0.019149000585871538
t1_local_to_b3_ratio,file_size_mb,12,-0.3684210526315789,-0.01311379518190547
t1_local_to_b3_ratio,file_size_mb,13,-0.41382868937048506,-0.017479032028819206
t1_local_to_b3_ratio,file_size_mb,14,-0.4241486068111455,-0.02044369242043652
t1_local_to_b3_ratio,file_size_mb,15,-0.3993808049535604,-0.017479032028819206
t1_local_to_b3_ratio,file_size_mb,16,-0.47781217750258,-0.017479032028819206
t1_local_to_b3_ratio,file_size_mb,17,-0.37874097007223945,-0.01487664696506429
t1_local_to_b3_ratio,file_size_mb,18,-0.49432404540763675,-0.02044369242043652
t1_local_to_b3_ratio,file_size_mb,19,-0.42208462332301344,-0.017479032028819206
t1_local_to_b3_ratio,duration_sec,1,0.55031358178072,0.012233187473610047
t1_local_to_b3_ratio,duration_sec,2,0.5774123566411342,0.013321157433550194
t1_local_to_b3_ratio,duration_sec,3,0.5619341435702505,0.012877149570970862
t1_local_to_b3_ratio,duration_sec,4,0.5619341435702505,0.012877149570970862
t1_local_to_b3_ratio,duration_sec,5,0.5712997126297547,0.012233187473610047
t1_local_to_b3_ratio,duration_sec,6,0.5250230728099864,0.010094144016327524
t1_local_to_b3_ratio,duration_sec,7,0.6045111315015484,0.01612017060871411
t1_local_to_b3_ratio,duration_sec,8,0.5930462652144501,0.013301775105780476
t1_local_to_b3_ratio,duration_sec,9,0.7702305623786971,0.016225689210854606
t1_local_to_b3_ratio,duration_sec,10,0.5565671452100464,0.013301775105780476
t1_local_to_b3_ratio,duration_sec,11,0.5600127702124825,0.012003085104778755
t1_local_to_b3_ratio,duration_sec,12,0.5381940908535546,0.01180268368959586
t1_local_to_b3_ratio,duration_sec,13,0.554649812079525,0.012147774644858316
t1_local_to_b3_ratio,duration_sec,14,0.5775434253360908,0.013452254036879793
t1_local_to_b3_ratio,duration_sec,15,0.5704026175262578,0.012003085104778755
t1_local_to_b3_ratio,duration_sec,16,0.5381940908535546,0.011832259447275294
t1_local_to_b3_ratio,duration_sec,17,0.568774995544152,0.011832259447275294
t1_local_to_b3_ratio,duration_sec,18,0.6004370385926566,0.013452254036879793
t1_local_to_b3_ratio,duration_sec,19,0.6065956526446573,0.01671083677690747
t1_local_to_b3_ratio,n_frames,1,0.5470785261886909,0.00012003085104778751
t1_local_to_b3_ratio,n_frames,2,0.574120430525014,0.0001331254091206057
t1_local_to_b3_ratio,n_frames,3,0.5637196980879666,0.00013242356915986502
t1_local_to_b3_ratio,n_frames,4,0.5595594051131477,0.00012463289842441332
t1_local_to_b3_ratio,n_frames,5,0.569960137550195,0.00012003085104778751
t1_local_to_b3_ratio,n_frames,6,0.5218433371776154,9.579215332439678e-05
t1_local_to_b3_ratio,n_frames,7,0.6011623348613371,0.00016026726671993953
t1_local_to_b3_ratio,n_frames,8,0.5897215291805851,0.00013242356915986502
t1_local_to_b3_ratio,n_frames,9,0.76653398061039,0.00016213614545434278
t1_local_to_b3_ratio,n_frames,10,0.5533189656509193,0.00013242356915986502
t1_local_to_b3_ratio,n_frames,11,0.5567712232564105,0.00011902884397187305
t1_local_to_b3_ratio,n_frames,12,0.5349980469279475,0.00011130211750867362
t1_local_to_b3_ratio,n_frames,13,0.5514125720426536,0.00011832259447275284
t1_local_to_b3_ratio,n_frames,14,0.5742582906583568,0.00013401544407081915
t1_local_to_b3_ratio,n_frames,15,0.5671394024604405,0.00011917672276027017
t1_local_to_b3_ratio,n_frames,16,0.5349980469279475,0.00011144999629707076
t1_local_to_b3_ratio,n_frames,17,0.5655035367024358,0.00011817471568435572
t1_local_to_b3_ratio,n_frames,18,0.5971040092740599,0.00013401544407081915
t1_local_to_b3_ratio,n_frames,19,0.6032424813487466,0.00016237763876274927
t1_local_to_b3_ratio,median_dt_sec,1,-0.5381583506343133,nan
t1_local_to_b3_ratio,median_dt_sec,2,-0.5601239975989791,nan
t1_local_to_b3_ratio,median_dt_sec,3,-0.5381583506343133,nan
t1_local_to_b3_ratio,median_dt_sec,4,-0.5381583506343133,nan
t1_local_to_b3_ratio,median_dt_sec,5,-0.5601239975989791,nan
t1_local_to_b3_ratio,median_dt_sec,6,-0.5602962506968002,nan
t1_local_to_b3_ratio,median_dt_sec,7,-0.5820896445636449,nan
t1_local_to_b3_ratio,median_dt_sec,8,-0.5818461064928311,nan
t1_local_to_b3_ratio,median_dt_sec,9,-0.71388352635164,nan
t1_local_to_b3_ratio,median_dt_sec,10,-0.5820896445636449,nan
t1_local_to_b3_ratio,median_dt_sec,11,-0.5818461064928311,nan
t1_local_to_b3_ratio,median_dt_sec,12,-0.5602962506968002,nan
t1_local_to_b3_ratio,median_dt_sec,13,-0.5818461064928311,nan
t1_local_to_b3_ratio,median_dt_sec,14,-0.6249458180848926,nan
t1_local_to_b3_ratio,median_dt_sec,15,-0.5818461064928311,nan
t1_local_to_b3_ratio,median_dt_sec,16,-0.5602962506968002,nan
t1_local_to_b3_ratio,median_dt_sec,17,-0.5818461064928311,nan
t1_local_to_b3_ratio,median_dt_sec,18,-0.6680455296769542,nan
t1_local_to_b3_ratio,median_dt_sec,19,-0.5818461064928311,nan
t1_local_to_b3_ratio,unique_ids,1,-0.3106295149638803,-0.00017373339871823757
t1_local_to_b3_ratio,unique_ids,2,-0.38080495356037153,-0.0002413206422024251
t1_local_to_b3_ratio,unique_ids,3,-0.3106295149638803,-0.00017373339871823757
t1_local_to_b3_ratio,unique_ids,4,-0.45717234262125905,-0.00023843285030779033
t1_local_to_b3_ratio,unique_ids,5,-0.5128998968008256,-0.000251213572245074
t1_local_to_b3_ratio,unique_ids,6,-0.33539731682146545,-0.00016322218129951707
t1_local_to_b3_ratio,unique_ids,7,-0.36016511867905054,-0.00018526577565046242
t1_local_to_b3_ratio,unique_ids,8,-0.39525283797729616,-0.00021454788048184677
t1_local_to_b3_ratio,unique_ids,9,-0.43859649122807015,-0.00022073238159749288
t1_local_to_b3_ratio,unique_ids,10,-0.36016511867905054,-0.00022245288529414674
t1_local_to_b3_ratio,unique_ids,11,-0.3560371517027864,-0.00021454788048184677
t1_local_to_b3_ratio,unique_ids,12,-0.43859649122807015,-0.00021454788048184677
t1_local_to_b3_ratio,unique_ids,13,-0.3973168214654283,-0.00023843285030779033
t1_local_to_b3_ratio,unique_ids,14,-0.38080495356037153,-0.0002413206422024251
t1_local_to_b3_ratio,unique_ids,15,-0.37874097007223945,-0.00023843285030779033
t1_local_to_b3_ratio,unique_ids,16,-0.43859649122807015,-0.00022073238159749288
t1_local_to_b3_ratio,unique_ids,17,-0.3560371517027864,-0.00017373339871823757
t1_local_to_b3_ratio,unique_ids,18,-0.4695562435500516,-0.0002413206422024251
t1_local_to_b3_ratio,unique_ids,19,-0.4117647058823529,-0.0002488487755847406
t1_local_to_b3_ratio,median_individuals_per_frame,1,-0.41115724418870486,-0.01514835753621212
t1_local_to_b3_ratio,median_individuals_per_frame,2,-0.4927688579849553,-0.016970303028138414
t1_local_to_b3_ratio,median_individuals_per_frame,3,-0.485537449167566,-0.01672318450896282
t1_local_to_b3_ratio,median_individuals_per_frame,4,-0.5144630844371232,-0.01672318450896282
t1_local_to_b3_ratio,median_individuals_per_frame,5,-0.5650829461588481,-0.017329179473658314
t1_local_to_b3_ratio,median_individuals_per_frame,6,-0.42975229543342014,-0.014660911092265475
t1_local_to_b3_ratio,median_individuals_per_frame,7,-0.49483497478992367,-0.01701711303391526
t1_local_to_b3_ratio,median_individuals_per_frame,8,-0.4935467875063494,-0.01663468041437977
t1_local_to_b3_ratio,median_individuals_per_frame,9,-0.5857441142085318,-0.01701711303391526
t1_local_to_b3_ratio,median_individuals_per_frame,10,-0.4989672083998604,-0.01791810228736668
t1_local_to_b3_ratio,median_individuals_per_frame,11,-0.47417380674024,-0.01701711303391526
t1_local_to_b3_ratio,median_individuals_per_frame,12,-0.44398560382370345,-0.014795708768516356
t1_local_to_b3_ratio,median_individuals_per_frame,13,-0.49148173818623914,-0.016993708031026837
t1_local_to_b3_ratio,median_individuals_per_frame,14,-0.49483497478992367,-0.016405340843928196
t1_local_to_b3_ratio,median_individuals_per_frame,15,-0.4772729819476926,-0.01701711303391526
t1_local_to_b3_ratio,median_individuals_per_frame,16,-0.5568184789389746,-0.016970303028138414
t1_local_to_b3_ratio,median_individuals_per_frame,17,-0.47417380674024,-0.01597844670402292
t1_local_to_b3_ratio,median_individuals_per_frame,18,-0.5926691548716413,-0.018322883455407467
t1_local_to_b3_ratio,median_individuals_per_frame,19,-0.4896696827775027,-0.016970303028138414
t1_local_to_b3_ratio,q10_individuals_per_frame,1,-0.3859298994676052,-0.016352278851345468
t1_local_to_b3_ratio,q10_individuals_per_frame,2,-0.4697377328640556,-0.017461291504414743
t1_local_to_b3_ratio,q10_individuals_per_frame,3,-0.44570932972114174,-0.017357493010243055
t1_local_to_b3_ratio,q10_individuals_per_frame,4,-0.49638162010707204,-0.01770814229023139
t1_local_to_b3_ratio,q10_individuals_per_frame,5,-0.5421642555523462,-0.018791307390501555
t1_local_to_b3_ratio,q10_individuals_per_frame,6,-0.4376631299592413,-0.016352278851345468
t1_local_to_b3_ratio,q10_individuals_per_frame,7,-0.4718070620837211,-0.018263486912547304
t1_local_to_b3_ratio,q10_individuals_per_frame,8,-0.4694942823512723,-0.017357493010243055
t1_local_to_b3_ratio,q10_individuals_per_frame,9,-0.5480880388682253,-0.018261081947454766
t1_local_to_b3_ratio,q10_individuals_per_frame,10,-0.47594572052305195,-0.019320689533015918
t1_local_to_b3_ratio,q10_individuals_per_frame,11,-0.448811714846811,-0.01770814229023139
t1_local_to_b3_ratio,q10_individuals_per_frame,12,-0.4229585054662343,-0.016062442408767964
t1_local_to_b3_ratio,q10_individuals_per_frame,13,-0.46846015397604923,-0.01770814229023139
t1_local_to_b3_ratio,q10_individuals_per_frame,14,-0.4718070620837211,-0.017285966864420573
t1_local_to_b3_ratio,q10_individuals_per_frame,15,-0.4531830991067321,-0.018263486912547304
t1_local_to_b3_ratio,q10_individuals_per_frame,16,-0.5338869386736844,-0.017984612118843078
t1_local_to_b3_ratio,q10_individuals_per_frame,17,-0.448811714846811,-0.0169521855387258
t1_local_to_b3_ratio,q10_individuals_per_frame,18,-0.5987603292541557,-0.019763763510592423
t1_local_to_b3_ratio,q10_individuals_per_frame,19,-0.47363079585216455,-0.01770814229023139
t1_local_to_b3_ratio,q90_individuals_per_frame,1,-0.401449868615096,-0.014493426574434443
t1_local_to_b3_ratio,q90_individuals_per_frame,2,-0.48422303740171374,-0.015466605291467924
t1_local_to_b3_ratio,q90_individuals_per_frame,3,-0.47594572052305195,-0.015411077762478001
t1_local_to_b3_ratio,q90_individuals_per_frame,4,-0.5214709633556918,-0.015466605291467924
t1_local_to_b3_ratio,q90_individuals_per_frame,5,-0.5566495600900042,-0.016091380939825577
t1_local_to_b3_ratio,q90_individuals_per_frame,6,-0.420073831592085,-0.014121350245621467
t1_local_to_b3_ratio,q90_individuals_per_frame,7,-0.4862923666213792,-0.015882638831654243
t1_local_to_b3_ratio,q90_individuals_per_frame,8,-0.4821537081820483,-0.01514870783236632
t1_local_to_b3_ratio,q90_individuals_per_frame,9,-0.5773428522866587,-0.015882638831654243
t1_local_to_b3_ratio,q90_individuals_per_frame,10,-0.49043102506071007,-0.016459652101185673
t1_local_to_b3_ratio,q90_individuals_per_frame,11,-0.46432364047515695,-0.015674622061561082
t1_local_to_b3_ratio,q90_individuals_per_frame,12,-0.44008287945826197,-0.014432822896608329
t1_local_to_b3_ratio,q90_individuals_per_frame,13,-0.4800843789623828,-0.015466605291467924
t1_local_to_b3_ratio,q90_individuals_per_frame,14,-0.4862923666213792,-0.015217568289545638
t1_local_to_b3_ratio,q90_individuals_per_frame,15,-0.4638432227153982,-0.015882638831654243
t1_local_to_b3_ratio,q90_individuals_per_frame,16,-0.5483722432113425,-0.015466605291467924
t1_local_to_b3_ratio,q90_individuals_per_frame,17,-0.46432364047515695,-0.0147599699230795
t1_local_to_b3_ratio,q90_individuals_per_frame,18,-0.5764465885861741,-0.016811183664302124
t1_local_to_b3_ratio,q90_individuals_per_frame,19,-0.49456968350004094,-0.015882638831654243
t1_local_to_b3_ratio,median_track_length_frames,1,0.6202270381836945,0.007961522918721806
t1_local_to_b3_ratio,median_track_length_frames,2,0.5624355005159959,0.00881470120039945
t1_local_to_b3_ratio,median_track_length_frames,3,0.5252837977296182,0.006922804459624626
t1_local_to_b3_ratio,median_track_length_frames,4,0.5046439628482973,0.006922804459624626
t1_local_to_b3_ratio,median_track_length_frames,5,0.5603715170278638,0.00743183567628973
t1_local_to_b3_ratio,median_track_length_frames,6,0.48813209494324045,0.0060733364676576656
t1_local_to_b3_ratio,median_track_length_frames,7,0.5603715170278638,0.008650848115238233
t1_local_to_b3_ratio,median_track_length_frames,8,0.6573787409700722,0.008850452320948644
t1_local_to_b3_ratio,median_track_length_frames,9,0.5706914344685242,0.00743183567628973
t1_local_to_b3_ratio,median_track_length_frames,10,0.541795665634675,0.007961522918721806
t1_local_to_b3_ratio,median_track_length_frames,11,0.6346749226006192,0.00881470120039945
t1_local_to_b3_ratio,median_track_length_frames,12,0.5335397316821465,0.0070776812169557465
t1_local_to_b3_ratio,median_track_length_frames,13,0.5603715170278638,0.008650848115238233
t1_local_to_b3_ratio,median_track_length_frames,14,0.5603715170278638,0.008650848115238233
t1_local_to_b3_ratio,median_track_length_frames,15,0.5583075335397317,0.009303080566582413
t1_local_to_b3_ratio,median_track_length_frames,16,0.49638802889576883,0.0070776812169557465
t1_local_to_b3_ratio,median_track_length_frames,17,0.5170278637770898,0.009996159453597211
t1_local_to_b3_ratio,median_track_length_frames,18,0.5603715170278638,0.007627511593238381
t1_local_to_b3_ratio,median_track_length_frames,19,0.5603715170278638,0.008650848115238233
t1_local_to_b3_ratio,median_track_span_sec,1,0.6202270381836945,0.7961522918721802
t1_local_to_b3_ratio,median_track_span_sec,2,0.5624355005159959,0.8814701200399385
t1_local_to_b3_ratio,median_track_span_sec,3,0.5252837977296182,0.692280445962455
t1_local_to_b3_ratio,median_track_span_sec,4,0.5046439628482973,0.692280445962455
t1_local_to_b3_ratio,median_track_span_sec,5,0.5603715170278638,0.7431835676289693
t1_local_to_b3_ratio,median_track_span_sec,6,0.48813209494324045,0.6073336467657678
t1_local_to_b3_ratio,median_track_span_sec,7,0.5603715170278638,0.8650848115238357
t1_local_to_b3_ratio,median_track_span_sec,8,0.6573787409700722,0.8850452320948681
t1_local_to_b3_ratio,median_track_span_sec,9,0.5706914344685242,0.7431835676289693
t1_local_to_b3_ratio,median_track_span_sec,10,0.541795665634675,0.7961522918721802
t1_local_to_b3_ratio,median_track_span_sec,11,0.6346749226006192,0.8814701200399385
t1_local_to_b3_ratio,median_track_span_sec,12,0.5335397316821465,0.7077681216955709
t1_local_to_b3_ratio,median_track_span_sec,13,0.5603715170278638,0.8650848115238357
t1_local_to_b3_ratio,median_track_span_sec,14,0.5603715170278638,0.8650848115238357
t1_local_to_b3_ratio,median_track_span_sec,15,0.5583075335397317,0.9303080566582366
t1_local_to_b3_ratio,median_track_span_sec,16,0.49638802889576883,0.7077681216955709
t1_local_to_b3_ratio,median_track_span_sec,17,0.5170278637770898,0.9996159453597174
t1_local_to_b3_ratio,median_track_span_sec,18,0.5603715170278638,0.76275115932383
t1_local_to_b3_ratio,median_track_span_sec,19,0.5603715170278638,0.8650848115238357
t1_local_to_b3_ratio,track_continuity_fraction,1,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,2,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,3,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,4,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,5,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,6,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,7,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,8,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,9,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,10,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,11,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,12,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,13,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,14,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,15,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,16,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,17,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,18,nan,nan
t1_local_to_b3_ratio,track_continuity_fraction,19,nan,nan
t1_local_to_b3_ratio,median_raw_speed,1,0.2218782249742002,0.01266645886393301
t1_local_to_b3_ratio,median_raw_speed,2,0.07946336429308566,0.008663044835934235
t1_local_to_b3_ratio,median_raw_speed,3,0.07533539731682147,0.00822305812441808
t1_local_to_b3_ratio,median_raw_speed,4,0.02786377708978328,0.006237656404267507
t1_local_to_b3_ratio,median_raw_speed,5,0.05263157894736842,0.00822305812441808
t1_local_to_b3_ratio,median_raw_speed,6,0.3065015479876161,0.014848427213964482
t1_local_to_b3_ratio,median_raw_speed,7,0.1042311661506708,0.008663044835934235
t1_local_to_b3_ratio,median_raw_speed,8,0.15789473684210525,0.0106652423379486
t1_local_to_b3_ratio,median_raw_speed,9,0.07739938080495357,0.007590618228989938
t1_local_to_b3_ratio,median_raw_speed,10,0.1042311661506708,0.00822305812441808
t1_local_to_b3_ratio,median_raw_speed,11,0.15789473684210525,0.010780728395145593
t1_local_to_b3_ratio,median_raw_speed,12,0.005159958720330237,0.0026684869609718176
t1_local_to_b3_ratio,median_raw_speed,13,0.1042311661506708,0.008663044835934235
t1_local_to_b3_ratio,median_raw_speed,14,0.07946336429308566,0.00822305812441808
t1_local_to_b3_ratio,median_raw_speed,15,0.11661506707946337,0.008744940517213879
t1_local_to_b3_ratio,median_raw_speed,16,0.12074303405572756,0.008744940517213879
t1_local_to_b3_ratio,median_raw_speed,17,0.025799793601651185,0.006237656404267507
t1_local_to_b3_ratio,median_raw_speed,18,0.17647058823529413,0.01266645886393301
t1_local_to_b3_ratio,median_raw_speed,19,0.10629514963880289,0.008744940517213879
t1_local_to_b3_ratio,q95_raw_speed,1,0.1001031991744066,0.00177715720278456
t1_local_to_b3_ratio,q95_raw_speed,2,-0.048503611971104234,-0.0013471802969158323
t1_local_to_b3_ratio,q95_raw_speed,3,-0.07533539731682147,-0.0021228232426005666
t1_local_to_b3_ratio,q95_raw_speed,4,-0.09597523219814241,-0.0024255857408619335
t1_local_to_b3_ratio,q95_raw_speed,5,-0.06501547987616099,-0.0024255857408619335
t1_local_to_b3_ratio,q95_raw_speed,6,0.15583075335397317,0.003694025095005385
t1_local_to_b3_ratio,q95_raw_speed,7,-0.04024767801857585,-0.0009672345551881858
t1_local_to_b3_ratio,q95_raw_speed,8,0.017543859649122806,0.0007276349757568581
t1_local_to_b3_ratio,q95_raw_speed,9,-0.06914344685242518,-0.0021228232426005666
t1_local_to_b3_ratio,q95_raw_speed,10,-0.04437564499484004,-0.0013471802969158323
t1_local_to_b3_ratio,q95_raw_speed,11,0.054695562435500514,0.0014599110722208607
t1_local_to_b3_ratio,q95_raw_speed,12,-0.07533539731682147,-0.0024255857408619335
t1_local_to_b3_ratio,q95_raw_speed,13,-0.03611971104231166,-0.000752867613501038
t1_local_to_b3_ratio,q95_raw_speed,14,-0.013415892672858616,-5.442893231963062e-06
t1_local_to_b3_ratio,q95_raw_speed,15,-0.025799793601651185,-0.0013471802969158323
t1_local_to_b3_ratio,q95_raw_speed,16,-0.04231166150670795,-0.0009672345551881858
t1_local_to_b3_ratio,q95_raw_speed,17,-0.09391124871001032,-0.0021228232426005666
t1_local_to_b3_ratio,q95_raw_speed,18,0.09184726522187822,0.0022679235965610794
t1_local_to_b3_ratio,q95_raw_speed,19,-0.02786377708978328,-0.0021228232426005666
t1_local_to_b3_ratio,median_swarm_radius,1,-0.1393188854489164,-0.008451989079795098
t1_local_to_b3_ratio,median_swarm_radius,2,-0.24458204334365324,-0.008635067722625489
t1_local_to_b3_ratio,median_swarm_radius,3,-0.3023735810113519,-0.013019276256902537
t1_local_to_b3_ratio,median_swarm_radius,4,-0.37874097007223945,-0.015729999268949347
t1_local_to_b3_ratio,median_swarm_radius,5,-0.3766769865841073,-0.015729999268949347
t1_local_to_b3_ratio,median_swarm_radius,6,-0.14963880288957687,-0.007154147563336221
t1_local_to_b3_ratio,median_swarm_radius,7,-0.24458204334365324,-0.008635067722625489
t1_local_to_b3_ratio,median_swarm_radius,8,-0.2590299277605779,-0.014276950997522837
t1_local_to_b3_ratio,median_swarm_radius,9,-0.304437564499484,-0.012714598574104282
t1_local_to_b3_ratio,median_swarm_radius,10,-0.24458204334365324,-0.008635067722625489
t1_local_to_b3_ratio,median_swarm_radius,11,-0.21362229102167182,-0.014428290954497911
t1_local_to_b3_ratio,median_swarm_radius,12,-0.304437564499484,-0.012624043009752551
t1_local_to_b3_ratio,median_swarm_radius,13,-0.27966976264189886,-0.012714598574104282
t1_local_to_b3_ratio,median_swarm_radius,14,-0.24458204334365324,-0.008635067722625489
t1_local_to_b3_ratio,median_swarm_radius,15,-0.26109391124871,-0.012624043009752551
t1_local_to_b3_ratio,median_swarm_radius,16,-0.2549019607843137,-0.008806805122035967
t1_local_to_b3_ratio,median_swarm_radius,17,-0.26522187822497423,-0.011307417698105825
t1_local_to_b3_ratio,median_swarm_radius,18,-0.37874097007223945,-0.014781105731940733
t1_local_to_b3_ratio,median_swarm_radius,19,-0.2528379772961816,-0.011577819131221342
t1_local_to_b3_ratio,q90_swarm_radius,1,-0.36016511867905054,-0.011109695198645355
t1_local_to_b3_ratio,q90_swarm_radius,2,-0.44685242518059853,-0.011736765172787043
t1_local_to_b3_ratio,q90_swarm_radius,3,-0.43653250773993807,-0.013193202575386078
t1_local_to_b3_ratio,q90_swarm_radius,4,-0.5128998968008256,-0.014288218831847731
t1_local_to_b3_ratio,q90_swarm_radius,5,-0.5706914344685242,-0.014962577179223642
t1_local_to_b3_ratio,q90_swarm_radius,6,-0.3498452012383901,-0.00717503475856936
t1_local_to_b3_ratio,q90_swarm_radius,7,-0.43653250773993807,-0.011736708908065004
t1_local_to_b3_ratio,q90_swarm_radius,8,-0.43653250773993807,-0.011736708908065004
t1_local_to_b3_ratio,q90_swarm_radius,9,-0.4633642930856553,-0.011736708908065004
t1_local_to_b3_ratio,q90_swarm_radius,10,-0.44685242518059853,-0.013193202575386078
t1_local_to_b3_ratio,q90_swarm_radius,11,-0.39525283797729616,-0.014962577179223642
t1_local_to_b3_ratio,q90_swarm_radius,12,-0.40144478844169246,-0.009027839434770635
t1_local_to_b3_ratio,q90_swarm_radius,13,-0.4695562435500516,-0.014288218831847731
t1_local_to_b3_ratio,q90_swarm_radius,14,-0.43653250773993807,-0.011736708908065004
t1_local_to_b3_ratio,q90_swarm_radius,15,-0.46542827657378744,-0.01294185322583874
t1_local_to_b3_ratio,q90_swarm_radius,16,-0.4633642930856553,-0.011736708908065004
t1_local_to_b3_ratio,q90_swarm_radius,17,-0.41589267285861714,-0.011109695198645355
t1_local_to_b3_ratio,q90_swarm_radius,18,-0.5128998968008256,-0.014288218831847731
t1_local_to_b3_ratio,q90_swarm_radius,19,-0.46542827657378744,-0.0126740441287016
t1_local_to_b3_ratio,swarm_radius_cv,1,0.3106295149638803,9.195175767759896
t1_local_to_b3_ratio,swarm_radius_cv,2,0.3993808049535604,10.360867386598553
t1_local_to_b3_ratio,swarm_radius_cv,3,0.3457172342621259,10.643146661668073
t1_local_to_b3_ratio,swarm_radius_cv,4,0.4406604747162023,12.476659040683028
t1_local_to_b3_ratio,swarm_radius_cv,5,0.49638802889576883,12.657752301883056
t1_local_to_b3_ratio,swarm_radius_cv,6,0.35190918472652216,8.446948520127844
t1_local_to_b3_ratio,swarm_radius_cv,7,0.4055727554179567,10.842262871479813
t1_local_to_b3_ratio,swarm_radius_cv,8,0.3993808049535604,11.01957346924858
t1_local_to_b3_ratio,swarm_radius_cv,9,0.47781217750258,12.476659040683028
t1_local_to_b3_ratio,swarm_radius_cv,10,0.40970072239422084,12.657752301883056
t1_local_to_b3_ratio,swarm_radius_cv,11,0.3828689370485036,12.657752301883056
