lag_sec,spectral_set,median_retention,q25_retention,q75_retention,median_retention_lift,q25_retention_lift,frac_ob_lift_positive,median_mass,median_origin_count,surrogate_type,replicate
0.1,low,0.4988975746642614,0.4963248472747154,0.5021226228407878,-0.0005771364268387091,-0.0027074121570266063,0.42105263157894735,0.4999665708363977,9934.0,label_shuffle,12
0.2,high,0.49850109919392444,0.49581263715093327,0.5034282483970722,-0.0019575462198412885,-0.004051542365561461,0.42105263157894735,0.5000334291636023,9886.0,label_shuffle,12
0.2,low,0.4977982385908727,0.49571105012012817,0.5013486219224592,-0.001233907421167857,-0.004066781368018746,0.42105263157894735,0.4999665708363977,9930.0,label_shuffle,12
0.5,high,0.5002108814846057,0.49886294985424406,0.5034525641025641,0.00010005002501251026,-0.0015181446046971803,0.5263157894736842,0.5000334291636023,9867.0,label_shuffle,12
0.5,low,0.5001002004008016,0.49792606287297914,0.5024132194535541,1.5037578915411132e-07,-0.0016738371159208676,0.5263157894736842,0.4999665708363977,9912.0,label_shuffle,12
1.0,high,0.5011064172198753,0.498271610033845,0.5020848136042821,-0.00013307777563220657,-0.001981619601979151,0.47368421052631576,0.5000334291636023,9838.0,label_shuffle,12
1.0,low,0.500251231032057,0.4976609259657817,0.5023498237573443,0.0002512310320570421,-0.0027280957234049608,0.5263157894736842,0.4999665708363977,9882.0,label_shuffle,12
0.05,high,0.8735718580877931,0.8625563556327214,0.882580704994498,0.4038847694722174,0.39170239427380393,1.0,0.4690534628107993,8302.0,independent_phase_rank,12
0.05,low,0.8883195649900659,0.8759463624614818,0.8984581406223184,0.3544668759376157,0.3422004376692529,1.0,0.5309465371892007,9563.0,independent_phase_rank,12
0.1,high,0.8276646570356045,0.8095208145973356,0.8385801930807047,0.35861119422480525,0.34112300142464336,1.0,0.4690534628107993,8297.0,independent_phase_rank,12
0.1,low,0.8479095132296506,0.8317959247652482,0.8565828481370443,0.3157379440883772,0.3002303883236726,1.0,0.5309465371892007,9559.0,independent_phase_rank,12
0.2,high,0.7552988673320623,0.7416789942273304,0.7703230709187145,0.28899474518064133,0.2764273189627239,1.0,0.4690534628107993,8287.0,independent_phase_rank,12
0.2,low,0.7868489583333333,0.7747724256908827,0.7941594223132766,0.2526472508277081,0.24015655359919275,1.0,0.5309465371892007,9558.0,independent_phase_rank,12
0.5,high,0.636548759333283,0.6058239567926887,0.6523136453531273,0.1653559057020329,0.14500376644530663,1.0,0.4690534628107993,8262.0,independent_phase_rank,12
0.5,low,0.6768498942917548,0.6599990149899378,0.685319316610133,0.14890652485663536,0.12305144810114566,1.0,0.5309465371892007,9550.0,independent_phase_rank,12
1.0,high,0.543613000755858,0.5197651326282031,0.566650847615545,0.07777969273926588,0.05279232687015986,1.0,0.4690534628107993,8247.0,independent_phase_rank,12
1.0,low,0.596303956234572,0.5805177902321463,0.6094714673891035,0.06657453589924633,0.042477617436976534,1.0,0.5309465371892007,9525.0,independent_phase_rank,12
0.05,high,0.9012990491495916,0.8886563451033616,0.9079858989640488,0.40156657188902445,0.39293713100221905,1.0,0.49924932439195274,9830.0,coupled_phase_rank,12
0.05,low,0.9014705882352941,0.8909374486931728,0.9078665989771556,0.40120306549586127,0.38618152328314276,1.0,0.5007506756080472,9980.0,coupled_phase_rank,12
0.1,high,0.8572757475083056,0.8422567741603237,0.8674156019374126,0.35633828124921574,0.34803597368339045,1.0,0.49924932439195274,9830.0,coupled_phase_rank,12
0.1,low,0.8564171122994653,0.8465063649202518,0.8684174588285336,0.35769317613573803,0.3406511343666165,1.0,0.5007506756080472,9975.0,coupled_phase_rank,12
0.2,high,0.7951564076690212,0.782963022441937,0.8002813336854326,0.29627074162355305,0.28481191829232655,1.0,0.49924932439195274,9830.0,coupled_phase_rank,12
0.2,low,0.7964151952915998,0.7853705273478443,0.8003317739612766,0.29588235646375216,0.28259372476317485,1.0,0.5007506756080472,9965.0,coupled_phase_rank,12
0.5,high,0.6693087187719474,0.6543539383732547,0.6918823205406314,0.16898353992358084,0.1542684830865416,1.0,0.49924932439195274,9822.0,coupled_phase_rank,12
0.5,low,0.6683858004018755,0.654979060123612,0.6938196541919854,0.1689871129930287,0.1532965777036851,1.0,0.5007506756080472,9935.0,coupled_phase_rank,12
1.0,high,0.5699240101319824,0.557910531354344,0.5988687636224554,0.06775662100227242,0.05942639631526267,1.0,0.49924932439195274,9818.0,coupled_phase_rank,12
1.0,low,0.5734167002823719,0.5585938587869771,0.6161564707853289,0.07084591458832712,0.05706546106552349,1.0,0.5007506756080472,9885.0,coupled_phase_rank,12
0.05,high,0.49993311036789295,0.496029235651405,0.5015762551873737,-6.688927464770789e-05,-0.0030392179726950186,0.47368421052631576,0.5000334291636023,9892.0,label_shuffle,13
0.05,low,0.5,0.4955301117328722,0.5015370416961059,0.0,-0.0030436173943290123,0.47368421052631576,0.4999665708363977,9938.0,label_shuffle,13
0.1,high,0.4988646988112729,0.49574222443736654,0.502155587703401,-0.0009351677664455882,-0.0036464873330157577,0.3684210526315789,0.5000334291636023,9889.0,label_shuffle,13
0.1,low,0.4982583065380493,0.49611660619278136,0.5014816126609816,-0.001201067627539798,-0.003368699757502369,0.3684210526315789,0.4999665708363977,9934.0,label_shuffle,13
0.2,high,0.4996496847162446,0.49574869690209133,0.5019362934226609,4.3882552647533934e-05,-0.003001499038837202,0.5263157894736842,0.5000334291636023,9884.0,label_shuffle,13
0.2,low,0.4993981543399759,0.4959631190457844,0.5017788077651835,-0.0005512659854176594,-0.002814117615167505,0.47368421052631576,0.4999665708363977,9930.0,label_shuffle,13
0.5,high,0.5010528426752231,0.4990366074746446,0.5036802089256756,0.0017124031683760643,-0.0012157660098595091,0.6842105263157895,0.5000334291636023,9875.0,label_shuffle,13
0.5,low,0.5013039117352056,0.4989599005775952,0.5026716026765116,0.001717824973192561,-0.001130943015475644,0.6842105263157895,0.4999665708363977,9914.0,label_shuffle,13
1.0,high,0.5010082000268853,0.49800337819969476,0.5038618466200562,0.0009747708632830143,-0.0012446585936888854,0.5263157894736842,0.5000334291636023,9846.0,label_shuffle,13
1.0,low,0.5015096618357487,0.49852482191305386,0.5031662184690177,0.0013469827586206629,-0.0015427523933654874,0.5263157894736842,0.4999665708363977,9889.0,label_shuffle,13
0.05,high,0.8701418521508476,0.8603045103264946,0.8831627629362946,0.4060357218416575,0.38921901418958615,1.0,0.46898832062290013,8508.0,independent_phase_rank,13
0.05,low,0.8877887788778878,0.8759332655554661,0.8980880730803406,0.3516086258172756,0.3436900003250607,1.0,0.5310116793770999,9764.0,independent_phase_rank,13
0.1,high,0.8263920671243326,0.8103207465546011,0.8330154164026872,0.35910568304934504,0.34276450457585106,1.0,0.46898832062290013,8505.0,independent_phase_rank,13
0.1,low,0.845340383344349,0.8340723534149951,0.8546951088737242,0.3134122322069832,0.29901916520449645,1.0,0.5310116793770999,9764.0,independent_phase_rank,13
0.2,high,0.7603356216628527,0.7487266315776187,0.7659748523932455,0.2897323107993791,0.27994322752317957,1.0,0.46898832062290013,8499.0,independent_phase_rank,13
0.2,low,0.7859002603645103,0.7785255209746884,0.7943279463705848,0.2568984296718817,0.2445166308371826,1.0,0.5310116793770999,9764.0,independent_phase_rank,13
0.5,high,0.6392308594207996,0.624989706361236,0.6521010501083179,0.17405347134228583,0.1504702552576667,1.0,0.46898832062290013,8477.0,independent_phase_rank,13
0.5,low,0.6795223716716992,0.6631506422179643,0.6997412942960932,0.15297082192818356,0.13410055455172543,1.0,0.5310116793770999,9764.0,independent_phase_rank,13
1.0,high,0.5583707504810776,0.5328971400770183,0.5778824276589963,0.09982424296714965,0.06400735580022879,1.0,0.46898832062290013,8427.0,independent_phase_rank,13
1.0,low,0.6144175200243334,0.5857805082823685,0.6268558475013449,0.07983535168910294,0.05701665604296369,1.0,0.5310116793770999,9764.0,independent_phase_rank,13
0.05,high,0.9018782166967448,0.8902139555158116,0.9104734846161865,0.4022227695403724,0.3901159253245642,1.0,0.4991162247790562,9898.0,coupled_phase_rank,13
0.05,low,0.9021804360872174,0.8905271671405658,0.9104308967434225,0.40137336573384674,0.3898125242467742,1.0,0.5008837752209438,9975.0,coupled_phase_rank,13
0.1,high,0.8604556550040684,0.8463508037385588,0.8719003348836452,0.3632035713308467,0.34576383533797816,1.0,0.4991162247790562,9893.0,coupled_phase_rank,13
0.1,low,0.8621659634317862,0.8460271642000916,0.8728777403000325,0.3585811911405613,0.3461887820663043,1.0,0.5008837752209438,9970.0,coupled_phase_rank,13
0.2,high,0.7962569549822964,0.7816246242754027,0.8041187689355533,0.2971453127259431,0.2811981180424046,1.0,0.4991162247790562,9885.0,coupled_phase_rank,13
0.2,low,0.7966543123309626,0.7812454348233532,0.8050300009268372,0.29601803155522166,0.2809656894787351,1.0,0.5008837752209438,9960.0,coupled_phase_rank,13
0.5,high,0.6644457904300424,0.6532269784856854,0.6871549842103726,0.1666978172541841,0.15262563530043538,1.0,0.4991162247790562,9885.0,coupled_phase_rank,13
0.5,low,0.6627906976744186,0.655621036889332,0.6878531013478706,0.16053867085027684,0.15305136713926898,1.0,0.5008837752209438,9937.0,coupled_phase_rank,13
1.0,high,0.5682663690476191,0.5600432547130317,0.5976282405615785,0.0688071908403401,0.06094361195721332,1.0,0.4991162247790562,9854.0,coupled_phase_rank,13
1.0,low,0.5703792735042735,0.5600224850148418,0.5969383640061954,0.06855636321593284,0.05909635599539076,1.0,0.5008837752209438,9903.0,coupled_phase_rank,13
0.05,high,0.4994510430182653,0.4981163844291016,0.5032715371982313,-0.000634228139282822,-0.0027044962127838468,0.3684210526315789,0.5000334291636023,9893.0,label_shuffle,14
0.05,low,0.4995312709254051,0.4977862486644743,0.5015387317734536,-0.0006705661678698127,-0.002640355327611893,0.3684210526315789,0.4999665708363977,9937.0,label_shuffle,14
0.1,high,0.49984986487839056,0.49758881689289497,0.5023683472989503,-7.610361375776087e-05,-0.001379576053701509,0.47368421052631576,0.5000334291636023,9891.0,label_shuffle,14
0.1,low,0.4994645247657296,0.4977566350134588,0.5018506735951251,-7.729883204715682e-05,-0.001248756106816823,0.47368421052631576,0.4999665708363977,9935.0,label_shuffle,14
0.2,high,0.4988045427375971,0.49720094134856196,0.5000749775067479,-0.0010018032458425363,-0.0030543390181285435,0.10526315789473684,0.5000334291636023,9885.0,label_shuffle,14
0.2,low,0.4985983179815779,0.4958712810015306,0.49972426825100347,-0.001138647019423955,-0.003172598075492583,0.15789473684210525,0.4999665708363977,9931.0,label_shuffle,14
0.5,high,0.4998996789727127,0.4981387973565199,0.5015992606471388,-0.00027531649009593373,-0.0015342005899242062,0.42105263157894735,0.5000334291636023,9874.0,label_shuffle,14
0.5,low,0.49889469453376206,0.4976400830164607,0.501700597622397,-0.00010005002501245475,-0.001551772328986123,0.47368421052631576,0.4999665708363977,9914.0,label_shuffle,14
1.0,high,0.4996958020685459,0.4975776356422881,0.5024616308386451,0.0014121813991873067,-0.002899872030249828,0.5789473684210527,0.5000334291636023,9851.0,label_shuffle,14
1.0,low,0.500503524672709,0.49676090093648617,0.5019359039594049,0.001055594651653724,-0.002437055631526769,0.5263157894736842,0.4999665708363977,9885.0,label_shuffle,14
0.05,high,0.872550130282089,0.862532027339623,0.8800169797067992,0.4043940585805543,0.391730832957392,1.0,0.4653386454183267,8519.0,independent_phase_rank,14
0.05,low,0.8881153654898061,0.8773327941288915,0.8958532154201264,0.35547386604574405,0.3452296240156175,1.0,0.5346613545816733,9724.0,independent_phase_rank,14
0.1,high,0.8251804330392943,0.8117047770099328,0.831876378044517,0.35226895833997696,0.34474115846368036,1.0,0.4653386454183267,8519.0,independent_phase_rank,14
0.1,low,0.8429879617244572,0.8343256722896575,0.8554459204661211,0.3158994364237746,0.30139397786409533,1.0,0.5346613545816733,9719.0,independent_phase_rank,14
0.2,high,0.7516915814319434,0.7457177090771869,0.7647247969201661,0.2859199358173712,0.2735250786133771,1.0,0.4653386454183267,8516.0,independent_phase_rank,14
0.2,low,0.783705911574764,0.7725208318181952,0.7945583577489802,0.2490445569930907,0.24477205992900186,1.0,0.5346613545816733,9709.0,independent_phase_rank,14
0.5,high,0.6360202997757582,0.6123051137519219,0.6460152598378647,0.1654230893420346,0.14623169396413005,1.0,0.4653386454183267,8488.0,independent_phase_rank,14
0.5,low,0.6756329113924051,0.6620576506564968,0.694345688585077,0.14951912371671294,0.1271175958737671,1.0,0.5346613545816733,9679.0,independent_phase_rank,14
1.0,high,0.545911528150134,0.5242199863579633,0.5740435782186402,0.07000212336260647,0.05659616440573223,1.0,0.4653386454183267,8438.0,independent_phase_rank,14
1.0,low,0.6015386656055179,0.5779557760964573,0.628367282318236,0.06715380756135392,0.04800194250769729,1.0,0.5346613545816733,9629.0,independent_phase_rank,14
0.05,high,0.8989723742159349,0.8896964994828183,0.9075692673143947,0.39783540257334526,0.39150697640136123,1.0,0.4985309829059829,9880.0,coupled_phase_rank,14
0.05,low,0.8984437885698954,0.8904013312752924,0.907231071026532,0.399580760212485,0.38859085435674945,1.0,0.5014690170940171,9963.0,coupled_phase_rank,14
0.1,high,0.8561818915646442,0.8428692043523186,0.8658991120347629,0.3558245735154335,0.3446796812708615,1.0,0.4985309829059829,9875.0,coupled_phase_rank,14
0.1,low,0.8558133261397356,0.843741402037148,0.8668650632674049,0.3561162136675003,0.341930925118605,1.0,0.5014690170940171,9960.0,coupled_phase_rank,14
0.2,high,0.7919179734620024,0.7818625885462209,0.8028653220567483,0.29406991020507117,0.2822093838509463,1.0,0.4985309829059829,9865.0,coupled_phase_rank,14
0.2,low,0.7928757254352612,0.7820925345093857,0.8034243149990115,0.2907237886921924,0.28174573920466034,1.0,0.5014690170940171,9960.0,coupled_phase_rank,14
0.5,high,0.6686771210293526,0.6613439628153809,0.6838721767366516,0.17082905777242136,0.16161081182108308,1.0,0.4985309829059829,9835.0,coupled_phase_rank,14
0.5,low,0.6704904230688277,0.6599274787686485,0.6869735134286215,0.16910584422911568,0.15966062976294634,1.0,0.5014690170940171,9958.0,coupled_phase_rank,14
1.0,high,0.5777141645462256,0.5711744889618335,0.6011860666285669,0.08181361116304153,0.07113698584562592,1.0,0.4985309829059829,9800.0,coupled_phase_rank,14
1.0,low,0.5843462000801389,0.570917259737425,0.604806392866465,0.08287718298612179,0.07099230101012505,1.0,0.5014690170940171,9908.0,coupled_phase_rank,14
0.05,high,0.49935006499350065,0.49603953658108463,0.5018350328487429,-0.0011752239153992594,-0.003929444809404381,0.47368421052631576,0.5000334291636023,9894.0,label_shuffle,15
0.05,low,0.49914478317738203,0.4973055322553983,0.5008021670317061,-0.001127520867720333,-0.004013963723360547,0.42105263157894735,0.4999665708363977,9939.0,label_shuffle,15
0.1,high,0.5,0.49874834818701747,0.5045242505660235,0.0002001334222815343,-0.0014569189240099534,0.5263157894736842,0.5000334291636023,9891.0,label_shuffle,15
0.1,low,0.5003512998092944,0.49819571838959364,0.5047326810439465,0.00020029369998220137,-0.0015690932281946512,0.5263157894736842,0.4999665708363977,9936.0,label_shuffle,15
0.2,high,0.5001992428770672,0.49777130625798416,0.5022284729624178,6.680020770410966e-05,-0.0020664187036081305,0.5263157894736842,0.5000334291636023,9888.0,label_shuffle,15
0.2,low,0.5001336898395722,0.49757836786915244,0.5025037456284953,0.00020040098033269338,-0.00208441715041896,0.5789473684210527,0.4999665708363977,9931.0,label_shuffle,15
0.5,high,0.5012644889357218,0.49863318899635456,0.5035829117735018,0.00034290275424830874,-0.0012647211351180798,0.5789473684210527,0.5000334291636023,9876.0,label_shuffle,15
0.5,low,0.5011889518931772,0.49889602564801433,0.5032562576523629,0.00044534530942352824,-0.001027788136195834,0.5789473684210527,0.4999665708363977,9923.0,label_shuffle,15
1.0,high,0.5004769042103829,0.4975837825966719,0.5039886772892637,0.00012815350026629257,-0.002314116334674543,0.5263157894736842,0.5000334291636023,9850.0,label_shuffle,15
1.0,low,0.49914271306101865,0.4964986252927639,0.5047330109936542,0.0003514783016105305,-0.00217968870522961,0.5263157894736842,0.4999665708363977,9900.0,label_shuffle,15
0.05,high,0.8774730215827338,0.8674592105660226,0.8879635501862342,0.4024787161584314,0.3940223527347272,1.0,0.47365807910851215,8760.0,independent_phase_rank,15
0.05,low,0.8875327819245511,0.8808349504260953,0.8973880242315304,0.3645337411757602,0.3531193499320157,1.0,0.5263419208914878,9541.0,independent_phase_rank,15
0.1,high,0.8292794335959803,0.8211002483261112,0.8455422529908624,0.3543216797122766,0.35005350434039606,1.0,0.47365807910851215,8757.0,independent_phase_rank,15
0.1,low,0.8475475475475476,0.8411029255507544,0.8567538560188238,0.3201838518202891,0.3114471307039294,1.0,0.5263419208914878,9541.0,independent_phase_rank,15
0.2,high,0.7669105233539674,0.7502372285540995,0.7874902937250285,0.29023373341891023,0.27922222368415617,1.0,0.47365807910851215,8747.0,independent_phase_rank,15
0.2,low,0.7870902672718104,0.7775363190061116,0.8016411369379401,0.2643198894776396,0.2484795845487991,1.0,0.5263419208914878,9541.0,independent_phase_rank,15
0.5,high,0.6475083056478406,0.6239010128352752,0.6614572194813783,0.16667896749079902,0.15060469770856777,1.0,0.47365807910851215,8720.0,independent_phase_rank,15
0.5,low,0.6727631578947368,0.6627169294658605,0.6928992446334097,0.1510594125996667,0.13704841880851465,1.0,0.5263419208914878,9537.0,independent_phase_rank,15
1.0,high,0.563204146011717,0.5366278336026449,0.5832415458790439,0.08793555335440922,0.05947917998528118,1.0,0.47365807910851215,8672.0,independent_phase_rank,15
1.0,low,0.6011378002528445,0.582682818065577,0.6210780735619327,0.07950683148883952,0.05661656619276212,1.0,0.5263419208914878,9499.0,independent_phase_rank,15
0.05,high,0.902002002002002,0.8938740212225174,0.9112599450847869,0.4021520770395207,0.39414142651500833,1.0,0.49966644429619744,9869.0,coupled_phase_rank,15
0.05,low,0.9018509254627314,0.8943253524401005,0.9119428136586138,0.40170085042521264,0.3932878802395716,1.0,0.5003335557038026,9976.0,coupled_phase_rank,15
0.1,high,0.8606935257566647,0.8483295564484499,0.8680529443404337,0.36163926147948644,0.3494010641450299,1.0,0.49966644429619744,9864.0,coupled_phase_rank,15
0.1,low,0.8613411701843441,0.8491922747597755,0.8685232538368839,0.36105507766875244,0.3481207670631954,1.0,0.5003335557038026,9971.0,coupled_phase_rank,15
0.2,high,0.7986811869317614,0.786385961132959,0.807331023336814,0.2999901478855085,0.2879618278596586,1.0,0.49966644429619744,9854.0,coupled_phase_rank,15
0.2,low,0.7995991983967936,0.7886932090790002,0.8078619833091583,0.29941533863006187,0.28711734235230046,1.0,0.5003335557038026,9961.0,coupled_phase_rank,15
0.5,high,0.6744721169463995,0.6614466509297818,0.6905169979216361,0.17665840623322004,0.16108661211449032,1.0,0.49966644429619744,9824.0,coupled_phase_rank,15
0.5,low,0.6780780780780781,0.6609257450509219,0.6916681609785885,0.17733240989978083,0.16137798309144452,1.0,0.5003335557038026,9944.0,coupled_phase_rank,15
1.0,high,0.5840324763193505,0.5765574255919702,0.5981933083482056,0.08509780498730779,0.07602549584590096,1.0,0.49966644429619744,9774.0,coupled_phase_rank,15
1.0,low,0.5865822283791807,0.5728579693625252,0.6023776329035643,0.08265662573487564,0.07396464897856739,1.0,0.5003335557038026,9898.0,coupled_phase_rank,15
0.05,high,0.5008507656891202,0.49848125773345947,0.5029031287137802,0.00022136850851917078,-0.0023796610808222707,0.5789473684210527,0.5000334291636023,9893.0,label_shuffle,16
0.05,low,0.499063670411985,0.49701307616742996,0.502779997651317,0.00017166274684071725,-0.0023669264967752512,0.5263157894736842,0.4999665708363977,9937.0,label_shuffle,16
0.1,high,0.5007993605115907,0.49683875836094027,0.5029488915089063,-0.0006600779723769934,-0.003434271010774842,0.42105263157894735,0.5000334291636023,9892.0,label_shuffle,16
0.1,low,0.4988466553003711,0.4965368093264563,0.5022422719815834,-0.0007832229791926437,-0.003608121766602912,0.42105263157894735,0.4999665708363977,9934.0,label_shuffle,16
0.2,high,0.5005327650506127,0.49865084948926414,0.5028715522137699,0.00023582122593390764,-0.0016824268169882972,0.5263157894736842,0.5000334291636023,9885.0,label_shuffle,16
0.2,low,0.500050075112669,0.4979520101991176,0.5028148656527162,0.00042493553899214387,-0.001969566967603864,0.5789473684210527,0.4999665708363977,9931.0,label_shuffle,16
0.5,high,0.5,0.4977961445800102,0.502030181316417,-0.0017335726508974636,-0.0021426889059064647,0.3684210526315789,0.5000334291636023,9873.0,label_shuffle,16
0.5,low,0.49973118279569895,0.49768989695445587,0.5020651064952736,-0.0008501637038691445,-0.0025644060160873172,0.3684210526315789,0.4999665708363977,9917.0,label_shuffle,16
1.0,high,0.5010071169598496,0.49957279603659543,0.5029650821909732,0.0009310091869839665,-0.00030980048539799854,0.631578947368421,0.5000334291636023,9847.0,label_shuffle,16
1.0,low,0.5005024115755627,0.4983137310382746,0.5032933396503431,0.0007624012085349352,-0.0007509895049434001,0.631578947368421,0.4999665708363977,9900.0,label_shuffle,16
0.05,high,0.8784737538597265,0.8585514656578291,0.882137729006695,0.4022882733729451,0.39166962774493963,1.0,0.4667160546089533,8617.0,independent_phase_rank,16
0.05,low,0.8896455037051872,0.8769147043408423,0.8982537007034302,0.3585366396902723,0.34194382400061746,1.0,0.5332839453910466,9836.0,independent_phase_rank,16
0.1,high,0.8293471981513576,0.8115609061888639,0.8369413028545869,0.3602022430725032,0.34413702057695156,1.0,0.4667160546089533,8617.0,independent_phase_rank,16
0.1,low,0.8493289955266369,0.8347911601419875,0.8585927046451026,0.3141846080709083,0.30202768603543817,1.0,0.5332839453910466,9836.0,independent_phase_rank,16
0.2,high,0.7560685033507074,0.7423811831238817,0.7758663314966432,0.2906878855734299,0.2797984198733837,1.0,0.4667160546089533,8617.0,independent_phase_rank,16
0.2,low,0.7869052460349736,0.7783154080744926,0.7952334745330021,0.2541885930265453,0.2417094148451277,1.0,0.5332839453910466,9836.0,independent_phase_rank,16
0.5,high,0.6317416695293714,0.6146637515141873,0.6459328443385495,0.1604102778927477,0.14369961885785743,1.0,0.4667160546089533,8616.0,independent_phase_rank,16
0.5,low,0.6700068769034286,0.6545499071079421,0.6881685806751966,0.14044673048361778,0.12771814006980597,1.0,0.5332839453910466,9819.0,independent_phase_rank,16
1.0,high,0.5346430080270385,0.5249527760135503,0.5549480927412704,0.06760897863802068,0.051293967605446106,1.0,0.4667160546089533,8566.0,independent_phase_rank,16
1.0,low,0.5860254083484574,0.5797508143284952,0.6161761006011262,0.0553552978992079,0.044975786584542654,1.0,0.5332839453910466,9769.0,independent_phase_rank,16
0.05,high,0.8960595094491355,0.8862833360548833,0.9069358515141648,0.3980858265552545,0.38868461983567015,1.0,0.4996247936365001,9929.0,coupled_phase_rank,16
0.05,low,0.8969503687462627,0.8879792552956339,0.9070024245772745,0.39641903369327725,0.3844459738578637,1.0,0.5003752063635,9987.0,coupled_phase_rank,16
0.1,high,0.8545757071547421,0.8447058878104794,0.8656681128549849,0.35324192922876674,0.34624774534982583,1.0,0.4996247936365001,9924.0,coupled_phase_rank,16
0.1,low,0.8538950183884988,0.8465226562843826,0.8657764692604869,0.3543610709463092,0.34393764782486336,1.0,0.5003752063635,9982.0,coupled_phase_rank,16
0.2,high,0.7940940940940941,0.7829549617515466,0.7973778825412885,0.2930930129649361,0.28403055332691296,1.0,0.4996247936365001,9923.0,coupled_phase_rank,16
0.2,low,0.7934470076897359,0.7841724118841722,0.7991493936693246,0.29363765048857093,0.2830968203088057,1.0,0.5003752063635,9972.0,coupled_phase_rank,16
0.5,high,0.6645092413424968,0.6564682117707882,0.6772290549406076,0.1643030620749228,0.1549806442645654,1.0,0.4996247936365001,9903.0,coupled_phase_rank,16
0.5,low,0.6675369012953107,0.6549215022634113,0.6792812456689916,0.16716169493181077,0.15830792569384722,1.0,0.5003752063635,9942.0,coupled_phase_rank,16
1.0,high,0.574662910042262,0.5625715216106162,0.5836658597208462,0.07503811640576191,0.06267611562995454,1.0,0.4996247936365001,9853.0,coupled_phase_rank,16
1.0,low,0.5803436840518541,0.5620686850448693,0.5894841747270467,0.07996847768835413,0.061715500271567636,1.0,0.5003752063635,9892.0,coupled_phase_rank,16
0.05,high,0.4996987346856799,0.49607287069531636,0.5031984817035549,0.0006004803843074891,-0.0036476323871126315,0.5263157894736842,0.5000334291636023,9894.0,label_shuffle,17
0.05,low,0.5004503152206544,0.4963368442478018,0.5016050295433296,0.0004503152206544181,-0.003609447837016111,0.5263157894736842,0.4999665708363977,9939.0,label_shuffle,17
0.1,high,0.5014985014985015,0.4981451006996265,0.5038904910545579,0.0009301684860204551,-0.000541652769844525,0.631578947368421,0.5000334291636023,9892.0,label_shuffle,17
0.1,low,0.500402576489533,0.4990715344072649,0.5039579435527547,0.0009334795870138968,-0.0005427780297086182,0.6842105263157895,0.4999665708363977,9936.0,label_shuffle,17
0.2,high,0.5005420054200542,0.49666982062345744,0.5022912006309361,0.0006977420699355585,-0.002551782537450642,0.5263157894736842,0.5000334291636023,9884.0,label_shuffle,17
0.2,low,0.4997659332575403,0.4957026495674854,0.5021564189150223,0.0007662667020217895,-0.002994946529744885,0.5263157894736842,0.4999665708363977,9932.0,label_shuffle,17
0.5,high,0.5006015640665731,0.4984482758943843,0.5035117409052996,0.0005025494542358899,-0.0018168754304551948,0.5789473684210527,0.5000334291636023,9871.0,label_shuffle,17
0.5,low,0.4998166483314998,0.4968744483717884,0.5024633155108037,-0.00012699408156674474,-0.001761093528163532,0.47368421052631576,0.4999665708363977,9920.0,label_shuffle,17
1.0,high,0.5002514331690636,0.49828696219272095,0.5039694614894544,0.0003029993117038554,-0.001335339009685993,0.5263157894736842,0.5000334291636023,9844.0,label_shuffle,17
1.0,low,0.4997653998257256,0.49707720654184084,0.5033772380788595,3.3429163602327616e-05,-0.0018534271471015995,0.5263157894736842,0.4999665708363977,9890.0,label_shuffle,17
0.05,high,0.8694091249065071,0.8629094437383247,0.877700978465961,0.40120784384129005,0.3914248045816937,1.0,0.46594610071221504,8424.0,independent_phase_rank,17
0.05,low,0.8850968507049677,0.8794470959036762,0.8941202863985507,0.35354702228561063,0.3413066321825065,1.0,0.534053899287785,9834.0,independent_phase_rank,17
0.1,high,0.8229810176345053,0.8083699311313821,0.8316698815438603,0.35268326849421183,0.33999912054283876,1.0,0.46594610071221504,8424.0,independent_phase_rank,17
0.1,low,0.8428270042194093,0.8316289387505185,0.8563048717058781,0.31188907388286347,0.2962061242651057,1.0,0.534053899287785,9833.0,independent_phase_rank,17
0.2,high,0.75456570155902,0.7403589755862249,0.7660833791336503,0.2873802013814302,0.27529589262941445,1.0,0.46594610071221504,8424.0,independent_phase_rank,17
0.2,low,0.7853429314137172,0.7738914420138232,0.7926772015808055,0.2521069615294995,0.23976046464644274,1.0,0.534053899287785,9833.0,independent_phase_rank,17
0.5,high,0.6212395795578108,0.6102611355858365,0.6585574852772604,0.15577698833106807,0.14171238192738014,1.0,0.46594610071221504,8424.0,independent_phase_rank,17
0.5,low,0.6684463427656167,0.656326593269649,0.7030297977848309,0.13739456537817563,0.12551199802344026,1.0,0.534053899287785,9833.0,independent_phase_rank,17
1.0,high,0.5439425051334702,0.5182741003205176,0.5884088653697663,0.07797703446172816,0.05335659727681927,1.0,0.46594610071221504,8423.0,independent_phase_rank,17
1.0,low,0.6083735909822866,0.5745857749880254,0.6389339154242748,0.06208672351168176,0.045913304193938964,1.0,0.534053899287785,9821.0,independent_phase_rank,17
0.05,high,0.9039441910383686,0.8923468724800023,0.9098425915875609,0.404015187651138,0.3920566800285711,1.0,0.5009004502251125,9949.0,coupled_phase_rank,17
0.05,low,0.9038781347701723,0.8922480465654845,0.9089116275819854,0.40483179619596993,0.39253823901691565,1.0,0.49909954977488746,9918.0,coupled_phase_rank,17
0.1,high,0.8633627608346709,0.8455764198742135,0.8703221933159896,0.36372968502274017,0.3442273522580511,1.0,0.5009004502251125,9944.0,coupled_phase_rank,17
