event_id,ob,dataset,event_t,event_type,match_rank,control_t,match_distance,abs_std_diff_C,abs_std_diff_dCdt,abs_std_diff_R,event_A_pre_z,control_A_pre_z,delta_A_pre_z,acceptable_event_match
353,6,Ob6.txt,158.64,low_to_high,5,178.75,0.37165222635478545,0.04903932680756665,0.13680202720370915,0.3420609991415054,-1.0170356213895375,-0.2556828438439007,-0.7613527775456368,True
354,6,Ob6.txt,163.05,high_to_low,1,177.25,0.07813563417324818,0.03682384088620725,0.05889377658282685,0.035786941051940094,-0.7507607282115554,0.7651451053764361,-1.5159058335879916,True
354,6,Ob6.txt,163.05,high_to_low,2,159.75,0.11708921686663908,0.07247604254458248,0.053923477866124614,0.07449407022267124,-0.7507607282115554,-0.194622194552461,-0.5561385336590944,True
354,6,Ob6.txt,163.05,high_to_low,3,159.55,0.17558670516749714,0.02846678022204462,0.0168101395464616,0.1724463761979238,-0.7507607282115554,-0.7464928491851255,-0.004267879026429888,True
354,6,Ob6.txt,163.05,high_to_low,4,71.25,0.2278231346636741,0.010225961067475173,0.22737941022251967,0.00986986398529266,-0.7507607282115554,1.2854433532032163,-2.0362040814147715,True
354,6,Ob6.txt,163.05,high_to_low,5,159.65,0.23344923115889515,0.14632881112682136,0.18180089837477742,0.005903889651251604,-0.7507607282115554,-0.7464928491851255,-0.004267879026429888,True
355,6,Ob6.txt,165.07,high_to_low,1,178.85,0.18724514940567372,0.037391975418070995,0.023909238482535455,0.18190913793834737,0.3474182584603201,-0.1241423114307237,0.4715605698910438,True
355,6,Ob6.txt,165.07,high_to_low,2,164.15,0.20579770739545206,0.18954111235412863,0.07254261272422236,0.034123781090717065,0.3474182584603201,-0.1950910798559838,0.5425093383163039,True
355,6,Ob6.txt,165.07,high_to_low,3,157.75,0.21975411545076057,0.0867026420210862,0.19257570735831914,0.06073812690191069,0.3474182584603201,1.3949937900985945,-1.0475755316382744,True
355,6,Ob6.txt,165.07,high_to_low,4,176.95,0.265219488185906,0.18388379949758427,0.03794512716406351,0.18731869239461718,0.3474182584603201,0.1657719789136269,0.18164627954669318,True
355,6,Ob6.txt,165.07,high_to_low,5,164.05,0.2909567050523592,0.18138083074412245,0.15327485966476478,0.16811786296596865,0.3474182584603201,-0.1950910798559838,0.5425093383163039,True
356,6,Ob6.txt,165.37,low_to_high,1,157.75,0.10037943581580426,0.05833049345150518,0.05947789227686262,0.055999687487565536,0.0503173135489519,1.3949937900985945,-1.3446764765496426,True
356,6,Ob6.txt,165.37,low_to_high,2,71.55,0.17916573782448847,0.17094130957332082,0.04645241676757883,0.02686267425262412,0.0503173135489519,0.9279734952998492,-0.8776561817508973,True
356,6,Ob6.txt,165.37,low_to_high,3,101.15,0.20167296876796095,0.13743078774840867,0.05010389842633786,0.1388321442354688,0.0503173135489519,0.6818453672629682,-0.6315280537140163,True
356,6,Ob6.txt,165.37,low_to_high,4,33.15,0.20882846099285907,0.059923692852763374,0.1910570638657867,0.05929313200125659,0.0503173135489519,-0.8066791368802051,0.856996450429157,True
356,6,Ob6.txt,165.37,low_to_high,5,21.25,0.20948201775404357,0.1380293963519435,0.07342578919762682,0.1394247287454029,0.0503173135489519,-0.5880552438895684,0.6383725574385203,True
357,6,Ob6.txt,166.31,high_to_low,1,44.15,0.1546645443388387,0.04071685524261336,0.14385486105420253,0.03961108337029867,-1.3419788720897978,1.2515704839764994,-2.593549356066297,True
357,6,Ob6.txt,166.31,high_to_low,2,71.45,0.25759233458975456,0.07693694005799909,0.08557951518864382,0.23045751164583156,-1.3419788720897978,1.1098851607360831,-2.451864032825881,True
357,6,Ob6.txt,166.31,high_to_low,3,171.45,0.275752152688231,0.09915966537787857,0.25142740211948467,0.05468886484274074,-1.3419788720897978,-1.347121292522769,0.005142420432971084,True
357,6,Ob6.txt,166.31,high_to_low,4,43.95,0.3117461995025938,0.19350328267612404,0.16417758500554003,0.18107427503547746,-1.3419788720897978,0.0775999092992181,-1.419578781389016,True
357,6,Ob6.txt,166.31,high_to_low,5,143.15,0.33990224588122503,0.3097028939872922,0.03415594501651231,0.13583455241957315,-1.3419788720897978,0.8359764056364284,-2.1779552777262263,True
358,6,Ob6.txt,167.5,low_to_high,1,178.85,0.14724365640769044,0.10186429934330724,0.036051881974784594,0.10002310072018011,0.1300421924533008,-0.1241423114307237,0.25418450388402447,True
358,6,Ob6.txt,167.5,low_to_high,2,164.15,0.21600397933875382,0.1250687884288924,0.1325037331815424,0.11600981830888432,0.1300421924533008,-0.1950910798559838,0.32513327230928457,True
358,6,Ob6.txt,167.5,low_to_high,3,157.75,0.2543939279082205,0.022230318095849966,0.2525368278156392,0.02114791031625657,0.1300421924533008,1.3949937900985945,-1.2649515976452936,True
358,6,Ob6.txt,167.5,low_to_high,4,53.35,0.2560895839038351,0.03403579110054317,0.08776942653305209,0.2381595424799493,0.1300421924533008,0.706875093795356,-0.5768329013420552,True
358,6,Ob6.txt,167.5,low_to_high,5,176.95,0.27070558320776494,0.24835612342282049,0.02201599329325654,0.10543265517644994,0.1300421924533008,0.1657719789136269,-0.035729786460326124,True
359,6,Ob6.txt,168.9,high_to_low,1,159.55,0.1539909529626411,0.01715118879947081,0.15208549910671854,0.017001508126268307,2.518965315514116,-0.7464928491851255,3.2654581646992416,True
359,6,Ob6.txt,168.9,high_to_low,2,159.75,0.1636846582649625,0.08379163396715628,0.11497216078705552,0.08095079784898426,2.518965315514116,-0.194622194552461,2.713587510066577,True
359,6,Ob6.txt,168.9,high_to_low,3,159.65,0.21767132932604916,0.15764440254939519,0.012905259721597284,0.1495409784204039,2.518965315514116,-0.7464928491851255,3.2654581646992416,True
359,6,Ob6.txt,168.9,high_to_low,4,177.25,0.25856664128018625,0.02550824946363344,0.227789415236007,0.11965792701971541,2.518965315514116,0.7651451053764361,1.7538202101376799,True
359,6,Ob6.txt,168.9,high_to_low,5,177.35,0.27050677897920256,0.2096279922916828,0.1559074735742806,0.0701632525268486,2.518965315514116,0.5415583505924855,1.9774069649216304,True
360,6,Ob6.txt,169.37,low_to_high,1,157.75,0.11457937269791044,0.0663280132391392,0.06824670959223555,0.06380763228194808,-1.3654970841110852,1.3949937900985945,-2.7604908742096796,True
360,6,Ob6.txt,169.37,low_to_high,2,71.55,0.16832651309916438,0.1629437897856868,0.037683599452205896,0.019054729458241583,-1.3654970841110852,0.9279734952998492,-2.2934705794109345,True
360,6,Ob6.txt,169.37,low_to_high,3,33.15,0.19640788370465445,0.05192617306512935,0.18228824655041376,0.051485187206874054,-1.3654970841110852,-0.8066791368802051,-0.5588179472308801,True
360,6,Ob6.txt,169.37,low_to_high,4,101.15,0.20006329599010764,0.1454283075360427,0.04133508111096493,0.13102419944108626,-1.3654970841110852,0.6818453672629682,-2.0473424513740532,True
360,6,Ob6.txt,169.37,low_to_high,5,21.25,0.20245300709120687,0.13003187656430948,0.08219460651299976,0.1316167839510204,-1.3654970841110852,-0.5880552438895684,-0.7774418402215167,True
361,6,Ob6.txt,172.35,high_to_low,1,71.25,0.15965904826744176,0.009474801823091178,0.07377171586511411,0.14127623212131374,-0.3895864855578129,1.2854433532032163,-1.6750298387610292,True
361,6,Ob6.txt,172.35,high_to_low,2,177.25,0.19291845079586253,0.017123077995640897,0.09471391777457872,0.16719330918796116,-0.3895864855578129,0.7651451053764361,-1.154731590934249,True
361,6,Ob6.txt,172.35,high_to_low,3,171.55,0.2089458760484799,0.10278974975696195,0.15487093648219546,0.09543395357887907,-0.3895864855578129,-0.5292544967858277,0.1396680112280148,True
361,6,Ob6.txt,172.35,high_to_low,4,177.15,0.24300200542799966,0.025881356907181054,0.16574786262567204,0.17580607509893972,-0.3895864855578129,-0.0663865935070348,-0.3231998920507781,True
361,6,Ob6.txt,172.35,high_to_low,5,155.65,0.2566662981875945,0.16577404051548553,0.10881312479121719,0.1629609155278171,-0.3895864855578129,0.3692442665385857,-0.7588307520963986,True
362,6,Ob6.txt,172.9,low_to_high,1,33.25,0.12209579373346678,0.021547714358455615,0.11839223258627196,0.020648441020322948,1.0717747029657203,0.4692073837318735,0.6025673192338468,True
362,6,Ob6.txt,172.9,low_to_high,2,33.15,0.14423765777972758,0.08187524835243967,0.0872398426002164,0.08056150130240625,1.0717747029657203,-0.8066791368802051,1.8784538398459254,True
362,6,Ob6.txt,172.9,low_to_high,3,157.75,0.17086540227999678,0.03637893795182889,0.1632951135424329,0.03473131818641587,1.0717747029657203,1.3949937900985945,-0.32321908713287417,True
362,6,Ob6.txt,172.9,low_to_high,4,84.85,0.19804060912824323,0.1545953995858901,0.006911707665894218,0.1235822543406043,1.0717747029657203,-0.4043547809302848,1.476129483896005,True
362,6,Ob6.txt,172.9,low_to_high,5,101.15,0.20457944316542953,0.11547923224873236,0.053713322839232414,0.16010051353661844,1.0717747029657203,0.6818453672629682,0.3899293357027521,True
363,6,Ob6.txt,174.22,high_to_low,1,98.05,0.13007975151983822,0.016585330420237132,0.12715992350483957,0.02181793813717886,0.2887944688961509,0.1571660210431277,0.1316284478530232,True
363,6,Ob6.txt,174.22,high_to_low,2,189.65,0.1388772385432312,0.014831822384236304,0.023124538385951576,0.13613287683213288,0.2887944688961509,-1.292854023784709,1.58164849268086,True
363,6,Ob6.txt,174.22,high_to_low,3,97.15,0.16435330241548443,0.03227606148456086,0.15563847143456244,0.041796292651782196,0.2887944688961509,-0.4855315352732995,0.7743260041694504,True
363,6,Ob6.txt,174.22,high_to_low,4,124.45,0.16938241195085088,0.15137415751017314,0.06654553604468555,0.03671454138210778,0.2887944688961509,-0.6365728809557955,0.9253673498519464,True
363,6,Ob6.txt,174.22,high_to_low,5,98.15,0.20762296607029077,0.09235052060326993,0.14424755885063473,0.1173512639461663,0.2887944688961509,0.1005350752146384,0.1882593936815125,True
364,6,Ob6.txt,180.35,high_to_low,1,171.45,0.21133196221005324,0.04251143428477337,0.20291960031093215,0.04095866228594769,-0.7922867518899223,-1.347121292522769,0.5548345406328467,True
364,6,Ob6.txt,180.35,high_to_low,2,46.65,0.24021970180666002,0.21876279692369474,0.06519273780434398,0.07482145919304843,-0.7922867518899223,-0.4698724713506241,-0.32241428053929816,True
364,6,Ob6.txt,180.35,high_to_low,3,32.05,0.28536944449602514,0.1434173351811262,0.20667965600576155,0.13472456203252084,-0.7922867518899223,1.0782847609467676,-1.87057151283669,True
364,6,Ob6.txt,180.35,high_to_low,4,44.15,0.33904877275547446,0.01593137585049183,0.3104921413762143,0.1352586104989871,-0.7922867518899223,1.2515704839764994,-2.0438572358664215,True
364,6,Ob6.txt,180.35,high_to_low,5,62.55,0.39774816724929685,0.29996171105560476,0.2611893093913982,0.002592510446074975,-0.7922867518899223,-0.7998284455431746,0.0075416936532523016,True
365,6,Ob6.txt,181.07,low_to_high,1,34.75,0.4638643365383605,0.3653141309641392,0.20420064443535946,0.20004450815324326,-1.4519007578686498,0.6042202640761347,-2.0561210219447847,True
365,6,Ob6.txt,181.07,low_to_high,2,34.85,0.6409927663924654,0.13965379711286985,0.472962988737331,0.4094808356981733,-1.4519007578686498,-0.3201311378453278,-1.131769620023322,True
365,6,Ob6.txt,181.07,low_to_high,3,179.05,0.7105389903917384,0.06878795468737493,0.6734402243243784,0.21589844468816663,-1.4519007578686498,1.055073532517648,-2.5069742903862977,True
365,6,Ob6.txt,181.07,low_to_high,4,136.35,0.7466595580460526,0.16597918207889845,0.727425123134104,0.02835660366263877,-1.4519007578686498,0.0986735257680517,-1.5505742836367016,True
365,6,Ob6.txt,181.07,low_to_high,5,120.25,0.8392812301842141,0.07907136751997862,0.8318010112668444,0.07904289869117431,-1.4519007578686498,0.0327470513700459,-1.4846478092386957,True
366,6,Ob6.txt,188.09,high_to_low,1,149.05,0.31995067130773647,0.05178811771547752,0.25453660631216124,0.18680883003982146,-0.6751195816253375,-0.3948150338890118,-0.2803045477363257,True
366,6,Ob6.txt,188.09,high_to_low,2,32.15,0.3251991781002476,0.31608993084368686,0.031081518372983785,0.06982549872317201,-0.6751195816253375,-1.2811024605287666,0.6059828789034292,True
366,6,Ob6.txt,188.09,high_to_low,3,46.65,0.48528447543275394,0.2299116314926518,0.23713465941923806,0.35554017649564196,-0.6751195816253375,-0.4698724713506241,-0.20524711027471337,True
366,6,Ob6.txt,188.09,high_to_low,4,62.45,0.5052926127014248,0.1314718293793788,0.4677977409615641,0.1385678753590778,-0.6751195816253375,-0.7974848464751507,0.12236526484981325,True
366,6,Ob6.txt,188.09,high_to_low,5,32.05,0.5868729179957427,0.1545661697500833,0.03473773439086747,0.5650861977212112,-0.6751195816253375,1.0782847609467676,-1.753404342572105,True
367,6,Ob6.txt,188.39,low_to_high,1,21.95,0.10426338472657073,0.06609797661887332,0.04451805853507085,0.06723134199017439,-0.1644644966416439,-1.3792189765308294,1.2147544798891854,True
367,6,Ob6.txt,188.39,low_to_high,2,71.45,0.30539426593144164,0.16464444062735692,0.049666118199108156,0.2523710414000407,-0.1644644966416439,1.1098851607360831,-1.274349657377727,True
367,6,Ob6.txt,188.39,low_to_high,3,62.45,0.35432296998847573,0.1736799334245885,0.29373681647149874,0.09538726558757124,-0.1644644966416439,-0.7974848464751507,0.6330203498335069,True
367,6,Ob6.txt,188.39,low_to_high,4,159.55,0.4176093242321157,0.03665768638081798,0.3419681161964325,0.23687880702982517,-0.1644644966416439,-0.7464928491851255,0.5820283525434816,True
367,6,Ob6.txt,188.39,low_to_high,5,177.35,0.45367979936504244,0.22913448987302998,0.3457900906639946,0.18371706262924486,-0.1644644966416439,0.5415583505924855,-0.7060228472341293,True
368,6,Ob6.txt,188.69,high_to_low,1,159.45,0.22310583793603544,0.17560550984627765,0.10172640721067933,0.09268580208843452,-0.2192450872807751,-0.4566135412616215,0.2373684539808464,True
368,6,Ob6.txt,188.69,high_to_low,2,124.35,0.24274434958428587,0.22102714354052644,0.09064361554866973,0.04307616549413926,-0.2192450872807751,-0.6365728809557955,0.4173277936750204,True
368,6,Ob6.txt,188.69,high_to_low,3,159.55,0.2497830252743657,0.02614936181646708,0.02075832640298103,0.24754163786473016,-0.2192450872807751,-0.7464928491851255,0.5272477619043504,True
368,6,Ob6.txt,188.69,high_to_low,4,177.35,0.29303205141689276,0.21862616530867907,0.01693635193541898,0.19437989346414986,-0.2192450872807751,0.5415583505924855,-0.7608034378732605,True
368,6,Ob6.txt,188.69,high_to_low,5,159.75,0.3582028149090657,0.07479346095016001,0.057871664722644045,0.3454939438399827,-0.2192450872807751,-0.194622194552461,-0.02462289272831411,True
369,6,Ob6.txt,191.13,low_to_high,1,179.05,0.17571594967220583,0.07903619048093885,0.1374552547116905,0.07573261196875627,-0.29741054083860985,1.055073532517648,-1.3524840733562578,True
369,6,Ob6.txt,191.13,low_to_high,2,141.85,0.306769693635982,0.18135579186439169,0.18621485200907362,0.16291639138525174,-0.29741054083860985,0.974235679429027,-1.2716462202676369,True
369,6,Ob6.txt,191.13,low_to_high,3,178.95,0.3366366546211334,0.07535107026106205,0.31995361439247816,0.07263702969016667,-0.29741054083860985,0.5849502298973136,-0.8823607707359234,True
369,6,Ob6.txt,191.13,low_to_high,4,136.35,0.41242882773526635,0.17622741787246238,0.19144015352141608,0.31998766031956166,-0.29741054083860985,0.0986735257680517,-0.39608406660666157,True
369,6,Ob6.txt,191.13,low_to_high,5,136.45,0.41513539824373524,0.0031999788269219953,0.39067487940718504,0.14035774866630385,-0.29741054083860985,-0.021408391314228,-0.27600214952438185,True
370,6,Ob6.txt,192.28,high_to_low,1,71.45,0.205376021297202,0.011058021030638299,0.12242794471661622,0.16452485723203014,0.0023786681071648,1.1098851607360831,-1.1075064926289184,True
370,6,Ob6.txt,192.28,high_to_low,2,159.65,0.31007341613664197,0.2917243245647666,0.10421553085060864,0.013474605055573463,0.0023786681071648,-0.7464928491851255,0.7488715172922903,True
370,6,Ob6.txt,192.28,high_to_low,3,159.75,0.3287396873164306,0.21787155598252772,0.23209295135926145,0.0820647856269931,0.0023786681071648,-0.194622194552461,0.1970008626596258,True
370,6,Ob6.txt,192.28,high_to_low,4,159.55,0.34431164418749993,0.11692873321590064,0.26920628967892446,0.18001709160224566,0.0023786681071648,-0.7464928491851255,0.7488715172922903,True
370,6,Ob6.txt,192.28,high_to_low,5,177.25,0.3641850415993563,0.10857167255173801,0.3449102058082129,0.04335765645626195,0.0023786681071648,0.7651451053764361,-0.7627664372692713,True
371,6,Ob6.txt,193.84,low_to_high,1,178.75,0.10383304078942751,0.05741388064519305,0.027052174847815635,0.08217740872552294,-1.1383467646075407,-0.2556828438439007,-0.88266392076364,True
371,6,Ob6.txt,193.84,low_to_high,2,159.95,0.1406521060870472,0.018811232080771102,0.07040140865101696,0.12030292662390997,-1.1383467646075407,0.485374368558096,-1.6237211331656367,True
371,6,Ob6.txt,193.84,low_to_high,3,79.05,0.20429928240988113,0.03864848620624077,0.17344366151452228,0.10080569223805864,-1.1383467646075407,-1.069905503762398,-0.06844126084514279,True
371,6,Ob6.txt,193.84,low_to_high,4,27.85,0.21835022154796177,0.1560626657611848,0.03739163114182453,0.14806461267335436,-1.1383467646075407,-1.1625197916691894,0.0241730270616487,True
371,6,Ob6.txt,193.84,low_to_high,5,157.65,0.23093132969316565,0.22042334774491432,0.03301649597727485,0.06043788378294483,-1.1383467646075407,1.3949937900985945,-2.533340554706135,True
372,6,Ob6.txt,195.76,high_to_low,1,32.15,0.23424557045008454,0.005567867757821809,0.17290650698258792,0.15793456229463268,-0.7481708844672937,-1.2811024605287666,0.5329315760614729,True
372,6,Ob6.txt,195.76,high_to_low,2,149.05,0.3789003431641827,0.3623101808013426,0.05054858095658954,0.0986997664683608,-0.7481708844672937,-0.3948150338890118,-0.35335585057828195,True
372,6,Ob6.txt,195.76,high_to_low,3,103.65,0.5133701785932197,0.37944322912019024,0.09887118005199302,0.33135519597375174,-0.7481708844672937,-0.5980776546654489,-0.1500932298018448,True
372,6,Ob6.txt,195.76,high_to_low,4,103.45,0.6809211462928182,0.4613826397211095,0.49221804858628837,0.09220119239257549,-0.7481708844672937,-0.5980776546654489,-0.1500932298018448,True
372,6,Ob6.txt,195.76,high_to_low,5,148.95,0.684872673765682,0.29586298524131105,0.4885719655259553,0.3779062155312596,-0.7481708844672937,-0.3948150338890118,-0.35335585057828195,True
373,6,Ob6.txt,196.71,low_to_high,1,183.45,0.25777976515408,0.1815513276616565,0.13173485293726528,0.12702539615675124,0.8290664385551363,0.4823011494767185,0.3467652890784178,True
373,6,Ob6.txt,196.71,low_to_high,2,141.95,0.28056423711959405,0.04236809361629168,0.2756080102512801,0.031007426193594534,0.8290664385551363,1.032846360340865,-0.2037799217857288,True
373,6,Ob6.txt,196.71,low_to_high,3,183.55,0.3319697423442247,0.02008145753224877,0.33104398020909054,0.014509585204088737,0.8290664385551363,0.4823011494767185,0.3467652890784178,True
373,6,Ob6.txt,196.71,low_to_high,4,149.85,0.3380959046284199,0.25766926025929837,0.12788728438806118,0.177652006844231,0.8290664385551363,-0.8051761721152901,1.6342426106704264,True
373,6,Ob6.txt,196.71,low_to_high,5,194.85,0.3390669473241512,0.2983051615937419,0.1405841595215005,0.0788449074188281,0.8290664385551363,0.6842720309092201,0.14479440764591622,True
374,6,Ob6.txt,199.24,low_to_high,1,120.35,0.35508880575043755,0.07618528286629966,0.07446092418981642,0.3387320968149495,0.43340734701907463,-0.0108777106983292,0.44428505771740384,True
374,6,Ob6.txt,199.24,low_to_high,2,136.75,0.4260826413278986,0.14829323622032572,0.01762578066602738,0.39905496512156624,0.43340734701907463,-0.6954353958514379,1.1288427428705126,True
374,6,Ob6.txt,199.24,low_to_high,3,160.05,0.4387054705061442,0.022119505494116676,0.21578139661873985,0.3813287377080033,0.43340734701907463,0.0047856610505027,0.4286216859685719,True
374,6,Ob6.txt,199.24,low_to_high,4,120.25,0.5207723054414104,0.04113183943955771,0.4690084976488369,0.22258255778982564,0.43340734701907463,0.0327470513700459,0.4006602956490287,True
374,6,Ob6.txt,199.24,low_to_high,5,153.25,0.5308151421989158,0.28647280067423864,0.43564543768279207,0.09955451917256997,0.43340734701907463,0.130856779659021,0.3025505673600536,True
375,7,Ob7.txt,1.46,high_to_low,1,25.54,0.3648391482401621,0.1100358579931241,0.3244764215585837,0.12535854935687585,-1.0540011917891452,0.5764605586589668,-1.630461750448112,True
375,7,Ob7.txt,1.46,high_to_low,2,33.84,0.41066227394546945,0.2154063250985424,0.29503172362974095,0.18761636496230538,-1.0540011917891452,0.8605329089028108,-1.9145341006919558,True
375,7,Ob7.txt,1.46,high_to_low,3,25.24,0.42549435376973616,0.1252505723878652,0.012864291214692347,0.40643849376994434,-1.0540011917891452,-0.6987552682737734,-0.35524592351537176,True
375,7,Ob7.txt,1.46,high_to_low,4,72.24,0.4520140812345281,0.24280777689199906,0.04449260895880491,0.37865752450347345,-1.0540011917891452,0.1763864469208235,-1.2303876387099688,True
375,7,Ob7.txt,1.46,high_to_low,5,30.74,0.4560200142516018,0.3051641993871407,0.3064505746995674,0.14462748727936003,-1.0540011917891452,0.1347938683044118,-1.188795060093557,True
376,7,Ob7.txt,5.34,low_to_high,1,3.44,0.3194506277313048,0.25436306188679914,0.11147637991155057,0.15786435008358507,0.8696919829740725,2.041061157369481,-1.1713691743954087,True
376,7,Ob7.txt,5.34,low_to_high,2,75.34,0.44155359794952725,0.003031519062692639,0.13146153726308374,0.4215189841214416,0.8696919829740725,-0.0276565866146041,0.8973485695886766,True
376,7,Ob7.txt,5.34,low_to_high,3,96.74,0.4685191589543674,0.09521321423423659,0.1583663549532881,0.4305400605765999,0.8696919829740725,-0.4965244857617504,1.366216468735823,True
376,7,Ob7.txt,5.34,low_to_high,4,46.64,0.47221452366184924,0.4306036204712579,0.03838773550557045,0.18998278910729371,0.8696919829740725,-0.207469960696213,1.0771619436702855,True
376,7,Ob7.txt,5.34,low_to_high,5,58.84,0.48657672453745693,0.14982287047194476,0.3784244148628023,0.2666551679245928,0.8696919829740725,0.4446473632547391,0.4250446197193334,True
377,7,Ob7.txt,5.74,high_to_low,1,85.04,0.1308558819011505,0.07945506352061794,0.06558823353046941,0.08067427304546984,0.0196971778409679,-0.8295479768887468,0.8492451547297147,True
377,7,Ob7.txt,5.74,high_to_low,2,90.84,0.1643238251324709,0.038631845007861675,0.05592946913835488,0.14960546293286633,0.0196971778409679,0.445317967510298,-0.4256207896693301,True
377,7,Ob7.txt,5.74,high_to_low,3,81.44,0.192867115450956,0.13378443496053016,0.0003802346690991304,0.13892193709512,0.0196971778409679,-0.2749895835085461,0.294686761349514,True
377,7,Ob7.txt,5.74,high_to_low,4,53.24,0.2102466570888966,0.10960782177598671,0.1410437513465219,0.11088932513402772,0.0196971778409679,1.0089050983624284,-0.9892079205214604,True
377,7,Ob7.txt,5.74,high_to_low,5,81.34,0.23169369174613327,0.00392292967274125,0.04581864532313016,0.22708418958282445,0.0196971778409679,-1.4343210279897705,1.4540182058307383,True
378,7,Ob7.txt,6.92,high_to_low,1,90.34,0.23022161475945263,0.2014992570787795,0.011702207364724666,0.11073888044378422,-0.19527634682649347,0.0752130365995506,-0.27048938342604406,True
378,7,Ob7.txt,6.92,high_to_low,2,90.84,0.26143917850999737,0.0677198678259357,0.02162607214686653,0.2515885064249132,-0.19527634682649347,0.445317967510298,-0.6405943143367915,True
378,7,Ob7.txt,6.92,high_to_low,3,72.54,0.3114145697944336,0.17810404451355402,0.254094566315312,0.026342645599855996,-0.19527634682649347,-1.223356582840814,1.0280802360143204,True
378,7,Ob7.txt,6.92,high_to_low,4,81.44,0.3184148890734081,0.1628724577786042,0.07793577595432054,0.26227203226265955,-0.19527634682649347,-0.2749895835085461,0.0797132366820526,True
378,7,Ob7.txt,6.92,high_to_low,5,72.64,0.3325999434501987,0.3251368090138898,0.06614713534910327,0.023094031533020254,-0.19527634682649347,0.98866011273418,-1.1839364595606734,True
379,7,Ob7.txt,10.48,low_to_high,1,70.04,0.42575558621144505,0.305993391548706,0.2820506723448948,0.08990707285060695,0.252897726030085,-1.3417611519749006,1.5946588780049855,True
379,7,Ob7.txt,10.48,low_to_high,2,70.14,0.49460623909165624,0.2118006140238481,0.3938645527265945,0.2112972923465732,0.252897726030085,-1.3417611519749006,1.5946588780049855,True
379,7,Ob7.txt,10.48,low_to_high,3,70.24,0.5574127234804173,0.18851262190151016,0.15255836951465884,0.5018942912334262,0.252897726030085,-1.3417611519749006,1.5946588780049855,True
379,7,Ob7.txt,10.48,low_to_high,4,8.04,0.7365999647257298,0.18446715149628048,0.7094758966255856,0.07207863872268913,0.252897726030085,-0.55776303061591,0.810660756645995,True
379,7,Ob7.txt,10.48,low_to_high,5,59.24,0.7414112267835197,0.41214155479665593,0.3721431563523576,0.4912630834802707,0.252897726030085,0.0170038365700361,0.23589388946004888,True
380,7,Ob7.txt,12.57,high_to_low,1,71.94,0.38840261883761174,0.23383173121310444,0.2005324197863969,0.23657147844237242,1.2233880021798793,0.7501803748872832,0.47320762729259613,True
380,7,Ob7.txt,12.57,high_to_low,2,97.34,0.4048748828463556,0.19173499757408324,0.35503775853968933,0.033309930594789705,1.2233880021798793,0.6989433722013048,0.5244446299785746,True
380,7,Ob7.txt,12.57,high_to_low,3,68.34,0.44820586774650667,0.16799109484906832,0.378655532351037,0.17113585174872953,1.2233880021798793,-0.4333703208614305,1.6567583230413099,True
380,7,Ob7.txt,12.57,high_to_low,4,33.74,0.4839574252594153,0.13601316239501354,0.19139162849812985,0.4231837114774907,1.2233880021798793,0.8981486647525007,0.32523933742737865,True
380,7,Ob7.txt,12.57,high_to_low,5,97.24,0.5079347436337351,0.42398447155667407,0.27858233730108517,0.025035035708791245,1.2233880021798793,-0.0932420672599819,1.3166300694398612,True
381,7,Ob7.txt,16.5,high_to_low,1,9.54,0.2504224900050433,0.10008282696691395,0.09453040673434998,0.20918616935465673,-0.36618627733253983,-0.8889488935577637,0.5227626162252239,True
381,7,Ob7.txt,16.5,high_to_low,2,9.64,0.3531365213690944,0.18677847447403906,0.04189552950993525,0.2967557392956331,-0.36618627733253983,-0.7989722861124907,0.4327860087799509,True
381,7,Ob7.txt,16.5,high_to_low,3,33.74,0.4727418948841946,0.03619898051130043,0.3758520531690548,0.28444642222613276,-0.36618627733253983,0.8981486647525007,-1.2643349420850405,True
381,7,Ob7.txt,16.5,high_to_low,4,72.04,0.4932613104602295,0.3766851823973791,0.28444735343205707,0.14319461192619842,-0.36618627733253983,-0.269177486341377,-0.09700879099116283,True
381,7,Ob7.txt,16.5,high_to_low,5,33.54,0.5527135741724356,0.4729972014612853,0.28370926395299834,0.03570708657267685,-0.36618627733253983,1.2694800812479805,-1.6356663585805205,True
382,7,Ob7.txt,21.83,high_to_low,1,9.34,0.5882608699473463,0.28357861861753686,0.07405741253745957,0.5100485445743717,0.7393038904589789,-0.1817444168194761,0.921048307278455,True
382,7,Ob7.txt,21.83,high_to_low,2,9.44,0.7232882814582642,0.5377254090055208,0.112708237839372,0.47041914898081916,0.7393038904589789,-0.8889488935577637,1.6282527840167427,True
382,7,Ob7.txt,21.83,high_to_low,3,9.64,0.8023553622812297,0.5876014307938539,0.34853701961238537,0.4207381987295364,0.7393038904589789,-0.7989722861124907,1.5382761765714696,True
382,7,Ob7.txt,21.83,high_to_low,4,9.54,0.852418193040084,0.674297078300979,0.4011718968368001,0.33316862878856,0.7393038904589789,-0.8889488935577637,1.6282527840167427,True
382,7,Ob7.txt,21.83,high_to_low,5,51.44,0.8612366342191267,0.3732363133315234,0.650171933124016,0.4239099573135345,0.7393038904589789,0.9328729967808818,-0.19356910632190283,True
383,7,Ob7.txt,26.36,low_to_high,1,58.64,0.21873878742836148,0.21341861922282385,0.04771782821371329,0.004707331008095547,0.4842369884765308,1.0685124628589848,-0.5842754743824541,True
