variable,family,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.019754493716769406,-0.1093194343096976,0.06603906960211772,0.06603906960211772,0.5263157894736842,34
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.0527629253941917,-0.01528481089451977,-0.06400373855636975,0.06400373855636975,0.5789473684210527,34
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.01578813297623044,0.053857133798826395,-0.053235188350476484,0.053235188350476484,0.5263157894736842,34
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.04137184861303295,0.042094574288412984,-0.0523205297352701,0.0523205297352701,0.6842105263157895,34
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.0018704263642025584,0.014395195458986682,0.030849577817887622,0.030849577817887622,0.5263157894736842,34
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.0837877198238875,-0.05882600718602404,0.028669330143848384,0.028669330143848384,0.5263157894736842,34
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.083787719823888,-0.058826007186024876,0.02866933014384744,0.02866933014384744,0.5263157894736842,34
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.08378771982388739,-0.05882600718602443,0.02866933014384715,0.02866933014384715,0.5263157894736842,34
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1469,-0.09444445710265487,0.019046216161075914,-0.13755368588274008,0.13755368588274008,0.5789473684210527,35
knn_resid_alignment_observed,observed_pair,19,1469,0.00295267375697017,0.10621599868230079,-0.1128232191545559,0.1128232191545559,0.5789473684210527,35
knn_resid_radial_cov_observed,observed_pair,19,1469,0.06738529817504552,0.02742441677465901,0.08177107299006325,0.08177107299006325,0.5263157894736842,35
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1469,-0.08893060467184716,0.009221842073380213,0.064250000713195,0.064250000713195,0.5789473684210527,35
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1469,0.11755681963620296,0.02222620255489366,0.037403450593163814,0.037403450593163814,0.5789473684210527,35
knn_resid_speed_cov_observed,observed_pair,19,1469,-0.11140132703807512,-0.042411588540966716,0.011085665527697075,0.011085665527697075,0.5789473684210527,35
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1469,0.06327899249473842,-0.013828038615511934,0.008025398157417873,0.008025398157417873,0.5263157894736842,35
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1469,0.0632789924947389,-0.013828038615510518,0.008025398157417263,0.008025398157417263,0.5263157894736842,35
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1469,0.0632789924947379,-0.013828038615511434,0.008025398157416874,0.008025398157416874,0.5263157894736842,35
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1469,-0.013341571909363907,0.06700479065476878,0.006999252278484691,0.006999252278484691,0.5263157894736842,35
knn_resid_alignment_cumulant,empirical_cumulant,19,1469,0.008812564044366616,0.08061621098663244,0.005798268906505505,0.005798268906505505,0.5263157894736842,35
knn_resid_tangential_cov_observed,observed_pair,19,1469,-0.045945392701640594,0.04924948727270173,0.005237626513599047,0.005237626513599047,0.5263157894736842,35
knn_resid_alignment_cumulant,empirical_cumulant,19,1470,-0.08696269050236281,0.10177881483639686,-0.27186868952672305,0.27186868952672305,0.6842105263157895,36
knn_resid_tangential_cov_observed,observed_pair,19,1470,0.014600722464900406,-0.05640468372931795,0.21192264400899485,0.21192264400899485,0.6842105263157895,36
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1470,-0.009927330640439713,-0.020272902471566615,0.16183118900663968,0.16183118900663968,0.6842105263157895,36
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1470,0.032888077055857445,-0.08182706512246485,0.16014515180992545,0.16014515180992545,0.6842105263157895,36
knn_resid_alignment_observed,observed_pair,19,1470,-0.081472992792919,0.17561958329237348,-0.1522585352350665,0.1522585352350665,0.6842105263157895,36
knn_resid_radial_cov_observed,observed_pair,19,1470,0.07915405513261664,0.05584354217239301,0.12749740620253863,0.12749740620253863,0.6842105263157895,36
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1470,0.053332866634212966,0.05831698488528679,0.11628471180182474,0.11628471180182474,0.5789473684210527,36
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1470,0.07883465768572923,0.02249336483511559,0.09279904850963586,0.09279904850963586,0.5789473684210527,36
knn_resid_speed_cov_observed,observed_pair,19,1470,0.08097451293206878,0.027555586539880314,0.05133553725398185,0.05133553725398185,0.5789473684210527,36
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1470,-0.005860317047898328,-0.061323997514511785,0.016274074291553364,0.016274074291553364,0.5263157894736842,36
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1470,-0.005860317047898633,-0.061323997514511785,0.016274074291552088,0.016274074291552088,0.5263157894736842,36
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1470,-0.005860317047897523,-0.06132399751451234,0.01627407429155181,0.01627407429155181,0.5263157894736842,36
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1470,0.0027828682680614003,-0.06409030437913474,0.11951804333484954,0.11951804333484954,0.5789473684210527,37
knn_resid_speed_cov_observed,observed_pair,19,1470,-0.015499584767741645,-0.04457072056699146,0.11599758752068834,0.11599758752068834,0.5789473684210527,37
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1470,-0.038968718294009164,0.027353353639801042,-0.10598935727482545,0.10598935727482545,0.5263157894736842,37
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1470,-0.038968718294008636,0.027353353639800695,-0.10598935727482486,0.10598935727482486,0.5263157894736842,37
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1470,-0.038968718294009275,0.027353353639799516,-0.10598935727482425,0.10598935727482425,0.5263157894736842,37
knn_resid_radial_cov_observed,observed_pair,19,1470,0.06831824609589321,-0.048850883053738026,0.0862958250439303,0.0862958250439303,0.5789473684210527,37
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1470,0.04132374481637413,-0.05704238895644498,0.061637119326455436,0.061637119326455436,0.5789473684210527,37
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1470,0.019912414665367216,-0.059627191174834185,0.05175319383497873,0.05175319383497873,0.5263157894736842,37
knn_resid_alignment_cumulant,empirical_cumulant,19,1470,0.02598412832572039,0.027296171214722942,0.05079537415865601,0.05079537415865601,0.5263157894736842,37
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1470,0.005056231960680168,-0.0049375195125367505,0.04730497854918467,0.04730497854918467,0.631578947368421,37
knn_resid_alignment_observed,observed_pair,19,1470,0.003996903997258716,0.028720994122048787,0.029863311327896158,0.029863311327896158,0.5263157894736842,37
knn_resid_tangential_cov_observed,observed_pair,19,1470,-0.011877525544238321,-0.015713195284721482,0.024399758967310226,0.024399758967310226,0.5789473684210527,37
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.035170536713570635,-0.15452566572636958,0.23776746422892436,0.23776746422892436,0.6842105263157895,38
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.03206083686527389,0.013904761097540935,0.10958634510241183,0.10958634510241183,0.5789473684210527,38
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.010996836128348564,-0.12334604086066216,0.0827389957550334,0.0827389957550334,0.6842105263157895,38
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.010996836128348453,-0.12334604086066256,0.08273899575503241,0.08273899575503241,0.6842105263157895,38
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.010996836128347676,-0.12334604086066245,0.08273899575503202,0.08273899575503202,0.6842105263157895,38
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.045539970026786336,0.007729790628265176,0.06985916838271394,0.06985916838271394,0.5789473684210527,38
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.03685494612335971,0.024036407231071477,-0.06646247838259206,0.06646247838259206,0.5263157894736842,38
knn_resid_speed_cov_observed,observed_pair,19,1471,0.049340131373418916,0.04054155138997739,0.06134176121088225,0.06134176121088225,0.5789473684210527,38
knn_resid_alignment_observed,observed_pair,19,1471,-0.005012031298432751,0.02961241304779272,-0.04809196849402342,0.04809196849402342,0.5263157894736842,38
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.020634397681614264,0.008668236164367418,0.033862334707982326,0.033862334707982326,0.5263157894736842,38
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.06731755287614383,-0.01738426734856538,-0.01836122969780629,0.01836122969780629,0.6842105263157895,38
knn_resid_radial_cov_observed,observed_pair,19,1471,0.07756400629481533,-0.008399413138653087,-0.005002286371485524,0.005002286371485524,0.5263157894736842,38
knn_resid_speed_cov_observed,observed_pair,19,1470,-0.005360989451292486,0.14511808514808516,-0.16536695316444178,0.16536695316444178,0.5789473684210527,39
knn_resid_alignment_cumulant,empirical_cumulant,19,1470,0.06042009302871214,-0.11971116514364688,0.15102332903140764,0.15102332903140764,0.7368421052631579,39
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1470,-0.003454827066114746,0.09871951668094278,-0.08848406011446655,0.08848406011446655,0.631578947368421,39
knn_resid_alignment_observed,observed_pair,19,1470,-0.005860501856677733,-0.12068655450604074,0.07912389426096184,0.07912389426096184,0.5789473684210527,39
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1470,0.03778745716150905,-0.030616118230841566,-0.059876389664433524,0.059876389664433524,0.5789473684210527,39
knn_resid_radial_cov_observed,observed_pair,19,1470,-0.043658677034112886,0.14242946018960057,-0.047546591286752676,0.047546591286752676,0.5789473684210527,39
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1470,0.004444284294405083,-0.04163472919540795,-0.03405056939469672,0.03405056939469672,0.5263157894736842,39
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1470,0.004444284294405916,-0.04163472919540798,-0.03405056939469575,0.03405056939469575,0.5263157894736842,39
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1470,0.004444284294405812,-0.04163472919540792,-0.0340505693946937,0.0340505693946937,0.5263157894736842,39
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1470,0.04084232514801189,-0.01320186280252611,0.03338548424988407,0.03338548424988407,0.5263157894736842,39
knn_resid_tangential_cov_observed,observed_pair,19,1470,0.030408259083774425,0.02424038370380051,0.030057680603742625,0.030057680603742625,0.5263157894736842,39
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1470,-0.049150488607534126,0.1063239935144965,0.0034861492365872437,0.0034861492365872437,0.5263157894736842,39
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.04956954686695218,-0.07670459184111078,0.21125647184374102,0.21125647184374102,0.631578947368421,40
knn_resid_alignment_observed,observed_pair,19,1471,0.05386983397231432,-0.05359631983535258,0.16348455078624655,0.16348455078624655,0.6842105263157895,40
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.0983803557914092,0.007539861406902826,-0.11871488573359079,0.11871488573359079,0.631578947368421,40
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.09168486878260229,0.012826183800810721,-0.104511052583413,0.104511052583413,0.5263157894736842,40
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.06672398631545168,0.023691883826353483,-0.06535324273995696,0.06535324273995696,0.6842105263157895,40
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.05635691511567936,-0.01331578302872654,0.05787284417763128,0.05787284417763128,0.6842105263157895,40
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.05635691511567906,-0.013315783028725783,0.057872844177630695,0.057872844177630695,0.6842105263157895,40
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.05635691511567811,-0.013315783028725825,0.057872844177630306,0.057872844177630306,0.6842105263157895,40
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.08576854033730458,0.029724940947937095,-0.053846921678651655,0.053846921678651655,0.631578947368421,40
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.08643661860680886,0.005257329126151455,-0.04864730800189654,0.04864730800189654,0.631578947368421,40
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.09550452605159387,-0.042739694183767996,-0.042644020667100185,0.042644020667100185,0.5789473684210527,40
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.007252094647582419,0.014049071292356524,0.01230573505490562,0.01230573505490562,0.5263157894736842,40
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.09475070748199987,0.07264327002334942,-0.1533020812579835,0.1533020812579835,0.5263157894736842,41
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.03187331663467191,-0.08147009495930212,0.11964677627010051,0.11964677627010051,0.6842105263157895,41
knn_resid_alignment_observed,observed_pair,19,1471,-0.0277183932756615,-0.051336174269528134,0.11694513191087741,0.11694513191087741,0.5789473684210527,41
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.017989946158016367,-0.09360996444474048,0.11681561370967201,0.11681561370967201,0.5789473684210527,41
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.04878921333643271,-0.06897001042546558,0.11377192566119276,0.11377192566119276,0.631578947368421,41
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.0337924855217829,-0.06746902622278456,0.0920021322760149,0.0920021322760149,0.7368421052631579,41
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.09296030632790164,0.000744839961393684,0.08117206463123544,0.08117206463123544,0.5263157894736842,41
knn_resid_speed_cov_observed,observed_pair,19,1471,0.04678460302595669,-0.062354932005780905,0.06867659569572157,0.06867659569572157,0.5789473684210527,41
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.05391166859627705,-0.04900594383357365,-0.048280054384061355,0.048280054384061355,0.5263157894736842,41
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.05391166859627694,-0.04900594383357312,-0.04828005438406091,0.04828005438406091,0.5263157894736842,41
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.053911668596276774,-0.04900594383357368,-0.0482800543840603,0.0482800543840603,0.5263157894736842,41
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.057902344037355835,-0.05675641729659775,0.03188545054299119,0.03188545054299119,0.5263157894736842,41
knn_resid_alignment_observed,observed_pair,19,1471,-0.07733972522522245,0.13259016700824017,-0.20068091038066352,0.20068091038066352,0.631578947368421,42
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.044998033476330745,0.0667732267792624,-0.1689023580248624,0.1689023580248624,0.631578947368421,42
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.0006496825002369477,0.0969093386551653,-0.14253843590376758,0.14253843590376758,0.6842105263157895,42
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.09189599151204883,0.021923236431535265,0.14120224006335633,0.14120224006335633,0.5789473684210527,42
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.05003674715045751,0.07810990606189228,-0.12714194328990694,0.12714194328990694,0.631578947368421,42
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.0036046695504045045,-0.025715503561744568,-0.0733534384425219,0.0733534384425219,0.5263157894736842,42
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.047176661407959675,-0.04178054162029343,-0.07246177405393855,0.07246177405393855,0.5263157894736842,42
knn_resid_speed_cov_observed,observed_pair,19,1471,0.019319831024553702,0.012539524079015374,0.056293597501042444,0.056293597501042444,0.5789473684210527,42
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.014693023785207024,0.05392378801760593,-0.009752695130639782,0.009752695130639782,0.5789473684210527,42
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.014693023785207052,0.05392378801760495,-0.009752695130639477,0.009752695130639477,0.5789473684210527,42
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.014693023785206982,0.05392378801760663,-0.009752695130638617,0.009752695130638617,0.5789473684210527,42
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.03873900881155612,0.014726999741445868,0.0014353027130896978,0.0014353027130896978,0.5263157894736842,42
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.07883177707883635,-0.11373664588331389,0.21221597973473016,0.21221597973473016,0.6842105263157895,43
knn_resid_radial_cov_observed,observed_pair,19,1471,0.012841676490288695,-0.016442895212894854,0.11251271851338329,0.11251271851338329,0.5263157894736842,43
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.006612771918695623,0.004221020587531793,-0.04686786295490136,0.04686786295490136,0.5263157894736842,43
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.017742723493894205,-0.053710670245000966,0.04539539796959349,0.04539539796959349,0.5789473684210527,43
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.0492963955720172,-0.017459901245721138,0.040754475388095235,0.040754475388095235,0.5789473684210527,43
knn_resid_alignment_observed,observed_pair,19,1471,0.02004306726344679,0.06885195690855989,-0.039285730779131334,0.039285730779131334,0.5789473684210527,43
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.056208188781573735,0.014340264482086806,0.03268139382702992,0.03268139382702992,0.631578947368421,43
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.042161969230147714,0.005067271737487722,0.03228390704532557,0.03228390704532557,0.5789473684210527,43
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.04216196923014805,0.005067271737487888,0.032283907045325494,0.032283907045325494,0.5789473684210527,43
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.04216196923014749,0.0050672717374881104,0.03228390704532493,0.03228390704532493,0.5789473684210527,43
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.012475402132732957,-0.004740959794229338,0.029052070830604876,0.029052070830604876,0.631578947368421,43
knn_resid_speed_cov_observed,observed_pair,19,1471,0.032246756874512145,0.007031924069857587,0.013327943079836695,0.013327943079836695,0.5263157894736842,43
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.009470911691073725,-0.08630587443542276,0.2203073880811109,0.2203073880811109,0.7894736842105263,44
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.06626871527290396,0.005120690516677073,-0.11632869711983196,0.11632869711983196,0.5263157894736842,44
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.06626871527290304,0.005120690516676518,-0.11632869711983135,0.11632869711983135,0.5263157894736842,44
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.06626871527290303,0.005120690516676907,-0.11632869711983063,0.11632869711983063,0.5263157894736842,44
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.018468913413818025,-0.06587928564226866,0.0835831302453311,0.0835831302453311,0.5789473684210527,44
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.03449612975243238,0.03303131397497605,-0.07652089186312261,0.07652089186312261,0.5263157894736842,44
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.0416917075450257,-0.07034485581417549,0.06792858337510205,0.06792858337510205,0.5789473684210527,44
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.045729200141620185,-0.03723722627286137,-0.046996291340894,0.046996291340894,0.5263157894736842,44
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.012054509716183603,-0.04042850027044201,0.03922470297667689,0.03922470297667689,0.5263157894736842,44
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.053144792478251934,0.012638941131497772,-0.020807275260366048,0.020807275260366048,0.5263157894736842,44
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.038970563962080984,-0.02999276739040274,0.017476197849147973,0.017476197849147973,0.5263157894736842,44
knn_resid_alignment_observed,observed_pair,19,1471,-0.05892302665175497,-0.06385788773272627,-0.013958113879290746,0.013958113879290746,0.5263157894736842,44
knn_resid_alignment_observed,observed_pair,19,1471,0.04087997936849913,0.132186577116975,-0.15192608373258093,0.15192608373258093,0.6842105263157895,45
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.09534111750638682,-0.07787280495818862,-0.09065279319166553,0.09065279319166553,0.5789473684210527,45
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.09534111750638578,-0.07787280495818791,-0.09065279319166519,0.09065279319166519,0.5789473684210527,45
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.09534111750638712,-0.07787280495818845,-0.0906527931916643,0.0906527931916643,0.5789473684210527,45
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.11186495365874846,0.06263382270614709,-0.0794944899100013,0.0794944899100013,0.6842105263157895,45
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.06287780836092627,0.02393400855456207,-0.07859113014642694,0.07859113014642694,0.631578947368421,45
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.0009019761018246586,0.04846645972408031,-0.06460964415116141,0.06460964415116141,0.631578947368421,45
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.07249251210278337,0.09725924274928424,-0.05998347947960039,0.05998347947960039,0.5263157894736842,45
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.005072683656539401,-0.023882142034881815,0.045602024409347436,0.045602024409347436,0.5789473684210527,45
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.016710756538250618,-0.02370990246071597,-0.04086416390394808,0.04086416390394808,0.5263157894736842,45
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.03231716078785435,0.026069942789541903,-0.03928744490531366,0.03928744490531366,0.5789473684210527,45
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.036674998868936604,-0.010072744456570644,-0.035837552695785035,0.035837552695785035,0.5263157894736842,45
knn_resid_alignment_observed,observed_pair,19,1470,-0.07814835752982585,0.03868644454424175,-0.16318246439704692,0.16318246439704692,0.631578947368421,46
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1470,-0.02967929741356254,0.023444075947982507,-0.1336107489614109,0.1336107489614109,0.6842105263157895,46
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1470,-0.02967929741356319,0.023444075947981924,-0.13361074896141018,0.13361074896141018,0.6842105263157895,46
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1470,-0.0296792974135629,0.023444075947983034,-0.13361074896140984,0.13361074896140984,0.6842105263157895,46
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1470,0.07795097209939701,0.03310611434970273,0.11008691534600332,0.11008691534600332,0.5789473684210527,46
knn_resid_alignment_cumulant,empirical_cumulant,19,1470,0.029779917294589155,0.08343562717342425,-0.10998714861708278,0.10998714861708278,0.631578947368421,46
knn_resid_radial_cov_observed,observed_pair,19,1470,0.079166085132657,0.03642458659352854,0.09267826310406552,0.09267826310406552,0.5789473684210527,46
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1470,0.07478995492156115,-0.07826678846719134,0.08494501730197027,0.08494501730197027,0.7368421052631579,46
knn_resid_tangential_cov_observed,observed_pair,19,1470,0.08488852190682837,-0.04317772670636355,0.07958194826162646,0.07958194826162646,0.7368421052631579,46
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1470,0.1428233811329605,-0.11512675398737474,0.0707447991875298,0.0707447991875298,0.631578947368421,46
knn_resid_speed_cov_observed,observed_pair,19,1470,0.12065492006884693,-0.09433505360720683,0.051966815593738516,0.051966815593738516,0.5263157894736842,46
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1470,-0.024983575430536198,-0.027369091495176967,-0.016664668613989284,0.016664668613989284,0.5263157894736842,46
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.10626126846928274,0.004871523378283643,-0.13807626657406502,0.13807626657406502,0.7368421052631579,47
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.10744268109841675,0.022817787607831763,-0.11897625530097308,0.11897625530097308,0.6842105263157895,47
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.07692507428009931,0.00774350399708823,0.05796409074844622,0.05796409074844622,0.5789473684210527,47
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.004244802991054009,0.021285977487977892,0.051461257605807026,0.051461257605807026,0.5789473684210527,47
knn_resid_alignment_observed,observed_pair,19,1471,-0.01365102810051011,-0.0074647018159547385,-0.027758731950015242,0.027758731950015242,0.5789473684210527,47
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.010008924304021817,-0.07384699684347534,0.0275676031718331,0.0275676031718331,0.5263157894736842,47
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.04552405262167972,0.04624640517758792,0.023088992733487065,0.023088992733487065,0.5263157894736842,47
knn_resid_radial_cov_observed,observed_pair,19,1471,0.016356521854981876,-0.06196074685814479,-0.0145186981352428,0.0145186981352428,0.5263157894736842,47
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.019196638889566575,-0.07002542904059143,0.002969495443538167,0.002969495443538167,0.5263157894736842,47
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.014147051885653336,-0.017589396442555402,0.0013294557441585891,0.0013294557441585891,0.5263157894736842,47
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.014147051885653489,-0.017589396442553834,0.0013294557441583532,0.0013294557441583532,0.5263157894736842,47
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.014147051885653211,-0.017589396442553848,0.0013294557441559246,0.0013294557441559246,0.5263157894736842,47
knn_resid_alignment_observed,observed_pair,19,1471,0.07632888720567335,-0.021351393374972216,0.14388488537663544,0.14388488537663544,0.631578947368421,48
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.06494841603460863,0.047581621372967384,-0.10112364586849876,0.10112364586849876,0.6842105263157895,48
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.04225589611301084,0.01833062891025032,-0.09531678710289232,0.09531678710289232,0.5789473684210527,48
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.04865676707589106,0.0572702473865373,-0.06972136634658857,0.06972136634658857,0.5789473684210527,48
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.05727503395727648,-0.0046342045665341836,-0.06777436684073418,0.06777436684073418,0.631578947368421,48
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.09071043867260045,-0.014277726667600299,0.06139838002528336,0.06139838002528336,0.5789473684210527,48
knn_resid_radial_cov_observed,observed_pair,19,1471,0.04411093515612152,-0.06308496612797199,0.05257894650357639,0.05257894650357639,0.6842105263157895,48
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.05005026485770711,-0.04845445737339622,-0.048016874667264425,0.048016874667264425,0.5789473684210527,48
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.05005026485770797,-0.048454457373396737,-0.04801687466726384,0.04801687466726384,0.5789473684210527,48
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.05005026485770772,-0.0484544573733971,-0.0480168746672629,0.0480168746672629,0.5789473684210527,48
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.06297452021669839,-0.04930091049328918,0.0365986025560122,0.0365986025560122,0.7368421052631579,48
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.05227929580797053,-0.022673408538655244,-0.029605887269315283,0.029605887269315283,0.5789473684210527,48
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.012180779079306592,-0.005011867289804406,-0.13077419004442653,0.13077419004442653,0.5789473684210527,49
