variable,n_ob,n_events,null_median_pre_minus_baseline_z,null_sign_consistency_pre_minus_baseline_z,null_median_event_minus_baseline_z,null_sign_consistency_event_minus_baseline_z,null_median_post_minus_baseline_z,null_sign_consistency_post_minus_baseline_z,null_median_follow_minus_baseline_z,null_sign_consistency_follow_minus_baseline_z,null_median_post_minus_pre_z,null_sign_consistency_post_minus_pre_z,null_pre_to_post_abs_ratio,replicate
edge_minus_core_resid_tangential,19,1468,-0.003667901073413693,0.5263157894736842,0.0022855376665200725,0.5263157894736842,-0.0303094910084738,0.5263157894736842,-0.031727503855633415,0.5789473684210527,0.026600739827562673,0.5263157894736842,0.1210149346417014,110
edge_minus_core_resid_speed,19,1470,-0.01751460050892748,0.5263157894736842,0.009173271626650568,0.5789473684210527,0.006791712793834857,0.5263157894736842,0.04482084009808057,0.5789473684210527,0.03510356381748024,0.5789473684210527,2.578819370104441,111
edge_minus_core_resid_tangential,19,1470,0.014772570199204249,0.5263157894736842,-0.03691132565410288,0.631578947368421,-0.04267241335985006,0.631578947368421,0.04179608349774694,0.631578947368421,-0.05330081068028014,0.6842105263157895,0.34618548697092383,111
edge_minus_core_resid_speed,19,1465,0.0976993654234925,0.7894736842105263,0.1307094187369498,0.7894736842105263,0.01849288391438375,0.5263157894736842,0.0371404984595973,0.631578947368421,-0.09393063354588888,0.6842105263157895,5.283078933270219,112
edge_minus_core_resid_tangential,19,1465,0.09701289442990163,0.7368421052631579,-0.021447715176181367,0.5263157894736842,-0.007368809613255478,0.5263157894736842,-0.004973886325265103,0.5789473684210527,-0.12383890111235002,0.8421052631578947,13.165341421684818,112
edge_minus_core_resid_speed,19,1467,-0.06950023798164834,0.631578947368421,-0.04628736374088227,0.5263157894736842,0.03632019326290198,0.631578947368421,0.025815590844546113,0.5263157894736842,-0.02135809912658798,0.5789473684210527,1.9135426256841255,113
edge_minus_core_resid_tangential,19,1467,0.056230263895349804,0.5789473684210527,-0.009999168750881693,0.5263157894736842,0.007141657873410076,0.5263157894736842,-0.010721876679714401,0.5263157894736842,-0.04390802368937864,0.5789473684210527,7.873558897956612,113
edge_minus_core_resid_speed,19,1465,0.05252685843644139,0.631578947368421,0.04534134008856652,0.5789473684210527,0.06287525956498492,0.5789473684210527,-0.06423189570915006,0.6842105263157895,0.015243842886270426,0.5263157894736842,0.835413782779729,114
edge_minus_core_resid_tangential,19,1465,0.0189245804921626,0.631578947368421,0.06828510799201354,0.5789473684210527,0.007242562462244556,0.5263157894736842,-0.04926042193239946,0.5263157894736842,0.06608955794719693,0.631578947368421,2.612967522312213,114
edge_minus_core_resid_speed,19,1468,0.09577905823995653,0.631578947368421,0.005170806422336027,0.5263157894736842,0.0011591720684791529,0.5263157894736842,0.02997924750756975,0.631578947368421,-0.01791387986911316,0.5789473684210527,82.62712745107787,115
edge_minus_core_resid_tangential,19,1468,-0.02460000567729101,0.5263157894736842,-0.016245437992371756,0.5789473684210527,-0.006826510756637122,0.5263157894736842,0.037757648458822055,0.5789473684210527,0.017758510653722498,0.5263157894736842,3.6035987570038595,115
edge_minus_core_resid_tangential,19,1466,-0.013998901798264018,0.5263157894736842,0.1152293348899489,0.5789473684210527,0.03516641737415459,0.6842105263157895,0.025910796545839665,0.631578947368421,-0.0152264122805994,0.5263157894736842,0.39807585883208146,116
edge_minus_core_resid_speed,19,1466,-0.007745741493539432,0.5263157894736842,0.02111199374062942,0.631578947368421,0.03005032548660616,0.5263157894736842,0.0809256395429935,0.6842105263157895,-0.08772962643480728,0.6842105263157895,0.25775898823431426,116
edge_minus_core_resid_speed,19,1465,-0.06437063937025786,0.5789473684210527,-0.028900424616743442,0.5789473684210527,0.011897970634461075,0.5789473684210527,-0.013037313940191059,0.631578947368421,0.05245342432313138,0.631578947368421,5.410220057512654,117
edge_minus_core_resid_tangential,19,1465,0.014546905083476253,0.5263157894736842,0.0018479940349141466,0.5263157894736842,-0.015342417145174592,0.5789473684210527,-0.03628326426099927,0.5789473684210527,-0.004204839836018104,0.5263157894736842,0.9481494959906928,117
edge_minus_core_resid_speed,19,1469,0.025204817982292516,0.5263157894736842,0.07247576330958722,0.631578947368421,-0.011413773064421678,0.5789473684210527,0.03487914637222325,0.5789473684210527,-0.11959954388446131,0.631578947368421,2.208280981234807,118
edge_minus_core_resid_tangential,19,1469,0.006629789963498431,0.5263157894736842,-0.0072027894630025124,0.5789473684210527,-0.055684012893276735,0.5789473684210527,0.012865612666055348,0.5263157894736842,0.0006218262794425791,0.5263157894736842,0.11906092285778687,118
edge_minus_core_resid_speed,19,1468,-0.0069578659656452865,0.5263157894736842,-0.02186061517299087,0.5789473684210527,0.008212618293787173,0.5263157894736842,-0.08479949249307114,0.7368421052631579,0.019405539276091427,0.5263157894736842,0.8472165290950995,119
edge_minus_core_resid_tangential,19,1468,-0.03535150000196251,0.5789473684210527,-0.006947228947841583,0.631578947368421,-0.00604880466551245,0.5263157894736842,-0.10205556563245352,0.7894736842105263,0.011402081823103094,0.5263157894736842,5.844377849316374,119
edge_minus_core_resid_speed,19,1469,-0.03200585467990877,0.5789473684210527,0.06071585571312162,0.5263157894736842,0.04086354899501237,0.5263157894736842,-0.05330289853545242,0.5263157894736842,0.03880823998400011,0.6842105263157895,0.7832372729988594,120
edge_minus_core_resid_tangential,19,1469,-0.0204388563313924,0.5263157894736842,-0.04763411275452481,0.631578947368421,0.00027427161600540595,0.5263157894736842,-0.01758989280790403,0.5789473684210527,0.04819794273177593,0.6842105263157895,74.52049406012742,120
edge_minus_core_resid_speed,19,1468,-0.04807720857676112,0.5263157894736842,-0.01677800672654567,0.5789473684210527,-0.009356080507135822,0.631578947368421,0.023194540549170917,0.5789473684210527,0.03887287914691029,0.5789473684210527,5.138605694990861,121
edge_minus_core_resid_tangential,19,1468,-0.08648687082019957,0.5263157894736842,-0.08569000853050175,0.5789473684210527,-0.11932255621568741,0.7368421052631579,-0.03931714602507816,0.5789473684210527,-0.01670612799423629,0.631578947368421,0.7248157730032697,121
edge_minus_core_resid_tangential,19,1468,0.077703951163941,0.631578947368421,-0.023704305284539262,0.631578947368421,-0.019898084423140616,0.5263157894736842,0.04079228836024223,0.5789473684210527,-0.024108740343072463,0.5263157894736842,3.9050970692221334,122
edge_minus_core_resid_speed,19,1468,0.07599272143562125,0.6842105263157895,-0.06960091268619167,0.631578947368421,-0.026765805302664245,0.5789473684210527,0.02983326540893816,0.5789473684210527,-0.07006184438340189,0.7368421052631579,2.8391718678480036,122
edge_minus_core_resid_speed,19,1466,0.036385357941430656,0.5789473684210527,0.05633406569926164,0.5263157894736842,0.074630302411278,0.6842105263157895,0.027280499619395215,0.631578947368421,-0.057634925717842844,0.5789473684210527,0.4875413440095101,123
edge_minus_core_resid_tangential,19,1466,0.04342072592769336,0.5789473684210527,-0.034154050264752045,0.5263157894736842,0.010321998208666458,0.5263157894736842,0.018553213863818592,0.631578947368421,0.004399906908960138,0.5263157894736842,4.2066201766279,123
edge_minus_core_resid_tangential,19,1467,-0.08879269383203851,0.6842105263157895,-0.05120754166099528,0.7368421052631579,-0.0013431456664542152,0.5263157894736842,-0.02721208247133068,0.631578947368421,0.026605253256293454,0.6842105263157895,66.10801497535506,124
edge_minus_core_resid_speed,19,1467,0.032945921510238785,0.5263157894736842,0.008154764618487222,0.5789473684210527,-0.10003787273240897,0.7368421052631579,0.011425167326061442,0.5263157894736842,-0.06633688710475674,0.631578947368421,0.3293344871333454,124
edge_minus_core_resid_tangential,19,1463,0.06092387972475384,0.631578947368421,0.03100653342770864,0.631578947368421,0.025752623506666877,0.5263157894736842,-0.015123263243340443,0.5263157894736842,-0.04141678352280688,0.5789473684210527,2.365734881690084,125
edge_minus_core_resid_speed,19,1463,0.10787723584152281,0.631578947368421,0.07867362624041274,0.631578947368421,-0.011654021082473043,0.5263157894736842,0.08238627500901113,0.631578947368421,-0.1579275276412765,0.7894736842105263,9.2566535685922,125
edge_minus_core_resid_speed,19,1466,0.04644985221440867,0.5789473684210527,0.06386894539304036,0.5263157894736842,0.0032163698183886313,0.5263157894736842,0.01708058776480248,0.5263157894736842,0.014558925507564421,0.5263157894736842,14.441701308364962,126
edge_minus_core_resid_tangential,19,1466,-0.010357130483982093,0.5789473684210527,-0.0003285911860026157,0.5263157894736842,-0.0018169500495734156,0.5263157894736842,0.05256291254168283,0.631578947368421,0.03879735755093493,0.631578947368421,5.7002835528768365,126
edge_minus_core_resid_tangential,19,1469,-0.033965509151711315,0.5263157894736842,-0.032478960434240485,0.6842105263157895,-0.04185555399947,0.7368421052631579,-0.003766234522970313,0.5263157894736842,-0.03364478782587968,0.5263157894736842,0.8114934795067199,127
edge_minus_core_resid_speed,19,1469,-0.03645796940315413,0.5789473684210527,-0.040148387472460925,0.7368421052631579,-0.0423328656117363,0.631578947368421,0.040814680035118844,0.5789473684210527,-0.027558955034280685,0.6842105263157895,0.861221390905476,127
edge_minus_core_resid_speed,19,1465,-0.04486579827844024,0.631578947368421,0.021008955744867608,0.6842105263157895,0.04972257596973015,0.5789473684210527,-0.008171222068141692,0.5789473684210527,0.04767377882911314,0.7368421052631579,0.902322484373163,128
edge_minus_core_resid_tangential,19,1465,-0.03928804655638851,0.5263157894736842,0.0956473854186216,0.6842105263157895,0.03797987053898627,0.5263157894736842,0.07095091667219919,0.6842105263157895,0.06579603291885444,0.631578947368421,1.0344439303988517,128
edge_minus_core_resid_speed,19,1465,0.016640769919856746,0.5263157894736842,0.02805438098344301,0.5789473684210527,0.02828182778942767,0.5263157894736842,0.025266702688298934,0.631578947368421,0.024674279880615498,0.5263157894736842,0.5883908933947122,129
edge_minus_core_resid_tangential,19,1465,0.10912973222841943,0.5789473684210527,0.01462441519360047,0.5789473684210527,0.011615101710922296,0.5263157894736842,0.012605480544591811,0.631578947368421,0.0287327160648346,0.5263157894736842,9.395503797078158,129
edge_minus_core_resid_speed,19,1465,0.056253058307858456,0.631578947368421,0.056625379515352264,0.5789473684210527,0.10009378825720426,0.8421052631578947,0.01762724161781759,0.5789473684210527,-0.004585788166026367,0.5263157894736842,0.562003489800074,130
edge_minus_core_resid_tangential,19,1465,0.1499676990257345,0.631578947368421,0.047376626144174996,0.5263157894736842,0.04796502657987607,0.5789473684210527,0.010496779654806276,0.631578947368421,-0.00041247241350483854,0.5263157894736842,3.126605147940314,130
edge_minus_core_resid_tangential,19,1465,0.02939079766047782,0.5789473684210527,-0.10502006214400514,0.5789473684210527,0.037925305222210826,0.5789473684210527,-0.002433363277958775,0.5263157894736842,0.03839842136354071,0.5263157894736842,0.7749653559350974,131
edge_minus_core_resid_speed,19,1465,-0.10365913486922794,0.7368421052631579,-0.01900258422584067,0.5263157894736842,-0.019435058300467434,0.5789473684210527,-0.015661911620301727,0.5263157894736842,0.07402669323276932,0.5263157894736842,5.3336158434232654,131
edge_minus_core_resid_tangential,19,1469,0.011842471982453195,0.5263157894736842,-0.033471999864577065,0.5263157894736842,0.03411388232220376,0.631578947368421,0.04120725413754778,0.5789473684210527,-0.0030757616519100917,0.5263157894736842,0.34714524341151476,132
edge_minus_core_resid_speed,19,1469,-0.015328088043948834,0.5263157894736842,0.017029734624098042,0.6842105263157895,-0.007756324830429956,0.5789473684210527,0.03454631565813603,0.631578947368421,-0.0017582687263988928,0.5263157894736842,1.9762050170736793,132
edge_minus_core_resid_tangential,19,1468,-0.019840419363734596,0.5789473684210527,0.030799503425164354,0.5789473684210527,-0.0035723579460080757,0.5263157894736842,0.046899941760792624,0.631578947368421,-0.016981162510088854,0.5263157894736842,5.553872166115166,133
edge_minus_core_resid_speed,19,1468,-0.014366734058478603,0.5263157894736842,-0.04747335197816856,0.5789473684210527,-0.013417881604894655,0.5789473684210527,0.076291308943626,0.631578947368421,-0.07783630344277014,0.5789473684210527,1.0707155184047696,133
edge_minus_core_resid_tangential,19,1471,-0.044704604039675216,0.631578947368421,-0.016823880520520695,0.5789473684210527,0.02191490197769025,0.5263157894736842,-0.002088880488763614,0.5263157894736842,0.06463293605903611,0.631578947368421,2.0399180468699005,134
edge_minus_core_resid_speed,19,1471,-0.07182242482433171,0.5789473684210527,0.025232757332605465,0.5263157894736842,-0.019279619537311367,0.5263157894736842,-0.0017570872045718777,0.5263157894736842,0.05703653502683223,0.631578947368421,3.725303016760033,134
edge_minus_core_resid_tangential,19,1466,0.06097208131951265,0.5789473684210527,0.052147453974639414,0.5789473684210527,0.06740417602993287,0.5789473684210527,0.028534650972090875,0.631578947368421,-0.029030057675174803,0.631578947368421,0.9045742402137835,135
edge_minus_core_resid_speed,19,1466,-0.00021465243779572596,0.5263157894736842,0.045998389067528955,0.5789473684210527,0.009976593579372528,0.5263157894736842,0.019396609498545152,0.5263157894736842,0.07699169260472988,0.5789473684210527,0.02151560410755215,135
edge_minus_core_resid_tangential,19,1464,0.0010683282552366724,0.5263157894736842,-0.11872305552632761,0.7368421052631579,-0.011462705423289227,0.5263157894736842,0.10008787039154311,0.6842105263157895,0.0177663969473101,0.5789473684210527,0.0932003585354386,136
edge_minus_core_resid_speed,19,1464,-0.02284951789954137,0.5789473684210527,-0.0906333868148203,0.6842105263157895,-0.033708844192509524,0.5789473684210527,0.05733980374964315,0.631578947368421,-0.063380976215477,0.7368421052631579,0.6778493433073207,136
edge_minus_core_resid_tangential,19,1466,-0.05869562621115296,0.5789473684210527,-0.030235369176471127,0.5263157894736842,0.01707668954097319,0.5263157894736842,-0.014262432624012222,0.5789473684210527,0.015913839754330972,0.5263157894736842,3.4371782698467874,137
edge_minus_core_resid_speed,19,1466,-0.05918563264130755,0.5263157894736842,-0.02712582310431777,0.631578947368421,-0.03850106397907396,0.5263157894736842,0.020368183420128944,0.5263157894736842,0.006742439419632838,0.5263157894736842,1.537246676441878,137
edge_minus_core_resid_tangential,19,1470,0.06036573649276198,0.5789473684210527,0.03433255654236445,0.5263157894736842,0.07561109948624423,0.6842105263157895,-0.09894996685405386,0.631578947368421,0.027952892453271372,0.6842105263157895,0.7983713621800222,138
edge_minus_core_resid_speed,19,1470,-0.06272753620409668,0.5263157894736842,0.08942839116500287,0.7368421052631579,0.04770730180346283,0.7368421052631579,-0.04057734282362094,0.6842105263157895,0.10962904698760967,0.5789473684210527,1.314841414895185,138
edge_minus_core_resid_speed,19,1467,0.06081553001600264,0.5789473684210527,0.0024618779038827754,0.5263157894736842,0.03264896101697155,0.5789473684210527,0.017780063983881683,0.5789473684210527,-0.08180497256255953,0.631578947368421,1.862709505040285,139
edge_minus_core_resid_tangential,19,1467,0.005869198748449322,0.5263157894736842,0.04173057917966297,0.6842105263157895,-0.0009599585737181948,0.5263157894736842,0.0638336141130223,0.6842105263157895,0.043080006751294087,0.5263157894736842,6.114012530474344,139
edge_minus_core_resid_tangential,19,1466,-0.03089518280627579,0.5263157894736842,-0.09338403491627947,0.5789473684210527,-0.009284074019366872,0.5263157894736842,-0.05537520009842878,0.6842105263157895,0.06076735904328437,0.631578947368421,3.3277613622885234,140
edge_minus_core_resid_speed,19,1466,-0.06925934598615689,0.5789473684210527,-0.02906754343599159,0.631578947368421,-0.08283169202673978,0.5789473684210527,-0.0799983035241576,0.6842105263157895,0.015510665702859555,0.5263157894736842,0.8361454932466977,140
edge_minus_core_resid_speed,19,1468,-0.04933755725473028,0.5789473684210527,0.001577041741857077,0.5263157894736842,0.04216505309726423,0.631578947368421,-0.029840691147037718,0.5789473684210527,0.008191657954259357,0.5263157894736842,1.1701054221589826,141
edge_minus_core_resid_tangential,19,1468,0.008296693100568214,0.5263157894736842,0.015072861240612606,0.5789473684210527,-0.011721410661079068,0.5789473684210527,0.00961064689438726,0.5263157894736842,0.03729606733236411,0.5263157894736842,0.7078237714268791,141
edge_minus_core_resid_speed,19,1468,-0.019909073346479213,0.5263157894736842,-0.004401612781683828,0.5263157894736842,0.00025866463050815136,0.5263157894736842,-0.1213029443599794,0.5263157894736842,0.10291733907209563,0.631578947368421,76.96867293903877,142
edge_minus_core_resid_tangential,19,1468,-0.05756110182872097,0.6842105263157895,-0.02342773388474384,0.631578947368421,-0.03670076431365821,0.5263157894736842,0.015184447205290302,0.5263157894736842,-0.03999507481018316,0.5263157894736842,1.568389729891799,142
edge_minus_core_resid_tangential,19,1466,0.07429771047676786,0.5789473684210527,0.03682813083032899,0.6842105263157895,0.05265125762384385,0.631578947368421,0.0862071573336429,0.7894736842105263,-0.0769972222713862,0.5789473684210527,1.411128885231435,143
edge_minus_core_resid_speed,19,1466,0.02539090091074773,0.5789473684210527,0.03635179460590489,0.5789473684210527,0.03455940570177976,0.631578947368421,-0.014043533026113483,0.5263157894736842,-0.0532082290114051,0.6842105263157895,0.7347030539197071,143
edge_minus_core_resid_tangential,19,1469,-0.02035472449469497,0.5263157894736842,0.06821611907500094,0.631578947368421,0.019597804144124598,0.5789473684210527,-0.02239951200493434,0.5263157894736842,0.08972812794617506,0.631578947368421,1.0386227122693894,144
edge_minus_core_resid_speed,19,1469,0.008151652745819471,0.631578947368421,0.006867290075080745,0.5263157894736842,-0.030342636730637917,0.5789473684210527,-0.0003825632858970307,0.5263157894736842,0.03884932510294076,0.7368421052631579,0.2686534073549544,144
edge_minus_core_resid_tangential,19,1464,0.015302098777297768,0.5789473684210527,0.06412676617766272,0.5789473684210527,0.04394523554857688,0.6842105263157895,0.02970690075526267,0.631578947368421,-0.04337560796531939,0.5263157894736842,0.34820836858145615,145
edge_minus_core_resid_speed,19,1464,0.06344655227473772,0.7368421052631579,0.028147762525325474,0.631578947368421,0.04226710843182557,0.631578947368421,-0.018969376257116782,0.5263157894736842,0.028335279551767845,0.631578947368421,1.5010857053794768,145
edge_minus_core_resid_tangential,19,1470,-0.006588639319652367,0.631578947368421,-0.042308278706411406,0.5263157894736842,0.03079502277641595,0.631578947368421,0.07805746858553526,0.7368421052631579,0.03951327532633738,0.5263157894736842,0.2139514351877086,146
edge_minus_core_resid_speed,19,1470,-0.01502166559448067,0.5789473684210527,-0.07045227344522553,0.6842105263157895,-0.029104218934546622,0.6842105263157895,-0.005911841614855473,0.5263157894736842,-0.07238355631288401,0.5789473684210527,0.5161336103285699,146
edge_minus_core_resid_tangential,19,1467,0.11721817000657357,0.7894736842105263,0.03411206307502872,0.6842105263157895,0.06729484283545559,0.7894736842105263,-0.019741262290949302,0.5263157894736842,-0.03688150731522283,0.631578947368421,1.7418596294694801,147
edge_minus_core_resid_speed,19,1467,0.15936266753048203,0.6842105263157895,0.033414109275176185,0.5789473684210527,0.022811487435966143,0.5789473684210527,-0.050723549365122855,0.631578947368421,-0.03946866955518712,0.631578947368421,6.986070854775564,147
edge_minus_core_resid_speed,19,1468,0.00948912366819775,0.5263157894736842,0.11503609559182082,0.631578947368421,-0.014942954034692743,0.631578947368421,0.02027626914565661,0.631578947368421,-0.021677039128753017,0.6842105263157895,0.635023278942507,148
edge_minus_core_resid_tangential,19,1468,0.01822476852298746,0.5263157894736842,0.03047314213023844,0.5789473684210527,-0.02764620620136249,0.5789473684210527,-0.006618170139183421,0.5263157894736842,-0.06227564137601528,0.5263157894736842,0.6592140849361563,148
edge_minus_core_resid_speed,19,1469,0.06879170339134243,0.631578947368421,0.12546861316580937,0.631578947368421,-0.01608755159606612,0.5789473684210527,0.025226793103771905,0.631578947368421,-0.02326836641186203,0.5789473684210527,4.276082844586744,149
edge_minus_core_resid_tangential,19,1469,0.08194733591133926,0.631578947368421,-0.03014375711756583,0.5789473684210527,-0.0314393284972565,0.5263157894736842,0.08575583330870873,0.6842105263157895,-0.11437394565087963,0.7368421052631579,2.6065230979246348,149
edge_minus_core_resid_speed,19,1465,-0.006595362574426777,0.5263157894736842,-0.11037144862601542,0.6842105263157895,-0.01551674010930516,0.5263157894736842,0.03536204731073539,0.631578947368421,0.014533331465425042,0.5263157894736842,0.42504820780439806,150
edge_minus_core_resid_tangential,19,1465,-0.04651121766662397,0.5789473684210527,-0.050919574243682625,0.6842105263157895,-0.039498890917948656,0.6842105263157895,0.01595298696501274,0.5789473684210527,0.001852127172866258,0.5263157894736842,1.177532244215213,150
edge_minus_core_resid_tangential,19,1469,0.02408323594544365,0.5263157894736842,0.025752886756623072,0.5789473684210527,-0.022947175029326777,0.5789473684210527,-0.014554584034524365,0.5263157894736842,-0.007312210988873739,0.5263157894736842,1.0495076589891772,151
edge_minus_core_resid_speed,19,1469,-0.031121479295882215,0.5263157894736842,-0.10252502881593911,0.7368421052631579,-0.03659938186762457,0.631578947368421,0.03192876040694448,0.5263157894736842,0.0704312183657895,0.631578947368421,0.8503280030369024,151
edge_minus_core_resid_speed,19,1467,0.05020250406119993,0.7368421052631579,0.059291739442832586,0.7894736842105263,0.09715631355922208,0.631578947368421,-0.04287316944423671,0.5263157894736842,0.08458595823273263,0.5789473684210527,0.5167189060811654,152
edge_minus_core_resid_tangential,19,1467,0.048378108878723486,0.631578947368421,0.03477948893447874,0.6842105263157895,0.036466064351227345,0.631578947368421,-0.039133196073985854,0.631578947368421,0.03152463378543136,0.5263157894736842,1.3266610954438032,152
edge_minus_core_resid_speed,19,1465,-0.048672697257686776,0.631578947368421,-0.06469384553770555,0.6842105263157895,-0.04737824118256411,0.5263157894736842,0.03244012886846753,0.631578947368421,0.05132269191728506,0.631578947368421,1.0273217418547618,153
edge_minus_core_resid_tangential,19,1465,-0.10155892995387672,0.6842105263157895,-0.04727702424766794,0.5263157894736842,-0.0474961853051384,0.631578947368421,-0.013415890285345344,0.5263157894736842,-0.01819488292555424,0.5789473684210527,2.1382544577298828,153
edge_minus_core_resid_speed,19,1466,0.06132295213212324,0.5789473684210527,0.01634418227228428,0.5263157894736842,0.0663282206377593,0.631578947368421,0.01382944032936409,0.5263157894736842,0.056839133586684965,0.5789473684210527,0.9245378745651642,154
edge_minus_core_resid_tangential,19,1466,-0.05901654379642679,0.631578947368421,-0.10098715806814167,0.631578947368421,0.028598204770105634,0.5263157894736842,0.03616576647605972,0.5789473684210527,0.09991276521540327,0.6842105263157895,2.0636450529271735,154
edge_minus_core_resid_tangential,19,1466,-0.03503675717983285,0.6842105263157895,-0.050160323804127716,0.5263157894736842,-0.012745953018272332,0.5263157894736842,-0.08923180749813191,0.631578947368421,0.05640409328912617,0.5263157894736842,2.748853469772318,155
edge_minus_core_resid_speed,19,1466,-0.03703143254541823,0.631578947368421,0.006617191614609802,0.5263157894736842,-0.06749875289603058,0.631578947368421,0.022318217854474232,0.5789473684210527,-0.0031434458451051195,0.5263157894736842,0.5486239516522379,155
edge_minus_core_resid_speed,19,1468,-0.015747271472442335,0.5263157894736842,-0.11334277225026214,0.6842105263157895,0.037533173611971685,0.631578947368421,-0.02048060166201311,0.5789473684210527,0.013703636935537639,0.5263157894736842,0.4195560875091986,156
edge_minus_core_resid_tangential,19,1468,-0.0377775219545103,0.5789473684210527,-0.04880653076440988,0.631578947368421,0.013066983454613323,0.5789473684210527,-0.05995248237287218,0.5789473684210527,0.025221551933292063,0.5263157894736842,2.891066793321214,156
edge_minus_core_resid_tangential,19,1463,-0.08530749744658161,0.631578947368421,-0.02476928741766629,0.631578947368421,0.00026690416984542775,0.5263157894736842,0.05279045499520463,0.5263157894736842,0.0724588839305347,0.7368421052631579,319.6184514314098,157
edge_minus_core_resid_speed,19,1463,0.02270490045128204,0.6842105263157895,-0.04854099668977759,0.5263157894736842,-0.03417449925288141,0.5263157894736842,-0.009665624985613963,0.5263157894736842,0.02689106755065418,0.5263157894736842,0.6643813646916183,157
edge_minus_core_resid_speed,19,1469,0.009944845641618932,0.5789473684210527,-0.041013268143060194,0.631578947368421,0.005357753173818869,0.5263157894736842,-0.009194650836003071,0.5263157894736842,0.027178587135163364,0.5789473684210527,1.8561597219922883,158
edge_minus_core_resid_tangential,19,1469,0.17820902283535156,0.5789473684210527,0.024262935218148846,0.5263157894736842,-0.01177402726153199,0.5789473684210527,0.045548673180045185,0.631578947368421,-0.04690004567916717,0.631578947368421,15.135774605991841,158
edge_minus_core_resid_speed,19,1469,0.005204083562654532,0.5789473684210527,0.008587777385583169,0.5263157894736842,0.029580230391106355,0.631578947368421,-0.01146245156957722,0.5263157894736842,0.05105223209979651,0.5789473684210527,0.17593113690619536,159
edge_minus_core_resid_tangential,19,1469,-0.09003484141932575,0.5789473684210527,0.03213580622755441,0.5263157894736842,-0.0344511255903427,0.631578947368421,-0.0078947810345254,0.5263157894736842,-0.014317041770750605,0.5789473684210527,2.6134078314284226,159
edge_minus_core_resid_tangential,19,1468,0.10133570627032557,0.6842105263157895,0.10229684163989751,0.7368421052631579,0.035382914194078546,0.631578947368421,0.02424733392776854,0.5263157894736842,0.04706693363164885,0.5789473684210527,2.8639728687832178,160
edge_minus_core_resid_speed,19,1468,0.05798955796776388,0.6842105263157895,0.09504079187168109,0.6842105263157895,-0.0010965579011886911,0.5263157894736842,-0.0067253175761023964,0.5789473684210527,-0.05924370983949828,0.631578947368421,52.88326125314679,160
